 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 08.02.13 00:00 0.00 0.22 0.28 0.21 0.01 0.07 0.00 0.09 0.01
 -------- 01:00 0.00 0.20 0.22 0.19 0.01 0.09 0.00 0.08 0.00
 -------- 02:00 0.01 0.21 0.21 0.19 0.01 0.09 0.00 0.07 0.00
 -------- 03:00 0.00 0.24 0.20 0.17 0.01 0.11 0.00 0.08 0.01
 -------- 04:00 0.00 0.20 0.23 0.21 0.01 0.07 0.00 0.06 0.00
 08.02.13 05:00 0.00 0.19 0.20 0.21 0.00 0.09 0.00 0.06 0.01
 -------- 06:00 0.00 0.17 0.23 0.24 0.01 0.09 0.00 0.05 0.01
 -------- 07:00 0.00 0.16 0.21 0.28 ---- 0.09 0.00 0.07 0.00
 -------- 08:00 0.00 0.12 0.25 0.31 0.01 0.07 0.00 0.10 0.01
 -------- 09:00 0.00 0.11 0.25 0.33 0.02 0.09 0.00 0.08 0.01
 08.02.13 10:00 0.00 0.10 0.23 0.30 0.02 0.11 0.00 0.07 0.01
 -------- 11:00 0.00 0.10 0.26 0.31 0.01 0.12 0.00 0.07 0.00
 -------- 12:00 0.00 0.10 0.27 0.24 0.01 0.13 0.00 0.07 0.01
