 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 03.02.13 12:00 0.01 0.19 0.23 0.30 0.01 0.07 0.00 0.08 0.00
 -------- 13:00 0.01 0.19 0.19 0.26 0.01 0.11 0.00 0.07 0.01
 -------- 14:00 0.01 0.22 0.24 0.26 0.01 0.10 0.00 0.08 0.00
 -------- 15:00 0.01 0.19 0.20 0.30 0.01 0.10 0.00 0.07 0.01
 -------- 16:00 0.00 0.15 0.23 0.36 0.01 0.08 0.00 0.05 0.01
 03.02.13 17:00 0.01 0.14 0.23 0.35 0.02 0.08 0.00 0.07 0.00
 -------- 18:00 0.01 0.14 0.23 0.36 0.01 0.10 0.00 0.06 0.01
 -------- 19:00 0.01 0.13 0.23 0.34 0.01 0.10 0.00 0.09 ----
 -------- 20:00 0.01 0.16 0.20 0.29 0.02 0.09 0.00 0.06 0.01
 -------- 21:00 0.01 0.13 0.22 0.31 0.01 0.12 0.00 0.05 0.00
 03.02.13 22:00 0.01 0.12 0.18 0.31 0.01 0.09 0.00 0.13 0.00
 -------- 23:00 0.01 0.13 0.21 0.27 0.01 0.09 0.00 0.07 0.01
 -------- 00:00 0.01 0.16 0.21 0.26 0.00 0.12 0.00 0.08 0.00
 -------- 01:00 0.01 0.16 0.22 0.25 0.00 0.08 0.00 0.08 0.00
 -------- 02:00 0.00 0.15 0.21 0.25 0.00 0.10 0.00 0.09 0.01
 04.02.13 03:00 0.00 0.16 0.21 0.25 0.01 0.09 0.00 0.06 0.00
 -------- 04:00 0.00 0.11 0.18 0.28 0.02 0.10 0.00 0.08 0.01
 -------- 05:00 0.00 0.08 0.16 0.30 ---- 0.08 0.00 0.07 ----
 -------- 06:00 0.00 0.07 0.22 0.33 ---- 0.08 0.00 0.18 ----
 -------- 07:00 0.00 0.08 0.23 0.37 ---- 0.11 0.00 0.12 ----
 04.02.13 08:00 0.00 0.08 0.19 0.39 0.01 0.10 0.00 0.05 0.01
 -------- 09:00 0.00 0.08 0.22 0.38 0.02 0.11 0.00 0.08 0.01
 -------- 10:00 0.00 0.08 0.22 0.37 0.02 0.10 0.00 0.10 0.01
 -------- 11:00 0.00 0.08 0.26 0.38 0.01 0.10 0.00 0.07 0.01
 -------- 12:00 0.00 0.09 0.24 0.38 0.03 0.10 0.00 0.09 0.01
 04.02.13 13:00 0.00 0.08 0.26 0.32 0.01 0.08 0.00 0.10 0.01
 -------- 14:00 0.00 0.12 0.20 0.24 ---- 0.05 0.00 0.08 ----
 -------- 15:00 0.00 0.09 0.14 0.22 ---- 0.16 0.00 ---- ----
 -------- 16:00 0.00 0.12 0.21 0.22 ---- 0.18 0.00 0.07 ----
 -------- 17:00 0.01 0.09 0.18 0.23 ---- 0.11 0.00 ---- ----
 04.02.13 18:00 0.01 0.02 0.21 0.19 ---- 0.03 0.00 ---- ----
