 Date Time CO H2S NO2 CHX NO
 17.09.12 00:00 0.20 0.19 0.18 1.65 0.20
 -------- 01:00 0.26 0.19 0.18 1.77 0.29
 -------- 02:00 0.24 0.12 0.17 1.72 0.28
 -------- 03:00 0.26 0.25 0.17 1.81 0.37
 -------- 04:00 0.25 0.33 0.17 1.91 0.40
 17.09.12 05:00 0.23 0.38 0.17 11.88 0.37
 -------- 06:00 0.47 0.62 0.21 20.19 0.75
 -------- 07:00 0.33 0.46 0.17 4.01 0.45
 -------- 08:00 0.24 0.33 0.16 2.46 0.31
 -------- 09:00 0.22 0.25 0.17 2.11 0.26
 17.09.12 10:00 0.21 0.17 0.20 2.08 0.24
 -------- 11:00 0.21 0.12 0.21 2.29 0.22
 -------- 12:00 0.15 ---- 0.20 1.81 0.15
 -------- 13:00 0.12 0.12 0.18 1.66 0.10
 -------- 14:00 0.11 0.12 0.18 1.59 0.09
 17.09.12 15:00 0.11 0.21 0.17 1.66 0.08
 -------- 16:00 0.11 0.12 0.18 1.57 0.08
 -------- 17:00 0.11 0.21 0.20 1.57 0.08
 -------- 18:00 0.16 0.21 0.21 1.68 0.09
 -------- 19:00 0.15 0.12 0.21 1.64 0.12
 17.09.12 20:00 0.47 ---- 0.25 2.55 0.41
 -------- 21:00 1.04 1.25 0.35 4.46 1.19
 -------- 22:00 1.56 1.67 0.41 5.69 1.76
 -------- 23:00 1.73 1.46 0.43 4.58 1.97
 -------- 00:00 1.87 1.42 0.42 4.45 2.15
 18.09.12 01:00 1.40 1.04 0.44 4.43 2.35
 -------- 02:00 1.51 0.67 0.39 4.16 1.97
 -------- 03:00 0.75 0.33 0.27 2.97 1.01
 -------- 04:00 0.34 0.33 0.21 2.24 0.46
 -------- 05:00 0.25 0.21 0.20 2.14 0.32
 18.09.12 06:00 0.28 0.33 0.21 3.01 0.41
 -------- 07:00 0.34 0.29 0.23 2.98 0.49
 -------- 08:00 0.35 0.29 0.23 2.73 0.49
 -------- 09:00 0.43 0.25 0.27 2.52 0.67
 -------- 10:00 0.41 0.21 0.28 2.49 0.59
 18.09.12 11:00 0.32 0.38 0.30 2.26 0.41
 -------- 12:00 0.28 0.25 0.27 2.33 0.38
 -------- 13:00 0.13 0.12 0.19 1.94 0.16
 -------- 14:00 0.09 ---- 0.19 1.88 0.11
 -------- 15:00 0.09 0.12 0.22 6.40 0.10
 18.09.12 16:00 0.13 0.12 0.24 3.60 0.14
 -------- 17:00 0.14 0.25 0.23 2.08 0.13
 -------- 18:00 0.17 0.21 0.23 1.87 0.13
 -------- 19:00 0.19 0.17 0.24 2.04 0.16
 -------- 20:00 0.33 0.17 0.25 2.53 0.27
 18.09.12 21:00 0.39 0.21 0.26 2.78 0.35
 -------- 22:00 0.40 0.54 0.26 2.57 0.42
 -------- 23:00 0.31 0.12 0.24 2.55 0.30
 -------- 00:00 0.28 ---- 0.23 2.73 0.28
