 Date Time CO H2S NO2 CHX NO
 01.04.13 00:00 0.20 0.25 0.32 9.77 0.22
 -------- 01:00 0.25 0.71 0.30 14.59 0.32
 -------- 02:00 0.32 0.79 0.34 3.53 0.63
 -------- 03:00 0.15 0.42 0.28 2.52 0.23
 -------- 04:00 0.11 0.46 0.25 2.55 0.10
 01.04.13 05:00 0.12 0.62 0.23 2.40 0.08
 -------- 06:00 0.11 0.50 0.21 2.45 0.08
 -------- 07:00 0.13 0.62 0.21 2.48 0.09
 -------- 08:00 0.13 0.38 0.21 2.26 0.09
 -------- 09:00 0.12 0.29 0.20 2.10 0.06
 01.04.13 10:00 0.13 0.29 0.17 2.09 0.06
 -------- 11:00 0.09 0.33 0.16 2.07 0.05
 -------- 12:00 0.08 0.33 0.15 1.93 0.04
 -------- 13:00 0.07 0.38 0.17 1.89 0.12
 -------- 14:00 0.07 0.33 0.20 1.76 0.25
 01.04.13 15:00 0.05 0.25 0.14 1.71 0.06
 -------- 16:00 0.04 0.25 0.15 2.63 0.05
 -------- 17:00 0.05 0.25 0.13 2.73 0.03
 -------- 18:00 0.09 0.25 0.15 1.83 0.05
 -------- 19:00 0.09 0.25 0.15 1.95 0.04
 01.04.13 20:00 0.08 0.29 0.15 1.92 0.04
 -------- 21:00 0.08 0.25 0.15 1.78 0.04
 -------- 22:00 0.09 0.25 0.18 1.80 0.04
 -------- 23:00 0.12 0.25 0.22 1.86 0.05
 -------- 00:00 0.11 0.17 0.23 1.86 0.05
 02.04.13 01:00 0.13 0.21 0.23 1.81 0.07
 -------- 02:00 0.13 0.25 0.26 1.76 0.11
 -------- 03:00 0.07 0.12 0.18 1.68 0.06
 -------- 04:00 0.09 0.17 0.21 1.78 0.08
 -------- 05:00 0.20 0.29 0.27 2.18 0.23
 02.04.13 06:00 0.23 0.29 0.27 2.58 0.29
 -------- 07:00 0.21 0.29 0.28 2.81 0.29
 -------- 08:00 0.19 0.25 0.26 2.17 0.24
 -------- 09:00 0.13 0.33 0.24 1.80 0.17
 -------- 10:00 0.13 0.21 0.22 1.67 0.14
 02.04.13 11:00 0.11 0.25 0.22 1.70 0.12
 -------- 12:00 0.12 0.25 0.23 1.70 0.12
 -------- 13:00 0.14 0.25 0.26 1.71 0.13
 -------- 14:00 0.12 0.29 0.24 2.26 0.10
 -------- 15:00 0.10 0.17 0.25 1.92 0.09
 02.04.13 16:00 0.10 0.25 0.25 1.63 0.08
 -------- 17:00 0.12 0.12 0.29 1.61 0.10
 -------- 18:00 0.14 0.12 0.32 1.64 0.12
 -------- 19:00 0.14 0.12 0.33 1.66 0.13
 -------- 20:00 0.11 0.17 0.31 1.65 0.11
 02.04.13 21:00 0.11 0.17 0.27 1.62 0.10
 -------- 22:00 0.08 0.17 0.23 1.56 0.07
 -------- 23:00 0.08 0.12 0.26 1.56 0.07
 -------- 00:00 0.08 0.25 0.26 1.56 0.07
