 Date Time CO SO2 NO2 CHX NO
 20.01.13 12:00 0.25 0.09 0.48 2.56 0.36
 -------- 13:00 0.26 0.10 0.49 2.96 0.37
 -------- 14:00 0.27 0.16 0.50 2.95 0.37
 -------- 15:00 0.25 0.21 0.50 2.52 0.34
 -------- 16:00 0.24 0.10 0.47 2.23 0.32
 20.01.13 17:00 0.22 0.04 0.45 2.33 0.27
 -------- 18:00 0.23 0.03 0.46 2.35 0.28
 -------- 19:00 0.22 0.03 0.45 2.16 0.31
 -------- 20:00 0.19 0.02 0.42 1.99 0.29
 -------- 21:00 0.13 0.02 0.39 1.85 0.19
 20.01.13 22:00 0.10 0.02 0.36 1.87 0.16
 -------- 23:00 0.07 0.02 0.34 1.77 0.09
 -------- 00:00 0.06 0.02 0.32 1.81 0.08
 -------- 01:00 0.06 0.03 0.31 1.88 0.08
 -------- 02:00 0.05 0.02 0.31 1.84 0.08
 21.01.13 03:00 0.04 0.02 0.29 1.92 0.08
 -------- 04:00 0.05 0.01 0.27 1.84 0.07
 -------- 05:00 0.06 0.01 0.29 1.81 0.12
 -------- 06:00 0.06 0.02 0.30 1.80 0.15
 -------- 07:00 0.11 0.02 0.31 1.84 0.19
 21.01.13 08:00 0.15 0.02 0.31 1.84 0.20
 -------- 09:00 0.17 0.02 0.31 1.79 0.20
 -------- 10:00 0.15 0.02 0.32 1.87 0.19
 -------- 11:00 0.13 0.02 0.30 1.85 0.15
 -------- 12:00 0.10 0.02 0.25 1.84 0.10
 21.01.13 13:00 0.09 0.01 0.20 1.73 0.07
 -------- 14:00 0.07 0.01 0.19 1.61 0.06
 -------- 15:00 0.07 0.01 0.19 1.57 0.04
 -------- 16:00 0.06 0.01 0.20 1.57 0.02
 -------- 17:00 0.06 0.01 0.24 1.96 0.02
 21.01.13 18:00 0.07 0.01 0.27 1.92 0.02
 -------- 19:00 0.09 0.01 0.29 1.56 0.01
 -------- 20:00 0.11 0.01 0.29 1.51 0.00
 -------- 21:00 0.12 0.01 0.31 1.49 0.01
 -------- 22:00 0.11 0.01 0.28 1.48 0.01
 21.01.13 23:00 0.10 0.01 0.29 1.50 0.00
 -------- 00:00 0.08 0.01 0.25 1.49 ----
 -------- 01:00 0.08 0.01 0.24 1.46 ----
 -------- 02:00 0.07 0.01 0.21 1.47 ----
 -------- 03:00 0.06 0.01 0.21 1.44 ----
 22.01.13 04:00 0.06 0.01 0.20 1.44 ----
 -------- 05:00 0.06 0.01 0.19 1.45 ----
 -------- 06:00 0.06 0.01 0.20 1.44 0.00
 -------- 07:00 0.06 0.00 0.21 1.45 ----
 -------- 08:00 0.08 0.00 0.28 1.49 ----
 22.01.13 09:00 0.08 0.01 0.30 1.48 0.00
 -------- 10:00 0.09 0.01 0.32 1.50 0.03
 -------- 11:00 0.09 0.00 0.30 1.51 0.05
