 Date Time CO SO2 NO2 CHX NO
 15.10.12 00:00 0.04 0.00 0.17 1.39 0.02
 -------- 01:00 0.04 0.00 0.15 1.39 0.02
 -------- 02:00 0.04 0.00 0.19 1.39 0.02
 -------- 03:00 0.04 0.00 0.18 1.41 0.02
 -------- 04:00 0.04 0.00 0.19 1.43 0.02
 15.10.12 05:00 0.05 0.00 0.27 1.47 0.02
 -------- 06:00 0.07 0.00 0.33 1.53 0.06
 -------- 07:00 0.11 0.00 0.50 1.61 0.18
 -------- 08:00 0.23 0.01 0.77 1.71 0.35
 -------- 09:00 0.21 0.00 0.73 1.64 0.28
 15.10.12 10:00 0.16 0.00 0.63 1.57 0.20
 -------- 11:00 0.13 0.00 0.62 1.53 0.18
 -------- 12:00 0.10 0.01 0.56 1.51 0.14
 -------- 13:00 0.06 0.00 0.39 1.48 0.06
 -------- 14:00 0.05 0.00 0.29 1.39 0.04
 15.10.12 15:00 0.04 0.00 0.25 1.37 0.03
 -------- 16:00 0.04 0.00 0.27 1.38 0.03
 -------- 17:00 0.04 0.00 0.25 1.36 0.02
 -------- 18:00 0.04 0.00 0.20 1.34 0.02
 -------- 19:00 0.05 0.00 0.33 1.37 0.02
 15.10.12 20:00 0.06 0.00 0.33 1.38 0.02
 -------- 21:00 0.06 0.00 0.26 1.37 0.02
 -------- 22:00 0.05 0.00 0.29 1.37 0.02
 -------- 23:00 0.04 0.00 0.25 1.34 0.02
 -------- 00:00 0.03 0.00 0.18 1.33 0.02
 16.10.12 01:00 0.02 0.00 0.11 1.34 0.02
 -------- 02:00 0.02 0.00 0.13 1.34 0.02
 -------- 03:00 0.02 0.00 0.16 1.35 0.02
 -------- 04:00 0.02 0.00 0.15 1.35 0.02
 -------- 05:00 0.02 0.00 0.14 1.36 0.02
 16.10.12 06:00 0.03 0.00 0.16 1.36 0.01
 -------- 07:00 0.03 0.00 0.23 1.36 0.02
 -------- 08:00 0.02 0.00 0.24 1.37 0.03
 -------- 09:00 0.04 0.00 0.28 1.39 0.04
 -------- 10:00 0.04 0.00 0.32 1.40 0.05
 16.10.12 11:00 0.04 0.00 0.34 1.41 0.06
 -------- 12:00 0.04 0.00 0.33 1.41 0.06
 -------- 13:00 0.04 0.00 0.33 1.41 0.07
 -------- 14:00 0.04 0.00 0.33 1.43 0.08
 -------- 15:00 0.05 0.00 0.37 1.48 0.10
 16.10.12 16:00 0.05 0.00 0.35 1.42 0.08
 -------- 17:00 0.05 0.00 0.34 1.42 0.08
 -------- 18:00 0.04 0.00 0.34 1.45 0.07
 -------- 19:00 0.05 0.00 0.33 1.44 0.07
 -------- 20:00 0.05 0.00 0.31 1.43 0.07
 16.10.12 21:00 0.05 0.00 0.30 1.43 0.07
 -------- 22:00 0.04 0.00 0.26 1.40 0.05
 -------- 23:00 0.03 0.00 0.26 1.40 0.05
 -------- 00:00 0.02 0.00 0.23 1.40 0.04
