 Date Time CO SO2 NO2 CHX NO
 01.10.12 00:00 0.04 0.00 0.07 1.32 0.01
 -------- 01:00 0.02 0.00 0.06 1.30 0.01
 -------- 02:00 0.02 0.00 0.07 1.30 0.02
 -------- 03:00 0.02 0.00 0.06 1.30 0.01
 -------- 04:00 0.02 0.00 0.05 1.29 0.02
 01.10.12 05:00 0.02 0.00 0.04 1.29 0.02
 -------- 06:00 0.03 0.00 0.05 1.29 0.02
 -------- 07:00 0.03 0.00 0.07 1.30 0.02
 -------- 08:00 0.02 0.00 0.11 1.31 0.02
 -------- 09:00 0.02 0.00 0.13 1.32 0.02
 01.10.12 10:00 ---- 0.00 0.11 1.31 0.02
 -------- 11:00 ---- 0.00 0.11 1.31 0.02
 -------- 12:00 ---- 0.00 0.09 1.32 0.02
 -------- 13:00 ---- 0.00 0.08 1.31 0.02
 -------- 14:00 ---- 0.00 0.09 1.31 0.02
 01.10.12 15:00 ---- 0.00 0.09 1.32 0.02
 -------- 16:00 ---- 0.00 0.10 1.32 0.02
 -------- 17:00 ---- 0.00 0.12 1.33 0.02
 -------- 18:00 ---- 0.00 0.14 1.33 0.02
 -------- 19:00 0.02 0.00 0.16 1.32 0.02
 01.10.12 20:00 0.05 0.00 0.15 1.33 0.02
 -------- 21:00 0.06 0.00 0.25 1.36 0.02
 -------- 22:00 0.09 0.00 0.36 1.41 0.03
 -------- 23:00 0.12 0.00 0.41 1.44 0.06
 -------- 00:00 0.09 0.00 0.36 1.42 0.05
 02.10.12 01:00 0.09 0.00 0.36 1.43 0.05
 -------- 02:00 0.09 0.00 0.35 1.46 0.06
 -------- 03:00 0.06 0.00 0.28 1.42 0.03
 -------- 04:00 0.05 0.00 0.24 1.41 0.02
 -------- 05:00 0.04 0.00 0.24 1.43 0.02
 02.10.12 06:00 0.05 0.00 0.24 1.45 0.03
 -------- 07:00 0.09 0.00 0.35 1.49 0.10
 -------- 08:00 0.19 0.01 0.51 1.64 0.21
 -------- 09:00 0.24 0.01 0.60 1.80 0.27
 -------- 10:00 0.16 0.00 0.48 1.63 0.14
 02.10.12 11:00 0.10 0.00 0.40 1.56 0.09
 -------- 12:00 0.05 0.00 0.16 1.46 0.03
 -------- 13:00 0.04 0.00 0.14 1.40 0.02
 -------- 14:00 0.02 0.00 0.11 1.33 0.02
 -------- 15:00 0.02 0.00 0.09 1.34 0.02
 02.10.12 16:00 0.02 0.00 0.10 1.32 0.02
 -------- 17:00 0.03 0.00 0.13 1.33 0.02
 -------- 18:00 0.04 0.00 0.17 1.35 0.02
 -------- 19:00 0.08 0.00 0.35 1.38 0.05
 -------- 20:00 0.12 0.00 0.41 1.42 0.07
 02.10.12 21:00 0.11 0.00 0.39 1.41 0.06
 -------- 22:00 0.12 0.00 0.45 1.49 0.09
 -------- 23:00 0.11 0.00 0.45 1.47 0.09
 -------- 00:00 0.08 0.00 0.39 1.41 0.06
