 Date Time CO SO2 NO2 CHX NO
 25.09.12 12:00 ---- 0.01 0.12 1.35 0.02
 -------- 13:00 ---- 0.01 0.11 1.34 0.02
 -------- 14:00 ---- 0.00 0.11 1.34 0.02
 -------- 15:00 ---- 0.00 0.12 1.34 0.02
 -------- 16:00 ---- 0.00 0.13 1.34 0.02
 25.09.12 17:00 ---- 0.00 0.17 1.36 0.02
 -------- 18:00 ---- 0.00 0.16 1.34 0.02
 -------- 19:00 0.02 0.00 0.15 1.36 0.02
 -------- 20:00 0.03 0.00 0.17 1.35 0.02
 -------- 21:00 0.02 0.00 0.15 1.36 0.02
 25.09.12 22:00 0.02 0.00 0.15 1.36 0.02
 -------- 23:00 0.02 0.00 0.14 1.35 0.02
 -------- 00:00 ---- 0.00 0.09 1.34 0.01
 -------- 01:00 ---- 0.00 0.09 1.34 0.02
 -------- 02:00 ---- 0.00 0.09 1.33 0.02
 26.09.12 03:00 ---- 0.00 0.07 1.34 0.02
 -------- 04:00 ---- 0.00 0.09 1.35 0.02
 -------- 05:00 0.02 0.00 0.10 1.36 0.02
 -------- 06:00 0.02 0.00 0.13 1.37 0.02
 -------- 07:00 0.02 0.00 0.18 1.39 0.02
 26.09.12 08:00 0.09 0.00 0.26 1.42 0.06
 -------- 09:00 0.09 0.00 0.24 1.43 0.06
 -------- 10:00 0.08 0.00 0.24 1.42 0.06
 -------- 11:00 0.07 0.00 0.18 1.41 0.05
 -------- 12:00 0.05 0.00 0.12 1.36 0.02
 26.09.12 13:00 0.05 0.00 0.16 1.36 0.02
 -------- 14:00 0.05 0.00 0.17 1.36 0.02
 -------- 15:00 0.04 0.00 0.15 1.44 0.02
 -------- 16:00 0.04 0.00 0.13 1.36 0.02
 -------- 17:00 0.06 0.00 0.20 1.36 0.03
 26.09.12 18:00 0.05 0.00 0.15 1.36 0.02
 -------- 19:00 0.10 0.00 0.28 1.42 0.04
 -------- 20:00 0.11 0.00 0.39 1.45 0.08
 -------- 21:00 0.11 0.00 0.35 1.45 0.06
 -------- 22:00 0.13 0.00 0.39 1.48 0.10
 26.09.12 23:00 0.14 0.00 0.39 1.47 0.11
 -------- 00:00 0.15 0.00 0.40 1.51 0.14
 -------- 01:00 0.20 0.01 0.47 1.62 0.20
 -------- 02:00 0.30 0.01 0.94 1.87 0.43
 -------- 03:00 0.39 0.01 1.26 2.02 0.65
 27.09.12 04:00 0.37 0.00 0.74 2.00 0.43
 -------- 05:00 0.38 0.01 0.85 2.27 0.50
 -------- 06:00 0.29 0.01 0.73 2.51 0.41
 -------- 07:00 0.33 0.01 0.94 2.12 0.55
 -------- 08:00 0.42 0.01 1.12 2.10 0.66
 27.09.12 09:00 0.36 0.01 1.08 1.97 0.55
 -------- 10:00 0.13 0.00 0.55 1.63 0.19
 -------- 11:00 0.07 0.00 0.38 1.50 0.10
 -------- 12:00 0.04 0.00 0.34 1.46 0.07
