 Date Time CO SO2 NO2 CHX NO
 30.01.13 12:00 0.14 0.01 0.32 1.69 0.15
 -------- 13:00 0.13 0.01 0.32 1.68 0.14
 -------- 14:00 0.13 0.01 0.32 1.67 0.13
 -------- 15:00 0.12 0.01 0.32 1.66 0.11
 -------- 16:00 0.10 0.01 0.29 1.58 0.04
 30.01.13 17:00 0.13 0.01 0.33 1.65 0.08
 -------- 18:00 0.12 0.01 0.33 1.62 0.06
 -------- 19:00 0.10 0.01 0.33 1.63 0.06
 -------- 20:00 0.07 0.01 0.31 1.58 0.03
 -------- 21:00 0.05 0.01 0.28 1.54 0.01
 30.01.13 22:00 0.05 0.01 0.31 1.53 0.01
 -------- 23:00 0.04 0.00 0.33 1.52 0.01
 -------- 00:00 0.04 0.00 0.29 1.53 0.00
 -------- 01:00 0.02 0.01 0.17 1.50 0.00
 -------- 02:00 0.02 0.01 0.21 1.49 ----
 31.01.13 03:00 0.02 0.00 0.17 1.47 0.00
 -------- 04:00 0.02 0.00 0.18 1.48 ----
 -------- 05:00 0.02 0.01 0.17 1.48 ----
 -------- 06:00 0.02 0.00 0.18 1.49 ----
 -------- 07:00 0.04 0.00 0.24 1.51 ----
 31.01.13 08:00 0.05 0.00 0.25 1.52 0.01
 -------- 09:00 0.06 0.01 0.26 1.58 0.01
 -------- 10:00 0.06 0.01 0.27 1.89 0.02
 -------- 11:00 0.04 0.01 0.22 1.52 0.01
 -------- 12:00 0.05 0.01 0.22 1.53 0.01
 31.01.13 13:00 0.04 0.01 0.23 1.52 0.01
 -------- 14:00 0.04 0.01 0.21 1.50 0.01
 -------- 15:00 0.05 0.01 0.19 1.49 0.00
 -------- 16:00 0.08 0.01 0.21 1.49 ----
 -------- 17:00 0.09 0.01 0.21 1.49 ----
 31.01.13 18:00 0.09 0.01 0.20 1.47 ----
 -------- 19:00 0.08 0.01 0.20 1.48 ----
 -------- 20:00 ---- 0.01 0.20 1.48 ----
 -------- 21:00 ---- 0.01 0.23 1.48 ----
 -------- 22:00 ---- 0.00 0.23 1.54 ----
 31.01.13 23:00 ---- 0.01 0.23 1.59 ----
 -------- 00:00 ---- 0.01 0.19 1.51 ----
 -------- 01:00 ---- 0.01 0.17 1.52 ----
 -------- 02:00 ---- 0.01 0.20 1.55 0.01
 -------- 03:00 ---- 0.01 0.21 1.53 0.01
 01.02.13 04:00 ---- 0.01 0.20 1.52 ----
 -------- 05:00 ---- 0.01 0.22 1.54 ----
 -------- 06:00 ---- 0.01 0.25 1.56 0.01
 -------- 07:00 ---- 0.02 0.27 1.57 0.01
 -------- 08:00 ---- 0.01 0.28 1.57 0.02
 01.02.13 09:00 0.02 0.02 0.30 1.59 0.03
 -------- 10:00 0.02 0.02 0.30 1.63 0.06
 -------- 11:00 0.02 0.02 0.28 1.59 0.05
