 Date Time CO SO2 NO2 CHX NO
 07.11.12 12:00 0.02 0.00 0.11 1.38 ----
 -------- 13:00 0.02 0.00 0.10 1.34 ----
 -------- 14:00 0.03 0.00 0.12 1.35 ----
 -------- 15:00 0.03 0.00 0.12 1.37 ----
 -------- 16:00 0.02 0.00 0.10 1.34 ----
 07.11.12 17:00 0.03 0.00 0.10 1.34 ----
 -------- 18:00 0.05 0.00 0.20 1.38 ----
 -------- 19:00 0.04 0.00 0.17 1.36 ----
 -------- 20:00 0.03 0.00 0.14 1.36 ----
 -------- 21:00 0.02 0.00 0.12 1.34 ----
 07.11.12 22:00 0.02 0.00 0.11 1.34 ----
 -------- 23:00 0.02 0.00 0.10 1.34 ----
 -------- 00:00 ---- 0.00 0.08 1.34 ----
 -------- 01:00 ---- 0.00 0.06 1.35 ----
 -------- 02:00 ---- 0.00 0.05 1.35 ----
 08.11.12 03:00 ---- 0.00 0.05 1.35 ----
 -------- 04:00 ---- 0.00 0.05 1.35 ----
 -------- 05:00 0.02 0.00 0.06 1.37 ----
 -------- 06:00 0.02 0.00 0.08 1.35 ----
 -------- 07:00 0.02 0.00 0.09 1.35 ----
 08.11.12 08:00 0.04 0.00 0.13 1.37 ----
 -------- 09:00 0.04 0.00 0.16 1.38 ----
 -------- 10:00 0.04 0.00 0.17 1.37 ----
 -------- 11:00 0.03 0.00 0.14 1.36 0.00
 -------- 12:00 0.03 0.00 0.13 1.36 0.00
 08.11.12 13:00 0.03 0.00 0.14 1.34 ----
 -------- 14:00 0.03 0.00 0.14 1.35 ----
 -------- 15:00 0.03 0.00 0.14 1.34 ----
 -------- 16:00 0.02 0.00 0.14 1.35 ----
 -------- 17:00 0.04 0.00 0.15 1.36 ----
 08.11.12 18:00 0.04 0.00 0.20 1.38 ----
 -------- 19:00 0.03 0.00 0.21 1.37 ----
 -------- 20:00 0.02 0.00 0.21 1.37 ----
 -------- 21:00 0.02 0.00 0.19 1.36 ----
 -------- 22:00 0.02 0.00 0.17 1.37 ----
 08.11.12 23:00 0.02 0.00 0.17 1.36 ----
 -------- 00:00 0.02 0.00 0.17 1.36 ----
 -------- 01:00 0.02 0.00 0.15 1.34 ----
 -------- 02:00 ---- 0.00 0.11 1.34 ----
 -------- 03:00 ---- 0.00 0.14 1.35 ----
 09.11.12 04:00 ---- 0.00 0.13 1.42 ----
 -------- 05:00 ---- 0.00 0.10 1.44 ----
 -------- 06:00 0.02 0.00 0.19 1.38 ----
 -------- 07:00 0.02 0.00 0.19 1.41 0.01
 -------- 08:00 0.06 0.00 0.22 1.45 0.06
 09.11.12 09:00 0.10 0.00 0.24 1.56 0.12
 -------- 10:00 0.09 0.00 0.25 1.56 0.14
 -------- 11:00 0.09 0.00 0.24 1.56 0.11
 -------- 12:00 0.10 0.00 0.24 1.50 0.13
