 Date Time CO SO2 NO2 CHX NO
 18.10.12 12:00 0.14 0.00 0.28 1.51 0.08
 -------- 13:00 0.13 0.00 0.25 1.59 0.08
 -------- 14:00 0.07 0.00 0.16 1.51 0.04
 -------- 15:00 0.06 0.00 0.16 1.45 0.03
 -------- 16:00 0.07 0.00 0.18 1.41 0.03
 18.10.12 17:00 0.08 0.00 0.19 1.42 0.04
 -------- 18:00 0.09 0.00 0.21 1.50 0.05
 -------- 19:00 0.10 0.00 0.25 1.46 0.04
 -------- 20:00 0.07 0.00 0.25 1.46 0.03
 -------- 21:00 0.08 0.00 0.25 1.52 0.04
 18.10.12 22:00 0.09 0.00 0.25 1.47 0.05
 -------- 23:00 0.10 0.00 0.29 1.48 0.07
 -------- 00:00 0.09 0.00 0.27 1.48 0.06
 -------- 01:00 0.08 0.00 0.25 1.57 0.06
 -------- 02:00 0.06 0.00 0.24 1.55 0.05
 19.10.12 03:00 0.06 0.00 0.26 1.50 0.06
 -------- 04:00 0.06 0.00 0.25 1.46 0.06
 -------- 05:00 0.06 0.00 0.26 1.49 0.07
 -------- 06:00 0.06 0.00 0.27 1.56 0.07
 -------- 07:00 0.06 0.00 0.26 1.61 0.08
 19.10.12 08:00 0.13 0.00 0.37 1.71 0.17
 -------- 09:00 0.19 0.01 0.50 1.79 0.23
 -------- 10:00 0.25 0.01 0.66 1.94 0.30
 -------- 11:00 0.18 0.00 0.57 1.87 0.24
 -------- 12:00 0.08 0.00 0.20 1.58 0.09
 19.10.12 13:00 0.05 0.00 0.18 1.59 0.07
 -------- 14:00 0.03 0.00 0.12 1.51 0.05
 -------- 15:00 0.02 0.00 0.10 1.52 0.03
 -------- 16:00 0.02 0.00 0.06 1.45 0.03
 -------- 17:00 0.02 0.00 0.07 1.45 0.02
 19.10.12 18:00 0.02 0.00 0.09 1.46 0.02
 -------- 19:00 0.03 0.00 0.10 1.46 0.02
 -------- 20:00 0.04 0.00 0.06 1.41 0.01
 -------- 21:00 0.04 0.00 0.05 1.41 0.01
 -------- 22:00 0.03 0.00 0.03 1.38 0.01
 19.10.12 23:00 0.02 0.00 ---- 1.36 0.02
 -------- 00:00 0.02 0.00 ---- 1.37 0.01
 -------- 01:00 0.02 0.00 ---- 1.39 0.01
 -------- 02:00 0.02 0.00 ---- 1.39 0.01
 -------- 03:00 ---- 0.00 ---- 1.41 0.01
 20.10.12 04:00 ---- 0.00 ---- 1.38 0.01
 -------- 05:00 ---- 0.00 ---- 1.37 0.02
 -------- 06:00 ---- 0.00 ---- 1.35 0.01
 -------- 07:00 ---- 0.00 ---- 1.41 0.01
