 Date Time CO SO2 NO2 CHX NO
 24.09.12 12:00 0.02 0.00 0.13 1.42 0.02
 -------- 13:00 0.02 0.00 0.12 1.39 0.02
 -------- 14:00 0.02 0.00 0.09 1.34 0.02
 -------- 15:00 0.02 0.00 0.10 1.35 0.02
 -------- 16:00 0.02 0.00 0.11 1.37 0.02
 24.09.12 17:00 0.02 0.00 0.11 1.35 0.02
 -------- 18:00 0.02 0.00 0.10 1.33 0.02
 -------- 19:00 0.03 0.00 0.14 1.33 0.02
 -------- 20:00 0.02 0.00 0.12 1.33 0.01
 -------- 21:00 0.02 0.00 0.11 1.33 0.02
 24.09.12 22:00 0.02 0.00 0.12 1.34 0.02
 -------- 23:00 ---- 0.00 0.12 1.39 0.02
 -------- 00:00 ---- 0.00 0.11 1.33 0.02
 -------- 01:00 ---- 0.00 0.10 1.33 0.02
 -------- 02:00 ---- 0.00 0.08 1.33 0.02
 25.09.12 03:00 ---- 0.00 0.07 1.33 0.01
 -------- 04:00 ---- 0.00 0.06 1.32 0.01
 -------- 05:00 ---- 0.00 0.06 1.32 0.02
 -------- 06:00 ---- 0.00 0.07 1.32 0.02
 -------- 07:00 ---- 0.00 0.10 1.32 0.02
 25.09.12 08:00 0.02 0.00 0.14 1.33 0.02
 -------- 09:00 0.02 0.00 0.14 1.34 0.02
 -------- 10:00 ---- 0.00 0.15 1.34 0.02
 -------- 11:00 ---- 0.02 0.13 1.34 0.02
 -------- 12:00 ---- 0.01 0.12 1.34 0.02
 25.09.12 13:00 ---- 0.01 0.11 1.34 0.02
 -------- 14:00 ---- 0.00 0.11 1.34 0.02
 -------- 15:00 ---- 0.00 0.12 1.34 0.02
 -------- 16:00 ---- 0.00 0.13 1.34 0.02
 -------- 17:00 ---- 0.00 0.17 1.36 0.02
 25.09.12 18:00 ---- 0.00 0.16 1.34 0.02
 -------- 19:00 0.02 0.00 0.15 1.36 0.02
 -------- 20:00 0.03 0.00 0.17 1.35 0.02
 -------- 21:00 0.02 0.00 0.15 1.36 0.02
 -------- 22:00 0.02 0.00 0.15 1.36 0.02
 25.09.12 23:00 0.02 0.00 0.14 1.35 0.02
 -------- 00:00 ---- 0.00 0.09 1.34 0.01
 -------- 01:00 ---- 0.00 0.09 1.34 0.02
 -------- 02:00 ---- 0.00 0.09 1.33 0.02
 -------- 03:00 ---- 0.00 0.07 1.34 0.02
 26.09.12 04:00 ---- 0.00 0.09 1.35 0.02
 -------- 05:00 0.02 0.00 0.10 1.36 0.02
 -------- 06:00 0.02 0.00 0.13 1.37 0.02
 -------- 07:00 0.02 0.00 0.18 1.39 0.02
 -------- 08:00 0.09 0.00 0.26 1.42 0.06
 26.09.12 09:00 0.09 0.00 0.24 1.43 0.06
 -------- 10:00 0.08 0.00 0.24 1.42 0.06
 -------- 11:00 0.07 0.00 0.18 1.41 0.05
 -------- 12:00 0.06 ---- 0.14 1.38 0.03
