 Date Time CO SO2 NO2 CHX NO
 11.10.12 00:00 0.04 0.00 0.10 1.35 0.02
 -------- 01:00 0.04 0.00 0.08 1.33 0.02
 -------- 02:00 0.04 0.00 0.08 1.32 0.02
 -------- 03:00 0.03 0.00 0.07 1.31 0.02
 -------- 04:00 0.02 0.00 0.07 1.31 0.02
 11.10.12 05:00 0.04 0.00 0.07 1.31 0.02
 -------- 06:00 0.04 0.00 0.12 1.32 0.02
 -------- 07:00 0.04 0.00 0.15 1.34 0.02
 -------- 08:00 0.04 0.00 0.19 1.34 0.02
 -------- 09:00 0.04 0.00 0.19 1.35 0.03
 11.10.12 10:00 0.04 0.00 0.18 1.34 0.03
 -------- 11:00 0.03 0.00 0.14 1.34 0.03
 -------- 12:00 0.02 0.00 0.13 1.33 0.03
 -------- 13:00 0.02 0.00 0.12 1.33 0.02
 -------- 14:00 0.03 0.00 0.14 1.36 0.03
 11.10.12 15:00 0.05 0.00 0.24 1.37 0.05
 -------- 16:00 0.04 0.00 0.20 1.35 0.03
 -------- 17:00 0.04 0.00 0.17 1.34 0.02
 -------- 18:00 0.04 0.00 0.25 1.36 0.03
 -------- 19:00 0.08 0.00 0.34 1.40 0.05
 11.10.12 20:00 0.09 0.00 0.37 1.43 0.06
 -------- 21:00 0.10 0.00 0.38 1.44 0.07
 -------- 22:00 0.06 0.00 0.32 1.39 0.05
 -------- 23:00 0.04 0.00 0.20 1.37 0.02
 -------- 00:00 0.05 0.00 0.27 1.40 0.04
 12.10.12 01:00 0.03 0.00 0.21 1.38 0.02
 -------- 02:00 0.02 0.00 0.13 1.36 0.02
 -------- 03:00 0.02 0.00 0.15 1.36 0.02
 -------- 04:00 0.02 0.00 0.16 1.38 0.02
 -------- 05:00 0.03 0.00 0.20 1.46 0.03
 12.10.12 06:00 0.05 0.00 0.27 1.51 0.07
 -------- 07:00 0.07 0.00 0.36 1.47 0.12
 -------- 08:00 0.19 0.01 0.61 1.64 0.29
 -------- 09:00 0.27 0.01 0.80 1.70 0.40
 -------- 10:00 0.24 0.00 0.80 1.71 0.34
 12.10.12 11:00 0.15 0.00 0.67 1.64 0.23
 -------- 12:00 0.24 0.01 1.05 1.83 0.39
 -------- 13:00 0.13 0.00 0.70 1.71 0.21
 -------- 14:00 0.10 0.01 0.63 1.67 0.16
 -------- 15:00 0.12 0.08 0.72 1.71 0.20
 12.10.12 16:00 0.13 0.10 0.68 1.74 0.19
 -------- 17:00 0.09 0.02 0.50 1.59 0.12
 -------- 18:00 0.12 0.01 0.49 1.60 0.13
 -------- 19:00 0.14 0.01 0.53 1.74 0.18
 -------- 20:00 0.10 0.00 0.43 1.57 0.11
 12.10.12 21:00 0.09 0.00 0.42 1.55 0.10
 -------- 22:00 0.02 0.00 0.30 1.44 0.03
 -------- 23:00 0.03 0.00 0.26 1.43 0.02
 -------- 00:00 ---- 0.00 0.26 1.42 0.02
