 Date Time CO SO2 NO2 CHX NO
 29.10.12 12:00 ---- 0.00 0.11 1.38 0.03
 -------- 13:00 ---- 0.00 0.13 1.38 0.03
 -------- 14:00 ---- 0.00 0.11 1.38 0.03
 -------- 15:00 ---- 0.00 0.11 1.38 0.03
 -------- 16:00 ---- 0.00 0.19 1.41 0.03
 29.10.12 17:00 ---- 0.00 0.19 1.41 0.03
 -------- 18:00 ---- 0.00 0.22 1.43 0.03
 -------- 19:00 0.02 0.00 0.17 1.43 0.03
 -------- 20:00 0.02 0.00 0.15 1.43 0.03
 -------- 21:00 ---- 0.00 0.11 1.41 0.03
 29.10.12 22:00 0.02 0.00 0.12 1.41 0.03
 -------- 23:00 ---- 0.00 0.21 1.41 0.03
 -------- 00:00 ---- 0.00 0.13 1.39 0.02
 -------- 01:00 0.04 0.00 0.13 1.39 0.02
 -------- 02:00 0.02 0.00 0.11 1.42 0.02
 30.10.12 03:00 ---- 0.00 0.07 1.43 0.02
 -------- 04:00 ---- 0.00 0.01 1.38 0.02
 -------- 05:00 ---- 0.00 ---- 1.42 0.02
 -------- 06:00 ---- 0.00 0.03 1.46 0.03
 -------- 07:00 ---- 0.00 0.13 1.46 0.03
 30.10.12 08:00 0.02 0.00 0.17 1.47 0.03
 -------- 09:00 0.02 0.00 0.21 1.47 0.05
 -------- 10:00 0.02 0.00 0.22 1.47 0.05
 -------- 11:00 0.02 0.00 0.21 1.46 0.06
 -------- 12:00 ---- 0.00 0.17 1.44 0.06
 30.10.12 13:00 ---- 0.00 0.16 1.43 0.05
 -------- 14:00 ---- 0.00 0.20 1.42 0.05
 -------- 15:00 ---- 0.00 0.16 1.40 0.04
 -------- 16:00 ---- 0.01 0.17 1.41 0.04
 -------- 17:00 ---- 0.00 0.14 1.40 0.04
 30.10.12 18:00 0.02 0.00 0.15 1.41 0.03
 -------- 19:00 ---- 0.00 0.15 1.40 0.03
 -------- 20:00 0.02 0.01 0.15 1.44 0.03
 -------- 21:00 0.02 0.00 0.16 1.39 0.03
 -------- 22:00 ---- 0.00 0.08 1.38 0.03
 30.10.12 23:00 ---- 0.00 0.04 1.37 0.03
 -------- 00:00 ---- 0.00 0.04 1.36 0.03
 -------- 01:00 ---- 0.00 0.02 1.37 0.03
 -------- 02:00 ---- 0.00 0.02 1.37 0.02
 -------- 03:00 ---- 0.00 0.01 1.38 0.02
 31.10.12 04:00 ---- 0.00 0.05 1.41 0.03
 -------- 05:00 0.02 0.01 0.25 1.52 0.05
 -------- 06:00 0.02 0.01 0.25 1.49 0.06
 -------- 07:00 0.03 0.00 0.29 1.53 0.08
 -------- 08:00 0.07 0.01 0.37 1.70 0.14
 31.10.12 09:00 0.11 0.00 0.47 1.88 0.20
 -------- 10:00 0.12 0.01 0.48 1.68 0.21
 -------- 11:00 0.13 0.00 0.46 1.68 0.21
 -------- 12:00 0.16 0.00 0.45 1.69 0.22
