 Date Time CO SO2 NO2 CHX NO
 02.10.12 23:00 0.11 0.00 0.45 1.48 0.09
 -------- 00:00 0.06 0.00 0.33 1.39 0.04
 -------- 01:00 0.05 0.00 0.23 1.40 0.02
 -------- 02:00 0.06 0.00 0.24 1.42 0.03
 -------- 03:00 0.05 0.00 0.21 1.37 0.02
 03.10.12 04:00 0.04 0.00 0.18 1.36 0.02
 -------- 05:00 0.04 0.00 0.14 1.34 0.02
 -------- 06:00 0.04 0.00 0.15 1.35 0.02
 -------- 07:00 0.04 0.00 0.18 1.36 0.02
 -------- 08:00 0.03 0.00 0.22 1.37 0.02
 03.10.12 09:00 0.04 0.00 0.25 1.40 0.03
 -------- 10:00 0.05 0.00 0.28 1.43 0.05
 -------- 11:00 0.04 0.00 0.24 1.41 0.04
 -------- 12:00 0.02 0.00 0.16 1.38 0.03
 -------- 13:00 ---- 0.00 0.13 1.37 0.02
 03.10.12 14:00 ---- 0.00 0.15 1.37 0.02
 -------- 15:00 0.02 0.00 0.17 1.37 0.02
 -------- 16:00 0.02 0.00 0.17 1.37 0.02
 -------- 17:00 0.02 0.00 0.18 1.38 0.03
 -------- 18:00 0.03 0.00 0.20 1.40 0.04
 03.10.12 19:00 0.04 0.00 0.22 1.41 0.04
 -------- 20:00 0.06 0.00 0.23 1.42 0.05
 -------- 21:00 0.05 0.00 0.24 1.42 0.06
 -------- 22:00 0.09 0.00 0.27 1.46 0.08
 -------- 23:00 0.08 0.00 0.26 1.45 0.07
 04.10.12 00:00 0.11 0.00 0.27 1.48 0.10
 -------- 01:00 0.09 0.00 0.25 1.49 0.10
 -------- 02:00 0.06 0.00 0.21 1.50 0.06
 -------- 03:00 0.07 0.00 0.20 1.54 0.08
 -------- 04:00 0.09 0.00 0.28 1.63 0.10
 04.10.12 05:00 0.14 0.00 0.42 1.72 0.19
 -------- 06:00 0.09 0.00 0.35 1.73 0.14
 -------- 07:00 0.05 0.00 0.26 1.60 0.09
 -------- 08:00 0.11 0.00 0.29 1.57 0.11
 -------- 09:00 0.11 0.00 0.28 1.54 0.10
 04.10.12 10:00 0.06 0.01 0.22 1.46 0.06
 -------- 11:00 0.05 0.01 0.22 1.50 0.05
 -------- 12:00 0.05 0.01 0.23 1.50 0.05
 -------- 13:00 0.06 0.01 0.25 1.48 0.05
 -------- 14:00 0.03 0.01 0.19 1.48 0.03
 04.10.12 15:00 0.02 0.01 0.15 1.44 0.02
 -------- 16:00 0.02 0.01 0.14 1.42 0.02
 -------- 17:00 0.02 0.01 0.14 1.41 0.02
 -------- 18:00 0.04 0.01 0.14 1.42 0.01
 -------- 19:00 0.03 0.00 0.15 1.42 0.01
 04.10.12 20:00 0.06 0.00 0.16 1.40 0.01
 -------- 21:00 0.05 0.00 0.16 1.40 0.01
 -------- 22:00 0.06 0.00 0.15 1.42 0.01
