 Date Time CO SO2 NO2 CHX NO
 09.04.13 12:00 0.12 0.02 0.70 1.75 0.09
 -------- 13:00 0.10 0.02 0.55 1.71 0.10
 -------- 14:00 0.08 0.01 0.48 1.63 0.05
 -------- 15:00 0.08 0.01 0.46 1.58 0.03
 -------- 16:00 0.07 0.01 0.41 1.55 0.03
 09.04.13 17:00 0.05 0.01 0.27 1.44 0.04
 -------- 18:00 0.07 0.01 0.36 1.48 0.02
 -------- 19:00 0.09 0.01 0.41 1.50 0.00
 -------- 20:00 0.14 0.01 0.54 1.51 0.06
 -------- 21:00 0.18 0.01 0.61 1.61 0.20
 09.04.13 22:00 0.23 0.01 0.53 1.71 0.29
 -------- 23:00 0.23 0.00 0.52 1.93 0.32
 -------- 00:00 0.27 0.00 0.43 2.10 0.43
 -------- 01:00 0.22 0.00 0.46 2.18 0.31
 -------- 02:00 0.19 0.00 0.49 2.02 0.30
 10.04.13 03:00 0.20 0.01 0.46 2.09 0.32
 -------- 04:00 0.11 0.00 0.53 1.68 0.10
 -------- 05:00 0.12 0.00 0.50 1.80 0.14
 -------- 06:00 0.15 0.00 0.47 2.24 0.22
 -------- 07:00 0.10 0.01 0.50 1.81 0.15
 10.04.13 08:00 0.18 0.01 0.43 1.82 0.30
 -------- 09:00 0.07 0.00 0.39 1.62 0.12
 -------- 10:00 0.02 0.02 0.29 1.47 0.04
 -------- 11:00 ---- 0.02 0.18 1.39 0.01
 -------- 12:00 ---- 0.01 0.13 1.36 ----
 10.04.13 13:00 ---- 0.01 0.10 1.33 ----
 -------- 14:00 ---- 0.00 0.09 1.33 ----
 -------- 15:00 ---- 0.00 0.10 1.32 ----
 -------- 16:00 0.02 0.00 0.14 1.34 ----
 -------- 17:00 0.02 0.00 0.17 1.35 ----
 10.04.13 18:00 0.02 0.00 0.15 1.34 ----
 -------- 19:00 0.06 0.00 0.20 1.37 ----
 -------- 20:00 0.08 0.00 0.30 1.39 ----
 -------- 21:00 0.09 0.00 0.37 1.43 ----
 -------- 22:00 0.17 0.02 0.59 1.58 0.12
 10.04.13 23:00 0.29 0.01 0.63 1.70 0.27
 -------- 00:00 0.21 0.01 0.56 1.80 0.20
 -------- 01:00 0.17 0.01 0.50 1.91 0.22
 -------- 02:00 0.13 0.02 0.53 1.84 0.14
 -------- 03:00 0.13 0.01 0.53 1.75 0.07
 11.04.13 04:00 0.08 0.01 0.46 1.59 0.05
 -------- 05:00 0.09 0.01 0.48 1.61 0.03
 -------- 06:00 0.09 0.00 0.49 1.64 0.05
 -------- 07:00 0.09 0.01 0.45 1.63 0.15
 -------- 08:00 0.10 0.03 0.42 1.57 0.14
 11.04.13 09:00 0.09 0.05 0.38 1.55 0.10
 -------- 10:00 0.08 0.03 0.35 1.53 0.08
 -------- 11:00 0.03 0.02 0.22 1.44 0.02
