 Date Time CO SO2 NO2 CHX NO
 18.09.12 12:00 0.11 0.01 0.39 1.62 0.11
 -------- 13:00 0.02 0.00 0.13 1.38 0.02
 -------- 14:00 ---- 0.00 0.08 1.45 0.02
 -------- 15:00 ---- 0.00 0.09 1.33 0.02
 -------- 16:00 0.02 0.01 0.11 1.34 0.02
 18.09.12 17:00 0.02 0.00 0.14 1.33 0.02
 -------- 18:00 0.03 0.00 0.15 1.37 0.02
 -------- 19:00 0.05 0.00 0.19 1.39 0.02
 -------- 20:00 0.05 0.00 0.26 1.41 0.03
 -------- 21:00 0.14 0.00 0.38 1.52 0.10
 18.09.12 22:00 0.28 0.01 0.54 1.62 0.23
 -------- 23:00 0.17 0.00 0.40 1.55 0.13
 -------- 00:00 0.10 0.00 0.34 1.51 0.08
 -------- 01:00 0.13 0.00 0.35 1.57 0.10
 -------- 02:00 0.11 0.00 0.35 1.57 0.11
 19.09.12 03:00 0.05 0.00 0.28 1.50 0.05
 -------- 04:00 0.04 0.00 0.25 1.47 0.05
 -------- 05:00 0.02 0.00 0.24 1.47 0.03
 -------- 06:00 ---- 0.00 0.20 1.46 0.02
 -------- 07:00 0.03 0.00 0.28 1.51 0.06
 19.09.12 08:00 0.11 0.00 0.36 1.57 0.11
 -------- 09:00 0.10 0.00 0.34 1.53 0.07
 -------- 10:00 0.11 0.00 0.39 1.56 0.10
 -------- 11:00 0.09 0.01 0.35 1.50 0.08
 -------- 12:00 0.03 0.01 0.19 1.38 0.03
 19.09.12 13:00 ---- 0.00 0.10 1.35 0.02
 -------- 14:00 ---- 0.00 0.08 1.33 0.01
 -------- 15:00 ---- 0.01 0.12 1.34 0.02
 -------- 16:00 ---- 0.00 0.10 1.32 0.02
 -------- 17:00 ---- 0.01 0.11 1.33 0.02
 19.09.12 18:00 ---- 0.01 0.15 1.33 0.02
 -------- 19:00 0.03 0.01 0.26 1.37 0.02
 -------- 20:00 0.09 0.01 0.41 1.45 0.04
 -------- 21:00 0.13 0.00 0.46 1.56 0.09
 -------- 22:00 0.05 0.00 0.34 1.46 0.02
 19.09.12 23:00 0.05 0.00 0.34 1.43 0.02
 -------- 00:00 0.06 0.00 0.35 1.44 0.03
 -------- 01:00 0.03 0.00 0.31 1.43 0.02
 -------- 02:00 0.02 0.00 0.25 1.46 0.02
 -------- 03:00 ---- 0.00 0.27 1.53 0.02
 20.09.12 04:00 ---- 0.00 0.23 1.40 0.02
 -------- 05:00 ---- 0.00 0.21 1.43 0.01
 -------- 06:00 ---- 0.00 0.22 1.41 0.02
 -------- 07:00 0.03 0.00 0.30 1.43 0.03
 -------- 08:00 0.09 0.00 0.38 1.48 0.08
 20.09.12 09:00 0.10 0.01 0.40 1.49 0.09
 -------- 10:00 0.10 0.00 0.42 1.46 0.09
 -------- 11:00 0.09 0.01 0.41 1.48 0.09
 -------- 12:00 0.04 0.00 0.29 1.42 0.05
