 Date Time CO SO2 NO2 CHX NO
 16.10.12 12:00 0.04 0.00 0.33 1.41 0.06
 -------- 13:00 0.04 0.00 0.33 1.41 0.07
 -------- 14:00 0.04 0.00 0.33 1.43 0.08
 -------- 15:00 0.05 0.00 0.37 1.48 0.10
 -------- 16:00 0.05 0.00 0.35 1.42 0.08
 16.10.12 17:00 0.05 0.00 0.34 1.42 0.08
 -------- 18:00 0.04 0.00 0.34 1.45 0.07
 -------- 19:00 0.05 0.00 0.33 1.44 0.07
 -------- 20:00 0.05 0.00 0.31 1.43 0.07
 -------- 21:00 0.05 0.00 0.30 1.43 0.07
 16.10.12 22:00 0.04 0.00 0.26 1.40 0.05
 -------- 23:00 0.03 0.00 0.26 1.40 0.05
 -------- 00:00 0.02 0.00 0.23 1.42 0.05
 -------- 01:00 0.02 0.00 0.22 1.41 0.05
 -------- 02:00 0.02 0.00 0.22 1.44 0.05
 17.10.12 03:00 0.02 0.00 0.20 1.43 0.04
 -------- 04:00 0.12 0.00 0.19 1.45 0.03
 -------- 05:00 0.02 0.00 0.22 1.46 0.05
 -------- 06:00 0.02 0.00 0.20 1.47 0.05
 -------- 07:00 0.03 0.00 0.23 1.46 0.07
 17.10.12 08:00 0.11 0.00 0.29 1.48 0.12
 -------- 09:00 0.12 0.00 0.31 1.51 0.13
 -------- 10:00 0.11 0.01 0.34 1.55 0.14
 -------- 11:00 0.12 0.01 0.32 1.55 0.15
 -------- 12:00 0.10 0.00 0.28 1.54 0.12
 17.10.12 13:00 0.10 0.00 0.28 1.60 0.11
 -------- 14:00 0.07 0.00 0.27 1.61 0.10
 -------- 15:00 0.06 0.00 0.23 1.46 0.06
 -------- 16:00 0.07 0.00 0.32 1.48 0.07
 -------- 17:00 0.11 0.01 0.35 1.54 0.09
 17.10.12 18:00 0.11 0.01 0.33 1.53 0.07
 -------- 19:00 0.06 0.00 0.25 1.43 0.03
 -------- 20:00 0.05 0.00 0.21 1.45 0.03
 -------- 21:00 0.04 0.00 0.22 1.44 0.03
 -------- 22:00 0.04 0.00 0.21 1.46 0.03
 17.10.12 23:00 0.04 0.00 0.23 1.48 0.03
 -------- 00:00 0.04 0.00 0.21 1.54 0.03
 -------- 01:00 0.02 0.00 0.19 1.44 0.02
 -------- 02:00 0.02 0.00 0.19 1.49 0.02
 -------- 03:00 0.02 0.00 0.20 1.47 0.03
 18.10.12 04:00 0.03 0.00 0.17 1.58 0.02
 -------- 05:00 0.03 0.00 0.13 1.43 0.02
 -------- 06:00 0.03 0.00 0.15 1.44 0.02
 -------- 07:00 0.05 0.00 0.21 1.52 0.05
 -------- 08:00 0.16 0.00 0.29 1.54 0.09
 18.10.12 09:00 0.24 0.00 0.37 1.58 0.15
 -------- 10:00 0.21 0.00 0.33 1.57 0.11
 -------- 11:00 0.16 0.00 0.32 1.54 0.11
 -------- 12:00 0.12 0.00 0.28 1.47 0.07
