 Date Time CO SO2 NO2 CHX NO
 21.12.12 00:00 0.12 0.04 0.33 1.91 0.15
 -------- 01:00 0.11 0.04 0.34 1.88 0.15
 -------- 02:00 0.10 0.04 0.32 1.89 0.12
 -------- 03:00 0.08 0.03 0.30 1.82 0.10
 -------- 04:00 0.08 0.02 0.30 1.89 0.08
 21.12.12 05:00 0.09 0.06 0.31 2.05 0.12
 -------- 06:00 0.11 0.05 0.31 1.97 0.14
 -------- 07:00 0.11 0.06 0.31 1.98 0.15
 -------- 08:00 0.14 0.07 0.33 2.10 0.19
 -------- 09:00 0.16 0.05 0.34 2.02 0.22
 21.12.12 10:00 0.16 0.04 0.34 1.99 0.23
 -------- 11:00 0.16 0.05 0.34 1.98 0.25
 -------- 12:00 0.15 0.07 0.33 2.01 0.23
 -------- 13:00 0.16 0.08 0.36 2.08 0.26
 -------- 14:00 0.18 0.09 0.38 2.20 0.32
 21.12.12 15:00 0.19 0.08 0.39 2.17 0.32
 -------- 16:00 0.17 0.06 0.38 2.08 0.29
 -------- 17:00 0.15 0.02 0.37 2.09 0.23
 -------- 18:00 0.16 0.02 0.37 2.13 0.26
 -------- 19:00 0.15 0.01 0.35 1.89 0.22
 21.12.12 20:00 0.14 0.01 0.34 1.91 0.18
 -------- 21:00 0.12 0.01 0.33 1.93 0.17
 -------- 22:00 0.12 0.01 0.33 1.96 0.16
 -------- 23:00 0.11 0.01 0.33 1.97 0.14
 -------- 00:00 0.10 0.01 0.34 1.94 0.13
 22.12.12 01:00 0.10 0.01 0.33 1.92 0.10
 -------- 02:00 0.08 0.01 0.33 1.87 0.09
 -------- 03:00 0.08 0.01 0.33 1.92 0.09
 -------- 04:00 0.08 0.01 0.33 1.93 0.07
 -------- 05:00 0.08 0.01 0.33 1.91 0.07
 22.12.12 06:00 0.07 0.01 0.34 1.89 0.07
 -------- 07:00 0.09 0.01 0.35 1.90 0.08
 -------- 08:00 0.10 0.01 0.35 1.86 0.08
 -------- 09:00 0.13 0.01 0.37 1.91 0.12
 -------- 10:00 0.12 0.01 0.37 1.74 0.10
 22.12.12 11:00 0.12 0.01 0.35 1.75 0.08
 -------- 12:00 0.11 0.01 0.34 1.77 0.09
 -------- 13:00 0.13 0.02 0.35 1.75 0.10
 -------- 14:00 0.14 0.02 0.37 1.67 0.10
 -------- 15:00 0.15 0.01 0.39 1.63 0.11
 22.12.12 16:00 0.13 0.01 0.39 1.58 0.07
 -------- 17:00 0.12 0.00 0.40 1.58 0.06
 -------- 18:00 0.12 0.00 0.39 1.58 0.06
 -------- 19:00 0.10 0.00 0.37 1.59 0.05
 -------- 20:00 0.07 0.00 0.32 1.55 0.01
 22.12.12 21:00 0.06 0.00 0.30 1.56 0.00
 -------- 22:00 0.05 0.00 0.29 1.54 ----
 -------- 23:00 0.05 0.00 0.29 1.59 0.01
