 Date Time CO SO2 NO2 CHX NO
 24.11.12 12:00 0.06 0.00 0.20 1.52 0.05
 -------- 13:00 0.05 0.00 0.20 1.52 0.03
 -------- 14:00 0.06 0.00 0.21 1.52 0.04
 -------- 15:00 0.06 0.00 0.22 1.53 0.05
 -------- 16:00 0.05 0.00 0.22 1.53 0.04
 24.11.12 17:00 0.04 0.00 0.21 1.52 0.02
 -------- 18:00 0.03 0.00 0.22 1.53 0.04
 -------- 19:00 0.02 0.00 0.23 1.53 0.04
 -------- 20:00 0.03 0.00 0.24 1.57 0.11
 -------- 21:00 0.05 0.00 0.26 1.60 0.15
 24.11.12 22:00 0.04 0.00 0.26 1.61 0.14
 -------- 23:00 0.02 0.00 0.24 1.62 0.10
 -------- 00:00 0.02 0.00 0.24 1.56 0.06
 -------- 01:00 0.02 0.00 0.23 1.53 0.03
 -------- 02:00 0.02 0.00 0.22 1.52 0.02
 25.11.12 03:00 ---- 0.00 0.21 1.54 0.01
 -------- 04:00 ---- 0.00 0.20 1.53 0.00
 -------- 05:00 ---- 0.00 0.21 1.56 0.01
 -------- 06:00 0.03 0.00 0.21 1.58 0.01
 -------- 07:00 0.06 0.00 0.22 1.59 0.02
 25.11.12 08:00 0.07 0.00 0.22 1.57 0.03
 -------- 09:00 0.06 0.00 0.22 1.59 0.05
 -------- 10:00 0.06 0.00 0.22 1.59 0.06
 -------- 11:00 0.04 0.00 0.21 1.58 0.07
 -------- 12:00 0.04 0.00 0.21 1.60 0.07
 25.11.12 13:00 0.05 0.00 0.21 1.60 0.07
 -------- 14:00 0.04 0.00 0.21 1.58 0.05
 -------- 15:00 0.04 0.00 0.22 1.55 0.05
 -------- 16:00 0.04 0.00 0.24 1.54 0.05
 -------- 17:00 0.02 0.00 0.24 1.53 0.03
 25.11.12 18:00 0.03 0.00 0.24 1.55 0.02
 -------- 19:00 0.04 0.00 0.22 1.52 0.02
 -------- 20:00 0.04 0.00 0.21 1.50 0.01
 -------- 21:00 0.05 0.00 0.22 1.53 0.03
 -------- 22:00 0.06 0.00 0.22 1.59 0.03
 25.11.12 23:00 0.04 0.00 0.20 1.51 0.01
 -------- 00:00 0.03 0.00 0.18 1.49 ----
 -------- 01:00 0.02 0.00 0.18 1.47 ----
 -------- 02:00 0.02 0.00 0.16 1.47 0.00
 -------- 03:00 0.02 0.00 0.17 1.48 ----
 26.11.12 04:00 0.02 0.00 0.17 1.51 ----
 -------- 05:00 0.02 0.00 0.17 1.49 0.00
 -------- 06:00 0.05 0.00 0.18 1.51 0.02
 -------- 07:00 0.08 0.00 0.17 1.51 0.03
 -------- 08:00 0.08 0.00 0.17 1.51 0.03
 26.11.12 09:00 0.08 0.00 0.16 1.52 0.04
 -------- 10:00 0.08 0.00 0.15 1.53 0.05
