 Date Time CO SO2 NO2 CHX NO
 31.10.12 00:00 ---- 0.00 0.04 1.36 0.03
 -------- 01:00 ---- 0.00 0.02 1.37 0.03
 -------- 02:00 ---- 0.00 0.02 1.37 0.02
 -------- 03:00 ---- 0.00 0.01 1.38 0.02
 -------- 04:00 ---- 0.00 0.05 1.41 0.03
 31.10.12 05:00 0.02 0.01 0.25 1.52 0.05
 -------- 06:00 0.02 0.01 0.25 1.49 0.06
 -------- 07:00 0.03 0.00 0.29 1.53 0.08
 -------- 08:00 0.07 0.01 0.37 1.70 0.14
 -------- 09:00 0.11 0.00 0.47 1.88 0.20
 31.10.12 10:00 0.12 0.01 0.48 1.68 0.21
 -------- 11:00 0.13 0.00 0.46 1.68 0.21
 -------- 12:00 0.12 0.00 0.40 1.67 0.19
 -------- 13:00 0.05 0.00 0.28 1.60 0.11
 -------- 14:00 0.02 0.00 0.20 1.53 0.06
 31.10.12 15:00 ---- 0.00 0.14 1.44 0.05
 -------- 16:00 ---- 0.00 0.10 1.41 0.04
 -------- 17:00 ---- 0.00 0.11 1.39 0.04
 -------- 18:00 ---- 0.00 0.07 1.38 0.03
 -------- 19:00 0.02 0.00 0.08 1.38 0.03
 31.10.12 20:00 0.04 0.00 0.07 1.38 0.03
 -------- 21:00 0.03 0.00 0.07 1.38 0.02
 -------- 22:00 0.03 0.00 0.02 1.38 0.02
 -------- 23:00 0.02 0.00 0.01 1.37 0.02
 -------- 00:00 0.02 0.00 ---- 1.37 0.02
 01.11.12 01:00 0.02 0.00 ---- 1.37 0.02
 -------- 02:00 0.02 0.00 0.01 1.37 0.02
 -------- 03:00 0.02 0.00 ---- 1.36 0.02
 -------- 04:00 0.02 0.00 ---- 1.37 0.02
 -------- 05:00 0.02 0.00 ---- 1.38 0.02
 01.11.12 06:00 0.02 0.00 ---- 1.38 0.02
 -------- 07:00 0.02 0.00 0.04 1.39 0.03
 -------- 08:00 0.02 0.00 0.06 1.40 0.02
 -------- 09:00 0.02 0.00 0.10 1.40 0.03
 -------- 10:00 0.02 0.00 0.08 1.40 0.03
 01.11.12 11:00 0.02 0.00 0.11 1.44 0.04
 -------- 12:00 0.02 0.00 0.09 1.45 0.04
 -------- 13:00 0.02 0.00 0.10 1.45 0.04
 -------- 14:00 ---- 0.00 0.08 1.46 0.04
 -------- 15:00 0.02 0.00 0.15 1.46 0.04
 01.11.12 16:00 0.03 0.00 0.19 1.43 0.04
 -------- 17:00 0.02 0.00 0.21 1.42 0.04
 -------- 18:00 0.03 0.00 0.17 1.45 0.03
 -------- 19:00 0.04 0.00 0.12 1.44 0.03
 -------- 20:00 0.10 0.00 0.25 1.46 0.07
 01.11.12 21:00 0.11 0.00 0.34 1.50 0.11
 -------- 22:00 0.07 0.00 0.19 1.49 0.05
 -------- 23:00 0.06 0.00 0.13 1.48 0.03
 -------- 00:00 0.06 0.00 0.07 1.46 0.03
