 Date Time CO SO2 NO2 CHX NO
 15.12.12 00:00 0.02 0.00 0.23 1.44 ----
 -------- 01:00 0.02 0.00 0.23 1.44 ----
 -------- 02:00 ---- 0.00 0.22 1.44 ----
 -------- 03:00 0.02 0.00 0.20 1.45 ----
 -------- 04:00 ---- 0.00 0.19 1.45 ----
 15.12.12 05:00 ---- 0.01 0.21 1.46 ----
 -------- 06:00 0.02 0.01 0.21 1.47 ----
 -------- 07:00 ---- 0.01 0.21 1.48 0.00
 -------- 08:00 0.03 0.01 0.25 1.50 0.02
 -------- 09:00 0.02 0.01 0.26 1.51 0.03
 15.12.12 10:00 0.03 0.01 0.24 1.53 0.05
 -------- 11:00 0.03 0.01 0.23 1.55 0.06
 -------- 12:00 0.03 0.01 0.23 1.54 0.06
 -------- 13:00 0.03 0.01 0.23 1.59 0.06
 -------- 14:00 0.04 0.01 0.25 1.54 0.05
 15.12.12 15:00 0.03 0.01 0.27 1.54 0.06
 -------- 16:00 0.05 0.01 0.32 1.53 0.05
 -------- 17:00 0.04 0.01 0.32 1.53 0.04
 -------- 18:00 0.05 0.01 0.30 1.53 0.02
 -------- 19:00 0.05 0.01 0.29 1.54 0.02
 15.12.12 20:00 0.04 0.01 0.28 1.55 0.02
 -------- 21:00 0.03 0.01 0.27 1.55 0.01
 -------- 22:00 0.02 0.01 0.28 1.55 0.02
 -------- 23:00 0.02 0.01 0.26 1.54 0.01
 -------- 00:00 0.02 0.01 0.25 1.56 0.01
 16.12.12 01:00 0.02 0.01 0.23 1.56 ----
 -------- 02:00 0.02 0.01 0.21 1.56 ----
 -------- 03:00 0.02 0.01 0.23 1.56 ----
 -------- 04:00 0.02 0.01 0.23 1.57 0.01
 -------- 05:00 0.03 0.01 0.24 1.58 0.01
 16.12.12 06:00 0.06 0.01 0.25 1.58 0.02
 -------- 07:00 0.08 0.01 0.26 1.60 0.04
 -------- 08:00 0.09 0.01 0.26 1.61 0.05
 -------- 09:00 0.07 0.01 0.25 1.62 0.05
 -------- 10:00 0.06 0.01 0.24 1.61 0.05
 16.12.12 11:00 0.07 0.01 0.23 1.60 0.06
 -------- 12:00 0.09 0.01 0.25 1.62 0.08
 -------- 13:00 0.08 0.02 0.25 1.57 0.06
 -------- 14:00 0.07 0.02 0.26 1.57 0.05
 -------- 15:00 0.13 0.02 0.32 1.65 0.09
 16.12.12 16:00 0.11 0.01 0.33 1.63 0.07
 -------- 17:00 0.10 0.01 0.32 1.57 0.06
 -------- 18:00 0.12 0.00 0.31 1.58 0.05
 -------- 19:00 0.09 0.00 0.31 1.57 0.04
 -------- 20:00 0.08 0.01 0.33 1.61 0.04
 16.12.12 21:00 0.06 0.02 0.34 1.60 0.05
 -------- 22:00 0.07 0.02 0.33 1.61 0.06
