 Date Time CO SO2 NO2 CHX NO
 30.09.12 12:00 0.02 0.00 0.10 1.33 0.02
 -------- 13:00 ---- 0.00 0.09 1.33 0.02
 -------- 14:00 ---- 0.00 0.09 1.32 0.02
 -------- 15:00 ---- 0.00 0.09 1.31 0.02
 -------- 16:00 ---- 0.00 0.09 1.32 0.02
 30.09.12 17:00 0.02 0.00 0.12 1.34 0.02
 -------- 18:00 0.03 0.00 0.20 1.35 0.02
 -------- 19:00 0.03 0.00 0.20 1.35 0.02
 -------- 20:00 0.07 0.00 0.19 1.34 0.02
 -------- 21:00 0.07 0.00 0.18 1.36 0.02
 30.09.12 22:00 0.05 0.00 0.11 1.35 0.02
 -------- 23:00 0.04 0.00 0.08 1.33 0.01
 -------- 00:00 0.04 0.00 0.07 1.32 0.01
 -------- 01:00 0.02 0.00 0.06 1.30 0.01
 -------- 02:00 0.02 0.00 0.07 1.30 0.02
 01.10.12 03:00 0.02 0.00 0.06 1.30 0.01
 -------- 04:00 0.02 0.00 0.05 1.29 0.02
 -------- 05:00 0.02 0.00 0.04 1.29 0.02
 -------- 06:00 0.03 0.00 0.05 1.29 0.02
 -------- 07:00 0.03 0.00 0.07 1.30 0.02
 01.10.12 08:00 0.02 0.00 0.11 1.31 0.02
 -------- 09:00 0.02 0.00 0.13 1.32 0.02
 -------- 10:00 ---- 0.00 0.11 1.31 0.02
 -------- 11:00 ---- 0.00 0.11 1.31 0.02
 -------- 12:00 ---- 0.00 0.09 1.32 0.02
 01.10.12 13:00 ---- 0.00 0.08 1.31 0.02
 -------- 14:00 ---- 0.00 0.09 1.31 0.02
 -------- 15:00 ---- 0.00 0.09 1.32 0.02
 -------- 16:00 ---- 0.00 0.10 1.32 0.02
 -------- 17:00 ---- 0.00 0.12 1.33 0.02
 01.10.12 18:00 ---- 0.00 0.14 1.33 0.02
 -------- 19:00 0.02 0.00 0.16 1.32 0.02
 -------- 20:00 0.05 0.00 0.15 1.33 0.02
 -------- 21:00 0.06 0.00 0.25 1.36 0.02
 -------- 22:00 0.09 0.00 0.36 1.41 0.03
 01.10.12 23:00 0.12 0.00 0.41 1.44 0.06
 -------- 00:00 0.09 0.00 0.36 1.42 0.05
 -------- 01:00 0.09 0.00 0.36 1.43 0.05
 -------- 02:00 0.09 0.00 0.35 1.46 0.06
 -------- 03:00 0.06 0.00 0.28 1.42 0.03
 02.10.12 04:00 0.05 0.00 0.24 1.41 0.02
 -------- 05:00 0.04 0.00 0.24 1.43 0.02
 -------- 06:00 0.05 0.00 0.24 1.45 0.03
 -------- 07:00 0.09 0.00 0.35 1.49 0.10
 -------- 08:00 0.19 0.01 0.51 1.64 0.21
 02.10.12 09:00 0.24 0.01 0.60 1.80 0.27
 -------- 10:00 0.16 0.00 0.48 1.63 0.14
 -------- 11:00 0.10 0.00 0.40 1.56 0.09
 -------- 12:00 0.06 0.00 0.19 1.51 0.04
