 Date Time CO SO2 NO2 CHX NO
 14.10.12 12:00 ---- 0.00 0.13 1.40 0.03
 -------- 13:00 ---- 0.00 0.15 1.42 0.02
 -------- 14:00 ---- 0.00 0.14 1.40 0.02
 -------- 15:00 ---- 0.00 0.22 1.38 0.03
 -------- 16:00 ---- 0.00 0.20 1.40 0.03
 14.10.12 17:00 ---- 0.00 0.21 1.40 0.03
 -------- 18:00 0.02 0.00 0.27 1.43 0.03
 -------- 19:00 0.05 0.00 0.42 1.57 0.06
 -------- 20:00 0.11 0.00 0.38 1.45 0.04
 -------- 21:00 0.12 0.00 0.45 1.52 0.07
 14.10.12 22:00 0.07 0.00 0.29 1.42 0.03
 -------- 23:00 0.04 0.00 0.19 1.39 0.02
 -------- 00:00 0.04 0.00 0.17 1.39 0.02
 -------- 01:00 0.04 0.00 0.15 1.39 0.02
 -------- 02:00 0.04 0.00 0.19 1.39 0.02
 15.10.12 03:00 0.04 0.00 0.18 1.41 0.02
 -------- 04:00 0.04 0.00 0.19 1.43 0.02
 -------- 05:00 0.05 0.00 0.27 1.47 0.02
 -------- 06:00 0.07 0.00 0.33 1.53 0.06
 -------- 07:00 0.11 0.00 0.50 1.61 0.18
 15.10.12 08:00 0.23 0.01 0.77 1.71 0.35
 -------- 09:00 0.21 0.00 0.73 1.64 0.28
 -------- 10:00 0.16 0.00 0.63 1.57 0.20
 -------- 11:00 0.13 0.00 0.62 1.53 0.18
 -------- 12:00 0.10 0.01 0.56 1.51 0.14
 15.10.12 13:00 0.06 0.00 0.39 1.48 0.06
 -------- 14:00 0.05 0.00 0.29 1.39 0.04
 -------- 15:00 0.04 0.00 0.25 1.37 0.03
 -------- 16:00 0.04 0.00 0.27 1.38 0.03
 -------- 17:00 0.04 0.00 0.25 1.36 0.02
 15.10.12 18:00 0.04 0.00 0.20 1.34 0.02
 -------- 19:00 0.05 0.00 0.33 1.37 0.02
 -------- 20:00 0.06 0.00 0.33 1.38 0.02
 -------- 21:00 0.06 0.00 0.26 1.37 0.02
 -------- 22:00 0.05 0.00 0.29 1.37 0.02
 15.10.12 23:00 0.04 0.00 0.25 1.34 0.02
 -------- 00:00 0.03 0.00 0.18 1.33 0.02
 -------- 01:00 0.02 0.00 0.11 1.34 0.02
 -------- 02:00 0.02 0.00 0.13 1.34 0.02
 -------- 03:00 0.02 0.00 0.16 1.35 0.02
 16.10.12 04:00 0.02 0.00 0.15 1.35 0.02
 -------- 05:00 0.02 0.00 0.14 1.36 0.02
 -------- 06:00 0.03 0.00 0.16 1.36 0.01
 -------- 07:00 0.03 0.00 0.23 1.36 0.02
 -------- 08:00 0.02 0.00 0.24 1.37 0.03
 16.10.12 09:00 0.04 0.00 0.28 1.39 0.04
 -------- 10:00 0.04 0.00 0.32 1.40 0.05
 -------- 11:00 0.04 0.00 0.34 1.41 0.06
 -------- 12:00 0.04 0.00 0.33 1.41 0.06
