 Date Time CO SO2 NO2 CHX NO
 13.10.12 00:00 ---- 0.00 0.27 1.41 0.03
 -------- 01:00 ---- 0.00 0.26 1.42 0.03
 -------- 02:00 ---- 0.00 0.24 1.55 0.02
 -------- 03:00 ---- 0.00 0.23 1.80 0.02
 -------- 04:00 ---- 0.00 0.23 1.79 0.02
 13.10.12 05:00 ---- 0.00 0.17 1.45 0.02
 -------- 06:00 ---- 0.00 0.18 1.39 0.02
 -------- 07:00 0.02 0.00 0.27 1.43 0.02
 -------- 08:00 0.06 0.00 0.26 1.40 0.03
 -------- 09:00 0.06 0.00 0.27 1.41 0.04
 13.10.12 10:00 0.06 0.00 0.28 1.41 0.04
 -------- 11:00 0.06 0.00 0.28 1.41 0.04
 -------- 12:00 0.07 0.00 0.25 1.39 0.04
 -------- 13:00 0.06 0.00 0.19 1.39 0.03
 -------- 14:00 0.06 0.00 0.19 1.37 0.03
 13.10.12 15:00 0.05 0.00 0.16 1.36 0.03
 -------- 16:00 0.08 0.00 0.17 1.39 0.02
 -------- 17:00 0.22 0.00 0.17 1.50 0.03
 -------- 18:00 0.14 0.00 0.24 1.48 0.03
 -------- 19:00 0.07 0.00 0.26 1.41 0.02
 13.10.12 20:00 0.09 0.00 0.43 1.46 0.09
 -------- 21:00 0.11 0.00 0.50 1.53 0.13
 -------- 22:00 0.11 0.00 0.50 1.52 0.11
 -------- 23:00 0.11 0.00 0.50 1.51 0.12
 -------- 00:00 0.05 0.00 0.40 1.47 0.05
 14.10.12 01:00 0.04 0.00 0.36 1.45 0.05
 -------- 02:00 0.04 0.00 0.32 1.45 0.04
 -------- 03:00 0.03 0.00 0.30 1.48 0.04
 -------- 04:00 0.02 0.00 0.30 1.51 0.04
 -------- 05:00 0.02 0.00 0.29 1.54 0.05
 14.10.12 06:00 0.03 0.00 0.30 1.59 0.06
 -------- 07:00 0.02 0.00 0.32 1.62 0.08
 -------- 08:00 0.02 0.00 0.31 1.60 0.09
 -------- 09:00 0.06 0.00 0.46 1.58 0.17
 -------- 10:00 0.03 0.00 0.41 1.47 0.11
 14.10.12 11:00 ---- 0.00 0.26 1.44 0.05
 -------- 12:00 ---- 0.00 0.14 1.41 0.03
 -------- 13:00 ---- 0.00 0.15 1.42 0.02
 -------- 14:00 ---- 0.00 0.14 1.40 0.02
 -------- 15:00 ---- 0.00 0.22 1.38 0.03
 14.10.12 16:00 ---- 0.00 0.20 1.40 0.03
 -------- 17:00 ---- 0.00 0.21 1.40 0.03
 -------- 18:00 0.02 0.00 0.27 1.43 0.03
 -------- 19:00 0.05 0.00 0.42 1.57 0.06
 -------- 20:00 0.11 0.00 0.38 1.45 0.04
 14.10.12 21:00 0.12 0.00 0.45 1.52 0.07
 -------- 22:00 0.07 0.00 0.29 1.42 0.03
 -------- 23:00 0.04 0.00 0.19 1.39 0.02
 -------- 00:00 0.04 0.00 0.17 1.39 0.02
