 Date Time CO SO2 NO2 CHX NO
 30.12.12 12:00 0.08 0.00 0.13 1.43 ----
 -------- 13:00 0.08 0.00 0.15 1.45 ----
 -------- 14:00 0.09 0.00 0.18 1.47 0.00
 -------- 15:00 0.10 0.00 0.20 1.46 0.01
 -------- 16:00 0.10 0.00 0.21 1.45 ----
 30.12.12 17:00 0.10 0.00 0.21 1.45 ----
 -------- 18:00 0.09 0.00 0.25 1.46 0.00
 -------- 19:00 0.06 0.00 0.28 1.49 0.01
 -------- 20:00 0.04 0.00 0.28 1.48 0.01
 -------- 21:00 0.04 0.00 0.28 1.51 0.02
 30.12.12 22:00 0.06 0.00 0.28 1.56 0.05
 -------- 23:00 0.08 0.00 0.30 1.70 0.14
 -------- 00:00 0.10 0.00 0.30 1.65 0.19
 -------- 01:00 0.10 0.00 0.32 1.63 0.21
 -------- 02:00 0.10 0.00 0.32 1.69 0.16
 31.12.12 03:00 0.10 0.00 0.32 1.62 0.15
 -------- 04:00 0.07 0.00 0.30 1.58 0.09
 -------- 05:00 0.04 0.00 0.25 1.51 0.03
 -------- 06:00 0.04 0.00 0.23 1.52 0.01
 -------- 07:00 0.07 0.00 0.23 1.49 0.00
 31.12.12 08:00 0.08 0.00 0.21 1.48 0.00
 -------- 09:00 0.08 0.00 0.23 1.49 0.01
 -------- 10:00 0.09 0.00 0.23 1.48 0.01
 -------- 11:00 0.09 0.00 0.21 1.48 0.02
 -------- 12:00 0.07 0.00 0.20 1.46 0.01
 31.12.12 13:00 0.06 0.00 0.17 1.45 0.01
 -------- 14:00 0.08 0.00 0.18 1.46 0.01
 -------- 15:00 0.09 0.00 0.20 1.48 0.01
 -------- 16:00 0.09 0.00 0.21 1.50 0.01
 -------- 17:00 0.09 0.00 0.23 1.50 0.00
 31.12.12 18:00 0.08 0.00 0.21 1.48 ----
 -------- 19:00 0.07 0.00 0.21 1.48 ----
 -------- 20:00 0.06 0.00 0.19 1.50 ----
 -------- 21:00 0.07 0.00 0.23 1.60 0.00
 -------- 22:00 0.08 0.00 0.24 1.53 ----
 31.12.12 23:00 0.08 0.00 0.25 1.55 0.00
 -------- 00:00 0.07 0.00 0.21 1.58 ----
 -------- 01:00 0.06 0.00 0.20 1.54 0.01
 -------- 02:00 0.06 0.00 0.19 1.50 ----
 -------- 03:00 0.06 0.00 0.18 1.48 0.00
 01.01.13 04:00 0.06 0.00 0.17 1.50 ----
 -------- 05:00 0.06 0.00 0.15 1.46 ----
 -------- 06:00 0.04 0.00 0.12 1.46 ----
 -------- 07:00 0.04 0.00 0.12 1.45 ----
 -------- 08:00 ---- 0.00 0.15 1.48 ----
 01.01.13 09:00 ---- 0.00 0.16 1.46 ----
 -------- 10:00 ---- 0.00 0.17 1.50 ----
 -------- 11:00 ---- 0.00 0.18 1.50 0.01
