 Date Time CO SO2 NO2 CHX NO
 29.04.13 00:00 0.02 0.00 0.19 1.44 0.02
 -------- 01:00 0.03 0.00 0.16 1.59 0.02
 -------- 02:00 0.02 0.00 0.13 1.51 0.01
 -------- 03:00 ---- 0.00 0.17 1.42 0.01
 -------- 04:00 ---- 0.00 0.18 1.39 0.01
 29.04.13 05:00 ---- 0.00 0.18 1.40 0.01
 -------- 06:00 0.02 0.00 0.19 1.43 0.01
 -------- 07:00 0.09 0.00 0.22 1.48 0.03
 -------- 08:00 0.11 0.00 0.21 1.51 0.06
 -------- 09:00 0.13 0.00 0.17 1.49 0.06
 29.04.13 10:00 0.08 0.00 0.13 1.43 0.03
 -------- 11:00 0.06 0.00 0.09 1.48 0.02
 -------- 12:00 0.04 0.00 0.07 1.38 0.01
 -------- 13:00 0.04 0.00 0.08 1.39 0.01
 -------- 14:00 0.04 0.00 0.08 1.39 0.01
 29.04.13 15:00 0.04 0.00 0.07 1.36 0.01
 -------- 16:00 0.04 0.00 0.09 1.36 0.01
 -------- 17:00 0.05 0.00 0.10 1.38 0.02
 -------- 18:00 0.04 0.00 0.10 1.36 0.01
 -------- 19:00 0.04 0.00 0.10 1.35 0.01
 29.04.13 20:00 0.06 0.00 0.15 1.38 0.01
 -------- 21:00 0.09 0.00 0.29 1.45 0.02
 -------- 22:00 0.15 0.00 0.37 1.50 0.06
 -------- 23:00 0.14 0.00 0.37 1.48 0.06
 -------- 00:00 0.13 0.00 0.37 1.52 0.05
 30.04.13 01:00 0.10 0.00 0.35 1.50 0.06
 -------- 02:00 0.09 0.00 0.35 1.53 0.02
 -------- 03:00 0.07 0.00 0.31 1.47 0.01
 -------- 04:00 0.06 0.00 0.28 1.46 0.01
 -------- 05:00 0.06 0.00 0.27 1.45 0.01
 30.04.13 06:00 0.06 0.00 0.23 1.41 0.01
 -------- 07:00 0.02 0.00 0.16 1.38 0.01
 -------- 08:00 0.02 0.00 0.15 1.39 0.02
 -------- 09:00 0.02 0.00 0.13 1.38 0.02
 -------- 10:00 0.02 0.00 0.12 1.39 0.01
 30.04.13 11:00 0.02 0.00 0.13 1.41 0.01
 -------- 12:00 0.02 0.00 0.09 1.35 0.01
 -------- 13:00 0.02 0.00 0.09 1.34 0.01
 -------- 14:00 0.02 0.00 0.12 1.36 0.01
 -------- 15:00 0.03 0.00 0.13 1.44 0.01
 30.04.13 16:00 0.02 0.00 0.12 1.37 0.01
 -------- 17:00 0.02 0.00 0.10 1.35 0.01
 -------- 18:00 0.02 0.00 0.09 1.35 0.01
 -------- 19:00 0.05 0.00 0.08 1.33 0.01
 -------- 20:00 0.05 0.00 0.11 1.41 0.01
 30.04.13 21:00 0.09 0.00 0.21 1.44 0.02
 -------- 22:00 0.11 0.00 0.28 1.55 0.03
 -------- 23:00 0.08 0.00 0.23 1.45 0.01
