 Date Time CO SO2 NO2 CHX NO
 27.10.12 00:00 ---- 0.00 ---- 1.35 0.02
 -------- 01:00 ---- 0.00 ---- 1.34 0.02
 -------- 02:00 ---- 0.00 ---- 1.33 0.02
 -------- 03:00 ---- 0.00 ---- 1.35 0.02
 -------- 04:00 ---- 0.00 ---- 1.35 0.02
 27.10.12 05:00 ---- 0.00 ---- 1.34 0.02
 -------- 06:00 ---- 0.00 ---- 1.35 0.02
 -------- 07:00 ---- 0.00 ---- 1.35 0.03
 -------- 08:00 0.02 0.00 ---- 1.35 0.02
 -------- 09:00 0.02 0.00 0.06 1.38 0.03
 27.10.12 10:00 0.02 0.00 0.05 1.39 0.03
 -------- 11:00 0.02 0.00 0.03 1.39 0.03
 -------- 12:00 0.02 0.01 0.02 1.37 0.03
 -------- 13:00 0.02 0.01 0.01 1.38 0.03
 -------- 14:00 0.03 0.01 0.01 1.38 0.03
 27.10.12 15:00 0.04 0.00 0.01 1.36 0.03
 -------- 16:00 0.04 0.00 0.02 1.36 0.02
 -------- 17:00 0.04 0.00 0.07 1.37 0.02
 -------- 18:00 0.05 0.00 0.09 1.37 0.02
 -------- 19:00 0.06 0.00 0.24 1.46 0.03
 27.10.12 20:00 0.03 0.00 0.19 1.41 0.03
 -------- 21:00 ---- 0.00 0.09 1.38 0.02
 -------- 22:00 ---- 0.00 0.07 1.38 0.02
 -------- 23:00 ---- 0.00 0.04 1.37 0.02
 -------- 00:00 ---- 0.00 0.02 1.35 0.02
 28.10.12 01:00 ---- 0.00 0.04 1.36 0.02
 -------- 02:00 ---- 0.00 0.06 1.36 0.02
 -------- 03:00 ---- 0.00 0.08 1.39 0.02
 -------- 04:00 ---- 0.00 0.04 1.37 0.02
 -------- 05:00 ---- 0.00 0.02 1.35 0.02
 28.10.12 06:00 ---- 0.00 0.01 1.35 0.02
 -------- 07:00 ---- 0.00 0.01 1.35 0.02
 -------- 08:00 ---- 0.00 0.05 1.36 0.02
 -------- 09:00 ---- 0.00 0.14 1.39 0.03
 -------- 10:00 ---- 0.00 0.20 1.42 0.04
 28.10.12 11:00 ---- 0.00 0.28 1.42 0.06
 -------- 12:00 0.02 0.00 0.34 1.49 0.07
 -------- 13:00 ---- 0.00 0.31 1.52 0.06
 -------- 14:00 0.02 0.00 0.34 1.48 0.08
 -------- 15:00 0.03 0.00 0.41 1.55 0.11
 28.10.12 16:00 0.03 0.00 0.35 1.52 0.09
 -------- 17:00 0.02 0.00 0.33 1.52 0.08
 -------- 18:00 0.03 0.00 0.32 1.68 0.09
 -------- 19:00 0.06 0.00 0.32 1.56 0.09
 -------- 20:00 0.13 0.00 0.25 1.52 0.06
 28.10.12 21:00 0.13 0.00 0.25 1.50 0.07
 -------- 22:00 0.17 0.01 0.38 1.54 0.18
 -------- 23:00 0.21 0.01 0.45 1.60 0.23
 -------- 00:00 0.12 0.00 0.22 1.63 0.07
