 Date Time CO SO2 NO2 CHX NO
 21.09.12 00:00 0.07 0.01 0.35 1.41 0.02
 -------- 01:00 0.04 0.00 0.22 1.38 0.01
 -------- 02:00 0.02 0.01 0.16 1.36 0.01
 -------- 03:00 0.03 0.00 0.22 1.39 0.01
 -------- 04:00 0.02 0.00 0.18 1.42 0.01
 21.09.12 05:00 0.02 0.00 0.21 1.44 0.01
 -------- 06:00 0.02 0.00 0.25 1.53 0.02
 -------- 07:00 0.05 0.00 0.33 1.51 0.06
 -------- 08:00 0.06 0.00 0.41 1.51 0.11
 -------- 09:00 0.05 0.00 0.41 1.47 0.10
 21.09.12 10:00 0.05 0.01 0.45 1.53 0.11
 -------- 11:00 0.02 0.01 0.39 1.60 0.07
 -------- 12:00 ---- 0.01 0.29 1.41 0.04
 -------- 13:00 ---- 0.01 0.28 1.41 0.03
 -------- 14:00 ---- 0.00 0.13 1.33 0.02
 21.09.12 15:00 ---- 0.00 0.09 1.33 0.01
 -------- 16:00 ---- 0.00 0.10 1.33 0.02
 -------- 17:00 0.04 0.00 0.10 1.36 0.02
 -------- 18:00 0.14 0.00 0.19 1.50 0.02
 -------- 19:00 0.03 0.01 0.30 1.55 0.03
 21.09.12 20:00 0.05 0.00 0.24 1.49 0.03
 -------- 21:00 0.03 0.00 0.18 1.40 0.02
 -------- 22:00 0.07 0.00 0.23 1.43 0.03
 -------- 23:00 0.03 0.00 0.21 1.38 0.02
 -------- 00:00 0.04 0.00 0.20 1.40 0.02
 22.09.12 01:00 0.03 0.00 0.19 1.40 0.02
 -------- 02:00 0.02 0.00 0.17 1.40 0.02
 -------- 03:00 0.02 0.00 0.16 1.38 0.02
 -------- 04:00 0.03 0.00 0.15 1.40 0.02
 -------- 05:00 0.02 0.00 0.14 1.37 0.02
 22.09.12 06:00 ---- 0.00 0.13 1.36 0.01
 -------- 07:00 ---- 0.00 0.15 1.37 0.01
 -------- 08:00 0.03 0.00 0.17 1.37 0.02
 -------- 09:00 0.04 0.00 0.22 1.42 0.03
 -------- 10:00 0.04 0.00 0.26 1.44 0.06
 22.09.12 11:00 0.05 0.01 0.28 1.47 0.07
 -------- 12:00 0.04 0.01 0.25 1.44 0.06
 -------- 13:00 0.03 0.01 0.21 1.43 0.04
 -------- 14:00 0.04 0.01 0.20 1.46 0.04
 -------- 15:00 0.03 0.01 0.17 1.47 0.02
 22.09.12 16:00 0.03 0.01 0.18 1.51 0.02
 -------- 17:00 0.06 0.01 0.26 1.57 0.02
 -------- 18:00 0.05 0.01 0.25 1.54 0.02
 -------- 19:00 0.12 0.00 0.34 1.65 0.05
 -------- 20:00 0.12 0.00 0.33 1.60 0.05
 22.09.12 21:00 0.13 0.00 0.33 2.09 0.06
 -------- 22:00 0.13 0.01 0.34 1.80 0.05
 -------- 23:00 0.07 0.01 0.27 1.50 0.02
 -------- 00:00 0.06 0.02 0.22 1.47 0.02
