 Date Time CO SO2 NO2 CHX NO
 29.01.13 12:00 0.09 0.01 0.26 1.56 0.03
 -------- 13:00 0.07 0.01 0.23 1.52 0.01
 -------- 14:00 0.09 0.01 0.25 1.55 0.02
 -------- 15:00 0.08 0.01 0.26 1.57 0.03
 -------- 16:00 0.09 0.01 0.29 1.60 0.05
 29.01.13 17:00 0.12 0.01 0.38 1.65 0.11
 -------- 18:00 0.12 0.01 0.38 1.69 0.09
 -------- 19:00 0.09 0.01 0.38 1.66 0.06
 -------- 20:00 0.07 0.01 0.35 1.62 0.02
 -------- 21:00 0.09 0.01 0.38 1.71 0.07
 29.01.13 22:00 0.09 0.01 0.39 1.69 0.10
 -------- 23:00 0.07 0.01 0.37 1.67 0.06
 -------- 00:00 0.07 0.00 0.35 1.62 0.05
 -------- 01:00 0.05 0.00 0.32 1.56 0.02
 -------- 02:00 0.03 0.00 0.32 1.54 0.00
 30.01.13 03:00 0.03 0.00 0.33 1.52 0.03
 -------- 04:00 0.03 0.00 0.32 1.55 0.00
 -------- 05:00 0.05 0.00 0.33 1.59 0.01
 -------- 06:00 0.04 0.00 0.34 1.61 0.04
 -------- 07:00 0.07 0.01 0.34 1.63 0.06
 30.01.13 08:00 0.11 0.01 0.34 1.66 0.10
 -------- 09:00 0.11 0.01 0.34 1.67 0.13
 -------- 10:00 0.13 0.01 0.34 1.68 0.14
 -------- 11:00 0.12 0.01 0.33 1.70 0.14
 -------- 12:00 0.13 0.01 0.32 1.68 0.15
 30.01.13 13:00 0.13 0.01 0.32 1.68 0.14
 -------- 14:00 0.13 0.01 0.32 1.67 0.13
 -------- 15:00 0.12 0.01 0.32 1.66 0.11
 -------- 16:00 0.10 0.01 0.29 1.58 0.04
 -------- 17:00 0.13 0.01 0.33 1.65 0.08
 30.01.13 18:00 0.12 0.01 0.33 1.62 0.06
 -------- 19:00 0.10 0.01 0.33 1.63 0.06
 -------- 20:00 0.07 0.01 0.31 1.58 0.03
 -------- 21:00 0.05 0.01 0.28 1.54 0.01
 -------- 22:00 0.05 0.01 0.31 1.53 0.01
 30.01.13 23:00 0.04 0.00 0.33 1.52 0.01
 -------- 00:00 0.04 0.00 0.29 1.53 0.00
 -------- 01:00 0.02 0.01 0.17 1.50 0.00
 -------- 02:00 0.02 0.01 0.21 1.49 ----
 -------- 03:00 0.02 0.00 0.17 1.47 0.00
 31.01.13 04:00 0.02 0.00 0.18 1.48 ----
 -------- 05:00 0.02 0.01 0.17 1.48 ----
 -------- 06:00 0.02 0.00 0.18 1.49 ----
 -------- 07:00 0.04 0.00 0.24 1.51 ----
 -------- 08:00 0.05 0.00 0.25 1.52 0.01
 31.01.13 09:00 0.06 0.01 0.26 1.58 0.01
 -------- 10:00 0.06 0.01 0.27 1.89 0.02
 -------- 11:00 0.04 0.01 0.22 1.52 0.01
