 Date Time CO SO2 NO2 CHX NO
 25.11.12 00:00 0.02 0.00 0.23 1.56 0.05
 -------- 01:00 0.02 0.00 0.23 1.53 0.03
 -------- 02:00 0.02 0.00 0.22 1.52 0.02
 -------- 03:00 ---- 0.00 0.21 1.54 0.01
 -------- 04:00 ---- 0.00 0.20 1.53 0.00
 25.11.12 05:00 ---- 0.00 0.21 1.56 0.01
 -------- 06:00 0.03 0.00 0.21 1.58 0.01
 -------- 07:00 0.06 0.00 0.22 1.59 0.02
 -------- 08:00 0.07 0.00 0.22 1.57 0.03
 -------- 09:00 0.06 0.00 0.22 1.59 0.05
 25.11.12 10:00 0.06 0.00 0.22 1.59 0.06
 -------- 11:00 0.04 0.00 0.21 1.58 0.07
 -------- 12:00 0.04 0.00 0.21 1.60 0.07
 -------- 13:00 0.05 0.00 0.21 1.60 0.07
 -------- 14:00 0.04 0.00 0.21 1.58 0.05
 25.11.12 15:00 0.04 0.00 0.22 1.55 0.05
 -------- 16:00 0.04 0.00 0.24 1.54 0.05
 -------- 17:00 0.02 0.00 0.24 1.53 0.03
 -------- 18:00 0.03 0.00 0.24 1.55 0.02
 -------- 19:00 0.04 0.00 0.22 1.52 0.02
 25.11.12 20:00 0.04 0.00 0.21 1.50 0.01
 -------- 21:00 0.05 0.00 0.22 1.53 0.03
 -------- 22:00 0.06 0.00 0.22 1.59 0.03
 -------- 23:00 0.04 0.00 0.20 1.51 0.01
 -------- 00:00 0.03 0.00 0.18 1.49 ----
 26.11.12 01:00 0.02 0.00 0.18 1.47 ----
 -------- 02:00 0.02 0.00 0.16 1.47 0.00
 -------- 03:00 0.02 0.00 0.17 1.48 ----
 -------- 04:00 0.02 0.00 0.17 1.51 ----
 -------- 05:00 0.02 0.00 0.17 1.49 0.00
 26.11.12 06:00 0.05 0.00 0.18 1.51 0.02
 -------- 07:00 0.08 0.00 0.17 1.51 0.03
 -------- 08:00 0.08 0.00 0.17 1.51 0.03
 -------- 09:00 0.08 0.00 0.16 1.52 0.04
 -------- 10:00 0.08 0.00 0.15 1.53 0.05
 26.11.12 11:00 0.08 0.00 0.14 1.52 0.04
 -------- 12:00 0.08 0.00 0.14 1.52 0.03
 -------- 13:00 0.08 0.00 0.14 1.55 0.04
 -------- 14:00 0.10 0.00 0.14 1.61 0.06
 -------- 15:00 0.09 0.00 0.15 1.62 0.05
 26.11.12 16:00 0.10 0.00 0.15 1.55 0.06
 -------- 17:00 0.09 0.00 0.14 1.54 0.05
 -------- 18:00 0.08 0.00 0.14 1.57 0.05
 -------- 19:00 0.04 0.00 0.13 1.54 0.04
 -------- 20:00 0.04 0.00 0.13 1.54 0.04
 26.11.12 21:00 0.03 0.00 0.11 1.50 0.02
 -------- 22:00 0.02 0.00 0.11 1.51 0.01
