 Date Time CO SO2 NO2 CHX NO
 17.09.12 12:00 0.04 0.01 0.19 1.37 0.03
 -------- 13:00 0.02 0.01 0.11 1.33 0.02
 -------- 14:00 0.02 0.00 0.09 1.32 0.02
 -------- 15:00 0.02 0.00 0.08 1.31 0.02
 -------- 16:00 0.02 0.00 0.09 1.32 0.02
 17.09.12 17:00 0.03 0.01 0.09 1.35 0.02
 -------- 18:00 0.02 0.00 0.10 1.33 0.01
 -------- 19:00 0.10 0.00 0.26 1.42 0.05
 -------- 20:00 0.19 0.00 0.37 1.58 0.11
 -------- 21:00 0.41 0.01 0.56 1.85 0.27
 17.09.12 22:00 0.75 0.02 0.89 2.16 0.54
 -------- 23:00 0.99 0.02 1.10 2.39 0.73
 -------- 00:00 0.91 0.01 1.01 2.47 0.70
 -------- 01:00 0.81 0.01 1.01 2.47 0.70
 -------- 02:00 0.68 0.00 0.81 2.39 0.54
 18.09.12 03:00 0.42 0.00 0.60 2.13 0.37
 -------- 04:00 0.20 0.00 0.38 1.78 0.18
 -------- 05:00 0.05 ---- 0.22 1.59 0.05
 -------- 06:00 0.02 ---- 0.15 1.51 0.01
 -------- 07:00 0.03 0.00 0.25 1.46 0.04
 18.09.12 08:00 0.13 0.00 0.27 1.52 0.05
 -------- 09:00 0.15 0.00 0.36 1.55 0.13
 -------- 10:00 0.13 0.00 0.37 1.61 0.10
 -------- 11:00 0.11 0.00 0.37 1.57 0.09
 -------- 12:00 0.11 0.01 0.39 1.60 0.10
 18.09.12 13:00 0.02 0.00 0.13 1.38 0.02
 -------- 14:00 ---- 0.00 0.08 1.45 0.02
 -------- 15:00 ---- 0.00 0.09 1.33 0.02
 -------- 16:00 0.02 0.01 0.11 1.34 0.02
 -------- 17:00 0.02 0.00 0.14 1.33 0.02
 18.09.12 18:00 0.03 0.00 0.15 1.37 0.02
 -------- 19:00 0.05 0.00 0.19 1.39 0.02
 -------- 20:00 0.05 0.00 0.26 1.41 0.03
 -------- 21:00 0.14 0.00 0.38 1.52 0.10
 -------- 22:00 0.28 0.01 0.54 1.62 0.23
 18.09.12 23:00 0.17 0.00 0.40 1.55 0.13
 -------- 00:00 0.10 0.00 0.34 1.51 0.08
 -------- 01:00 0.13 0.00 0.35 1.57 0.10
 -------- 02:00 0.11 0.00 0.35 1.57 0.11
 -------- 03:00 0.05 0.00 0.28 1.50 0.05
 19.09.12 04:00 0.04 0.00 0.25 1.47 0.05
 -------- 05:00 0.02 0.00 0.24 1.47 0.03
 -------- 06:00 ---- 0.00 0.20 1.46 0.02
 -------- 07:00 0.03 0.00 0.28 1.51 0.06
 -------- 08:00 0.11 0.00 0.36 1.57 0.11
 19.09.12 09:00 0.10 0.00 0.34 1.53 0.07
 -------- 10:00 0.11 0.00 0.39 1.56 0.10
 -------- 11:00 0.09 0.01 0.35 1.50 0.08
 -------- 12:00 0.04 0.01 0.24 1.41 0.04
