 Date Time CO SO2 NO2 CHX NO
 09.10.12 00:00 ---- 0.00 0.26 1.35 0.02
 -------- 01:00 ---- 0.00 0.26 1.35 0.02
 -------- 02:00 ---- 0.00 0.23 1.36 0.02
 -------- 03:00 ---- 0.00 0.21 1.45 0.02
 -------- 04:00 ---- 0.00 0.21 1.36 0.02
 09.10.12 05:00 ---- 0.00 0.14 1.33 0.02
 -------- 06:00 ---- 0.00 0.15 1.33 0.02
 -------- 07:00 ---- 0.00 0.18 1.34 0.02
 -------- 08:00 0.04 0.00 0.36 1.39 0.03
 -------- 09:00 0.04 0.00 0.34 1.39 0.03
 09.10.12 10:00 0.04 0.00 0.32 1.37 0.03
 -------- 11:00 0.04 0.00 0.32 1.37 0.04
 -------- 12:00 0.04 0.00 0.33 1.39 0.04
 -------- 13:00 0.04 0.00 0.37 1.38 0.05
 -------- 14:00 0.05 0.00 0.41 1.46 0.06
 09.10.12 15:00 0.04 0.00 0.43 1.41 0.06
 -------- 16:00 0.05 0.00 0.44 1.42 0.06
 -------- 17:00 0.06 0.00 0.45 1.50 0.06
 -------- 18:00 0.05 0.00 0.45 1.51 0.05
 -------- 19:00 0.04 0.00 0.34 1.43 0.03
 09.10.12 20:00 0.10 0.00 0.29 1.40 0.02
 -------- 21:00 0.08 0.00 0.26 1.38 0.02
 -------- 22:00 0.08 0.00 0.21 1.37 0.02
 -------- 23:00 0.06 0.00 0.20 1.36 0.02
 -------- 00:00 0.06 0.00 0.17 1.36 0.02
 10.10.12 01:00 0.05 0.00 0.17 1.34 0.02
 -------- 02:00 0.05 0.00 0.18 1.37 0.02
 -------- 03:00 0.04 0.00 0.17 1.39 0.02
 -------- 04:00 0.04 0.00 0.13 1.38 0.02
 -------- 05:00 0.04 0.00 0.12 1.38 0.02
 10.10.12 06:00 0.04 0.00 0.17 1.39 0.02
 -------- 07:00 0.04 0.00 0.19 1.38 0.02
 -------- 08:00 0.03 0.00 0.20 1.37 0.02
 -------- 09:00 0.04 0.00 0.31 1.45 0.04
 -------- 10:00 0.03 0.00 0.29 1.41 0.04
 10.10.12 11:00 0.02 0.00 0.20 1.38 0.04
 -------- 12:00 0.02 0.00 0.21 1.38 0.04
 -------- 13:00 0.02 0.00 0.17 1.36 0.04
 -------- 14:00 0.02 0.00 0.18 1.36 0.03
 -------- 15:00 0.02 0.00 0.19 1.36 0.03
 10.10.12 16:00 0.02 0.00 0.19 1.36 0.03
 -------- 17:00 0.03 0.00 0.25 1.37 0.04
 -------- 18:00 0.02 0.00 0.26 1.37 0.03
 -------- 19:00 0.03 0.00 0.26 1.38 0.03
 -------- 20:00 0.06 0.00 0.21 1.36 0.02
 10.10.12 21:00 0.05 0.00 0.17 1.34 0.02
 -------- 22:00 0.04 0.00 0.16 1.34 0.02
 -------- 23:00 0.04 0.00 0.13 1.34 0.02
 -------- 00:00 0.04 0.00 0.11 1.34 0.02
