 Date Time CO SO2 NO2 CHX NO
 23.12.12 00:00 0.06 0.00 0.33 1.54 0.03
 -------- 01:00 0.06 0.00 0.32 1.52 0.01
 -------- 02:00 0.06 0.01 0.33 1.53 0.02
 -------- 03:00 0.06 0.01 0.33 1.52 0.02
 -------- 04:00 0.06 0.01 0.32 1.52 0.02
 23.12.12 05:00 0.05 0.01 0.32 1.52 0.02
 -------- 06:00 0.04 0.00 0.30 1.52 ----
 -------- 07:00 0.07 0.00 0.30 1.52 ----
 -------- 08:00 0.09 0.00 0.31 1.52 0.00
 -------- 09:00 0.10 0.00 0.33 1.53 0.01
 23.12.12 10:00 0.13 0.00 0.36 1.59 0.06
 -------- 11:00 0.16 0.01 0.37 1.63 0.14
 -------- 12:00 0.18 0.01 0.36 1.64 0.14
 -------- 13:00 0.17 0.01 0.36 1.65 0.13
 -------- 14:00 0.16 0.01 0.36 1.63 0.11
 23.12.12 15:00 0.19 0.01 0.40 1.73 0.15
 -------- 16:00 0.22 0.01 0.44 1.80 0.20
 -------- 17:00 0.26 0.01 0.47 1.80 0.29
 -------- 18:00 0.23 0.01 0.46 1.72 0.20
 -------- 19:00 0.15 0.01 0.43 1.74 0.16
 23.12.12 20:00 0.09 0.01 0.41 1.65 0.10
 -------- 21:00 0.09 0.01 0.41 1.67 0.11
 -------- 22:00 0.12 0.01 0.42 1.73 0.17
 -------- 23:00 0.13 0.01 0.42 1.71 0.18
 -------- 00:00 0.14 0.01 0.42 1.65 0.17
 24.12.12 01:00 0.15 0.01 0.45 1.70 0.22
 -------- 02:00 0.18 0.01 0.49 1.76 0.29
 -------- 03:00 0.17 0.03 0.49 1.87 0.29
 -------- 04:00 0.09 0.02 0.46 1.85 0.19
 -------- 05:00 0.07 0.02 0.47 2.13 0.23
 24.12.12 06:00 0.07 0.02 0.46 2.04 0.19
 -------- 07:00 0.11 0.01 0.43 1.73 0.16
 -------- 08:00 0.18 0.01 0.48 1.75 0.28
 -------- 09:00 0.22 0.02 0.54 1.83 0.35
 -------- 10:00 0.31 0.02 0.55 2.06 0.47
 24.12.12 11:00 0.25 0.02 0.54 1.96 0.43
 -------- 12:00 0.15 0.02 0.48 1.76 0.32
 -------- 13:00 0.16 0.01 0.48 1.87 0.28
 -------- 14:00 0.17 0.01 0.49 1.76 0.26
 -------- 15:00 0.15 0.02 0.49 1.67 0.23
 24.12.12 16:00 0.18 0.02 0.52 1.73 0.29
 -------- 17:00 0.21 0.02 0.48 1.79 0.30
 -------- 18:00 0.21 0.03 0.45 1.82 0.27
 -------- 19:00 0.18 0.02 0.42 1.79 0.24
 -------- 20:00 0.16 0.01 0.41 1.80 0.22
 24.12.12 21:00 0.10 0.01 0.39 1.68 0.11
 -------- 22:00 0.08 0.01 0.38 1.65 0.10
 -------- 23:00 0.08 0.01 0.38 1.62 0.10
