 Date Time CO SO2 NO2 CHX NO
 11.01.13 00:00 0.07 0.00 0.24 1.45 ----
 -------- 01:00 0.07 0.00 0.23 1.46 ----
 -------- 02:00 0.06 0.00 0.22 1.45 0.01
 -------- 03:00 0.06 0.00 0.15 1.45 ----
 -------- 04:00 0.06 0.00 0.22 1.47 ----
 11.01.13 05:00 0.06 0.00 0.26 1.47 0.00
 -------- 06:00 0.06 0.00 0.26 1.48 ----
 -------- 07:00 0.04 0.00 0.27 1.49 ----
 -------- 08:00 0.02 0.00 0.29 1.49 0.02
 -------- 09:00 0.02 0.00 0.31 1.49 0.02
 11.01.13 10:00 0.02 0.00 0.29 1.49 0.02
 -------- 11:00 0.03 0.00 0.30 1.54 0.05
 -------- 12:00 0.03 0.01 0.27 1.53 0.05
 -------- 13:00 0.02 0.01 0.25 1.52 0.05
 -------- 14:00 0.04 0.01 0.27 1.55 0.08
 11.01.13 15:00 0.04 0.01 0.27 1.56 0.07
 -------- 16:00 0.06 0.03 0.32 1.71 0.12
 -------- 17:00 0.07 0.05 0.34 1.74 0.11
 -------- 18:00 0.06 0.02 0.32 1.64 0.05
 -------- 19:00 0.07 0.02 0.32 1.70 0.08
 11.01.13 20:00 0.09 0.07 0.30 1.69 0.10
 -------- 21:00 0.09 0.06 0.29 1.65 0.09
 -------- 22:00 0.08 0.06 0.29 1.65 0.08
 -------- 23:00 0.08 0.05 0.28 1.66 0.07
 -------- 00:00 0.06 0.03 0.27 1.66 0.04
 12.01.13 01:00 0.05 0.02 0.25 1.63 0.01
 -------- 02:00 0.04 0.02 0.22 1.58 0.00
 -------- 03:00 0.04 0.02 0.21 1.72 0.01
 -------- 04:00 0.05 0.01 0.20 1.69 ----
 -------- 05:00 0.04 0.01 0.22 1.70 0.00
 12.01.13 06:00 0.04 0.01 0.24 1.70 0.00
 -------- 07:00 0.09 0.01 0.25 1.70 0.01
 -------- 08:00 0.14 0.01 0.27 1.82 0.04
 -------- 09:00 0.14 0.02 0.28 1.77 0.06
 -------- 10:00 0.14 0.01 0.27 1.77 0.05
 12.01.13 11:00 0.15 0.02 0.26 1.68 0.07
 -------- 12:00 0.16 0.02 0.25 1.66 0.07
 -------- 13:00 0.20 0.04 0.28 1.75 0.13
 -------- 14:00 0.19 0.04 0.30 1.76 0.15
 -------- 15:00 0.21 0.02 0.32 1.82 0.20
 12.01.13 16:00 0.24 0.02 0.35 1.86 0.24
 -------- 17:00 0.24 0.02 0.35 1.87 0.23
 -------- 18:00 0.27 0.02 0.36 1.87 0.26
 -------- 19:00 0.23 0.01 0.36 1.89 0.27
 -------- 20:00 0.23 0.02 0.35 1.92 0.30
 12.01.13 21:00 0.25 0.02 0.36 1.97 0.37
 -------- 22:00 0.29 0.01 0.37 2.08 0.40
 -------- 23:00 0.27 0.01 0.36 2.08 0.38
