 Date Time CO SO2 NO2 CHX NO
 13.03.13 00:00 0.05 0.12 0.38 1.64 0.01
 -------- 01:00 0.04 0.29 0.38 1.62 0.00
 -------- 02:00 0.07 0.34 0.48 1.58 0.06
 -------- 03:00 0.06 0.32 0.50 1.59 0.04
 -------- 04:00 0.06 0.26 0.48 1.62 0.01
 13.03.13 05:00 0.04 0.01 0.32 1.45 ----
 -------- 06:00 0.04 0.01 0.33 1.46 ----
 -------- 07:00 0.08 0.01 0.43 1.54 0.01
 -------- 08:00 0.09 0.01 0.43 1.52 0.01
 -------- 09:00 0.11 0.01 0.43 1.53 0.03
 13.03.13 10:00 0.11 0.01 0.45 1.54 0.07
 -------- 11:00 0.09 0.01 0.37 1.49 0.05
 -------- 12:00 0.08 0.02 0.28 1.47 0.03
 -------- 13:00 0.06 0.03 0.25 1.46 0.03
 -------- 14:00 0.06 0.03 0.23 1.45 0.02
 13.03.13 15:00 0.06 0.02 0.24 1.45 0.02
 -------- 16:00 0.06 0.02 0.27 1.47 0.01
 -------- 17:00 0.08 0.02 0.30 1.48 0.02
 -------- 18:00 0.08 0.02 0.33 1.48 0.01
 -------- 19:00 0.09 0.07 0.41 1.53 0.00
 13.03.13 20:00 0.09 0.02 0.43 1.47 ----
 -------- 21:00 0.11 0.02 0.51 1.51 0.01
 -------- 22:00 0.10 0.01 0.50 1.51 0.02
 -------- 23:00 0.10 0.01 0.50 1.53 0.01
 -------- 00:00 0.10 0.01 0.51 1.57 0.01
 14.03.13 01:00 0.09 0.01 0.44 1.53 0.01
 -------- 02:00 0.10 0.00 0.49 1.62 0.00
 -------- 03:00 0.11 0.01 0.55 1.67 0.08
 -------- 04:00 0.09 0.01 0.48 1.57 ----
 -------- 05:00 0.09 0.01 0.48 1.54 0.01
 14.03.13 06:00 0.10 0.01 0.49 1.56 0.01
 -------- 07:00 0.11 0.01 0.53 1.60 0.06
 -------- 08:00 0.12 0.00 0.53 1.58 0.06
 -------- 09:00 0.13 0.00 0.51 1.58 0.06
 -------- 10:00 0.14 0.01 0.52 1.64 0.12
 14.03.13 11:00 0.12 0.01 0.52 1.64 0.12
 -------- 12:00 0.10 0.02 0.44 1.61 0.09
 -------- 13:00 0.10 0.02 0.46 1.61 0.09
 -------- 14:00 0.11 0.02 0.46 1.62 0.10
 -------- 15:00 0.10 0.02 0.43 1.57 0.08
 14.03.13 16:00 0.10 0.01 0.47 1.60 0.06
 -------- 17:00 0.07 0.01 0.30 1.48 0.02
 -------- 18:00 0.06 0.01 0.26 1.45 ----
 -------- 19:00 0.05 0.01 0.25 1.44 ----
 -------- 20:00 0.05 0.01 0.26 1.46 ----
 14.03.13 21:00 0.05 0.00 0.26 1.49 ----
 -------- 22:00 0.06 0.01 0.33 1.51 ----
 -------- 23:00 0.05 0.00 0.28 1.49 ----
