 Date Time CO SO2 NO2 CHX NO
 28.11.12 00:00 ---- 0.00 0.18 1.44 ----
 -------- 01:00 ---- 0.00 0.17 1.44 ----
 -------- 02:00 ---- 0.00 0.17 1.45 ----
 -------- 03:00 ---- 0.00 0.17 1.47 ----
 -------- 04:00 0.02 0.00 0.16 1.48 0.01
 28.11.12 05:00 0.03 0.00 0.17 1.53 0.05
 -------- 06:00 0.07 0.00 0.21 1.64 0.14
 -------- 07:00 0.13 0.00 0.22 1.76 0.22
 -------- 08:00 0.11 0.00 0.21 1.72 0.18
 -------- 09:00 0.08 0.01 0.21 1.74 0.16
 28.11.12 10:00 0.07 0.00 0.19 1.65 0.14
 -------- 11:00 0.07 0.00 0.19 1.58 0.13
 -------- 12:00 0.07 0.00 0.18 1.56 0.12
 -------- 13:00 0.07 0.00 0.17 1.57 0.11
 -------- 14:00 0.09 0.00 0.19 1.59 0.15
 28.11.12 15:00 0.07 0.00 0.20 1.61 0.13
 -------- 16:00 0.06 0.00 0.19 1.55 0.08
 -------- 17:00 0.04 0.00 0.20 1.51 0.06
 -------- 18:00 0.04 0.00 0.19 1.51 0.03
 -------- 19:00 0.04 0.00 0.17 1.49 0.02
 28.11.12 20:00 0.03 0.00 0.18 1.49 0.01
 -------- 21:00 0.03 0.00 0.17 1.49 0.01
 -------- 22:00 0.03 0.01 0.19 1.56 0.05
 -------- 23:00 0.04 0.01 0.19 1.58 0.05
 -------- 00:00 0.03 0.01 0.18 1.56 0.03
 29.11.12 01:00 0.02 0.01 0.19 1.55 0.03
 -------- 02:00 0.02 0.01 0.18 1.53 0.01
 -------- 03:00 0.02 0.01 0.17 1.57 0.02
 -------- 04:00 0.02 0.01 0.17 1.55 0.00
 -------- 05:00 0.02 0.00 0.18 1.47 0.00
 29.11.12 06:00 0.05 0.00 0.19 1.47 0.01
 -------- 07:00 0.08 0.00 0.20 1.48 0.02
 -------- 08:00 0.08 0.00 0.21 1.48 0.02
 -------- 09:00 0.08 0.00 0.20 1.46 0.02
 -------- 10:00 0.08 0.00 0.23 1.48 0.04
 29.11.12 11:00 0.07 0.00 0.20 1.48 0.03
 -------- 12:00 0.06 0.00 0.20 1.47 0.03
 -------- 13:00 0.06 0.00 0.19 1.47 0.03
 -------- 14:00 0.06 0.00 0.19 1.47 0.02
 -------- 15:00 0.06 0.00 0.20 1.47 0.02
 29.11.12 16:00 0.06 0.00 0.21 1.47 0.02
 -------- 17:00 0.06 0.00 0.21 1.48 0.02
 -------- 18:00 0.07 0.00 0.19 1.47 0.00
 -------- 19:00 0.07 0.00 0.19 1.47 0.01
 -------- 20:00 0.07 0.01 0.20 1.51 0.01
 29.11.12 21:00 0.07 0.01 0.19 1.50 0.02
 -------- 22:00 0.06 0.01 0.20 1.48 0.01
