 Date Time SO2 OZ NO2 CHX NO
 31.01.13 00:00 0.00 0.21 0.24 1.46 0.02
 -------- 01:00 0.00 0.24 0.22 1.42 0.02
 -------- 02:00 0.00 0.26 0.21 1.40 0.02
 -------- 03:00 0.00 0.29 0.20 1.39 0.02
 -------- 04:00 0.00 0.29 0.20 1.41 0.02
 31.01.13 05:00 0.00 0.27 0.23 1.40 0.03
 -------- 06:00 0.00 0.27 0.24 1.43 0.03
 -------- 07:00 0.00 0.23 0.27 1.47 0.04
 -------- 08:00 0.00 0.17 0.29 1.50 0.09
 -------- 09:00 0.00 0.14 0.31 1.53 0.09
 31.01.13 10:00 0.00 0.16 0.29 1.52 0.06
 -------- 11:00 0.00 0.16 0.28 1.48 0.06
 -------- 12:00 0.00 0.20 0.27 1.48 0.06
 -------- 13:00 0.00 0.21 0.27 1.48 0.05
 -------- 14:00 0.00 0.26 0.27 1.47 0.05
 31.01.13 15:00 0.00 0.30 0.27 1.47 0.06
 -------- 16:00 0.00 0.32 0.28 1.48 0.05
 -------- 17:00 0.00 0.30 0.28 1.45 0.05
 -------- 18:00 0.00 0.30 0.29 1.47 0.05
 -------- 19:00 0.00 0.25 0.31 1.49 0.07
 31.01.13 20:00 0.00 0.27 0.29 1.47 0.07
 -------- 21:00 0.00 0.28 0.29 1.48 0.05
 -------- 22:00 0.00 0.30 0.26 1.46 0.04
 -------- 23:00 0.00 0.26 0.26 1.49 0.05
 -------- 00:00 0.00 0.29 0.23 1.48 0.02
 01.02.13 01:00 0.00 0.29 0.21 1.46 0.02
 -------- 02:00 0.00 0.28 0.22 1.48 0.02
 -------- 03:00 0.00 0.24 0.23 1.52 0.02
 -------- 04:00 0.00 0.21 0.23 1.51 0.02
 -------- 05:00 0.00 0.20 0.25 1.51 0.03
 01.02.13 06:00 0.00 0.17 0.26 1.59 0.04
 -------- 07:00 0.00 0.14 0.26 1.59 0.06
 -------- 08:00 0.00 0.10 0.27 1.58 0.08
 -------- 09:00 0.00 0.09 0.29 1.55 0.08
 -------- 10:00 0.00 0.09 0.30 1.56 0.07
 01.02.13 11:00 0.00 0.11 0.28 1.59 0.07
 -------- 12:00 0.01 0.10 0.32 1.58 0.13
 -------- 13:00 0.01 0.09 0.31 1.57 0.13
 -------- 14:00 0.01 0.07 0.37 1.68 0.16
 -------- 15:00 0.01 0.04 0.38 1.64 0.18
 01.02.13 16:00 0.01 0.05 0.37 1.61 0.15
 -------- 17:00 0.01 0.06 0.36 1.63 0.14
 -------- 18:00 0.01 0.06 0.35 1.57 0.11
 -------- 19:00 0.00 0.09 0.33 1.57 0.09
 -------- 20:00 0.01 0.07 0.36 1.66 0.13
 01.02.13 21:00 0.00 0.10 0.33 1.56 0.08
 -------- 22:00 0.00 0.13 0.30 1.55 0.07
 -------- 23:00 0.00 0.14 0.28 1.49 0.03
 -------- 00:00 0.00 0.16 0.26 1.48 0.03
