 Date Time SO2 OZ NO2 CHX NO
 14.03.13 00:00 0.01 0.02 0.77 2.03 0.53
 -------- 01:00 0.01 0.01 0.72 1.97 0.38
 -------- 02:00 0.01 0.01 0.72 1.97 0.33
 -------- 03:00 0.00 0.01 0.71 1.94 0.30
 -------- 04:00 0.00 0.01 0.70 1.82 0.22
 14.03.13 05:00 0.00 0.01 0.71 1.68 0.20
 -------- 06:00 0.01 0.01 0.76 1.90 0.39
 -------- 07:00 0.01 0.01 0.78 2.26 0.69
 -------- 08:00 0.01 0.01 0.79 2.30 0.75
 -------- 09:00 0.01 0.01 0.79 2.09 0.58
 14.03.13 10:00 0.01 0.01 0.78 2.00 0.59
 -------- 11:00 0.01 0.03 0.78 1.89 0.43
 -------- 12:00 0.01 0.03 0.77 1.89 0.45
 -------- 13:00 0.01 0.04 0.74 1.78 0.38
 -------- 14:00 0.01 0.05 0.73 1.80 0.40
 14.03.13 15:00 0.01 0.04 0.70 1.76 0.31
 -------- 16:00 0.01 0.11 0.62 1.67 0.19
 -------- 17:00 0.01 0.06 0.70 1.76 0.31
 -------- 18:00 0.01 0.02 0.73 1.90 0.46
 -------- 19:00 0.01 0.01 0.78 1.97 0.57
 14.03.13 20:00 0.01 0.01 0.71 1.79 0.30
 -------- 21:00 0.00 0.03 0.61 1.72 0.24
 -------- 22:00 0.00 0.06 0.55 1.64 0.14
 -------- 23:00 0.00 0.10 0.50 1.60 0.09
 -------- 00:00 0.00 0.11 0.48 1.56 0.07
 15.03.13 01:00 0.00 0.13 0.43 1.56 0.05
 -------- 02:00 ---- 0.15 0.42 1.56 0.03
 -------- 03:00 ---- 0.15 0.40 1.55 0.03
 -------- 04:00 ---- 0.13 0.45 1.56 0.07
 -------- 05:00 0.00 0.08 0.50 1.58 0.10
 15.03.13 06:00 0.00 0.05 0.54 1.64 0.22
 -------- 07:00 0.01 0.01 0.62 1.85 0.44
 -------- 08:00 0.01 0.01 0.67 1.90 0.40
 -------- 09:00 0.00 0.01 0.58 1.82 0.22
 -------- 10:00 0.00 0.04 0.48 1.86 0.15
 15.03.13 11:00 0.00 0.10 0.38 1.92 0.08
 -------- 12:00 0.00 0.13 0.37 1.70 0.07
 -------- 13:00 0.00 0.13 0.40 1.60 0.08
 -------- 14:00 0.00 0.16 0.35 1.64 0.06
 -------- 15:00 ---- 0.18 0.32 1.72 0.04
 15.03.13 16:00 ---- 0.17 0.29 1.55 0.04
 -------- 17:00 ---- 0.18 0.30 1.55 0.06
 -------- 18:00 ---- 0.21 0.26 1.54 0.03
 -------- 19:00 ---- 0.21 0.27 1.55 0.05
 -------- 20:00 ---- 0.21 0.25 1.55 0.04
 15.03.13 21:00 ---- 0.20 0.26 1.54 0.03
 -------- 22:00 ---- 0.18 0.32 1.56 0.06
 -------- 23:00 ---- 0.17 0.31 1.55 0.04
