 Date Time SO2 OZ NO2 CHX NO
 29.12.12 12:00 0.00 0.40 0.18 1.42 0.04
 -------- 13:00 0.00 0.38 0.19 1.44 0.05
 -------- 14:00 0.00 0.38 0.18 1.45 0.04
 -------- 15:00 0.00 0.33 0.21 1.46 0.06
 -------- 16:00 0.00 0.35 0.18 1.41 0.06
 29.12.12 17:00 0.00 0.26 0.21 1.48 0.08
 -------- 18:00 0.00 0.30 0.20 1.45 0.06
 -------- 19:00 0.00 0.26 0.21 1.48 0.08
 -------- 20:00 0.00 0.29 0.19 1.45 0.06
 -------- 21:00 0.00 0.29 0.19 1.44 0.05
 29.12.12 22:00 0.00 0.33 0.16 1.45 0.04
 -------- 23:00 0.00 0.37 0.14 1.46 0.04
 -------- 00:00 0.00 0.37 0.13 1.45 0.03
 -------- 01:00 0.00 0.36 0.14 1.46 0.03
 -------- 02:00 0.00 0.36 0.13 1.44 0.03
 30.12.12 03:00 0.00 0.37 0.11 1.40 0.02
 -------- 04:00 0.00 0.39 0.11 1.43 0.02
 -------- 05:00 0.00 0.38 0.11 1.43 0.02
 -------- 06:00 0.00 0.35 0.13 1.41 0.02
 -------- 07:00 0.00 0.34 0.12 1.46 0.03
 30.12.12 08:00 0.00 0.32 0.14 1.50 0.04
 -------- 09:00 0.00 0.29 0.15 1.46 0.05
 -------- 10:00 0.00 0.27 0.15 1.49 0.05
 -------- 11:00 0.00 0.21 0.18 1.49 0.07
 -------- 12:00 0.00 0.18 0.20 1.49 0.10
 30.12.12 13:00 0.00 0.19 0.20 1.50 0.09
 -------- 14:00 0.00 0.23 0.18 1.48 0.08
 -------- 15:00 0.00 0.19 0.21 1.50 0.10
 -------- 16:00 0.00 0.14 0.23 1.56 0.12
 -------- 17:00 0.00 0.14 0.22 1.53 0.12
 30.12.12 18:00 0.00 0.15 0.19 1.55 0.09
 -------- 19:00 0.00 0.15 0.19 1.63 0.10
 -------- 20:00 0.00 0.15 0.19 1.59 0.09
 -------- 21:00 0.00 0.10 0.21 1.56 0.12
 -------- 22:00 0.00 0.14 0.18 1.50 0.04
 30.12.12 23:00 0.00 0.10 0.21 1.54 0.07
 -------- 00:00 0.00 0.13 0.18 1.50 0.06
 -------- 01:00 0.00 0.08 0.19 1.52 0.06
 -------- 02:00 0.00 0.07 0.17 1.48 0.04
 -------- 03:00 0.00 0.08 0.20 1.51 0.03
 31.12.12 04:00 0.00 0.01 0.24 1.52 0.05
 -------- 05:00 0.00 ---- 0.25 1.53 0.09
 -------- 06:00 0.00 ---- 0.25 1.52 0.06
 -------- 07:00 0.00 0.01 0.23 1.54 0.06
 -------- 08:00 0.00 0.01 0.22 1.55 0.06
 31.12.12 09:00 0.00 0.01 0.22 1.54 0.07
 -------- 10:00 0.00 0.01 0.21 1.53 0.07
 -------- 11:00 0.00 0.09 0.19 1.56 0.07
