 Date Time SO2 OZ NO2 CHX NO
 16.02.13 12:00 0.01 0.01 0.43 2.16 0.43
 -------- 13:00 0.01 0.02 0.40 1.84 0.25
 -------- 14:00 0.01 0.04 0.42 1.86 0.25
 -------- 15:00 0.01 0.07 0.39 1.65 0.17
 -------- 16:00 0.00 0.12 0.35 1.55 0.11
 16.02.13 17:00 0.01 0.11 0.38 1.63 0.17
 -------- 18:00 0.00 0.03 0.41 1.77 0.10
 -------- 19:00 0.00 0.02 0.38 1.73 0.08
 -------- 20:00 0.00 0.14 0.28 1.62 0.04
 -------- 21:00 0.00 0.23 0.23 1.52 0.05
 16.02.13 22:00 0.00 0.27 0.21 1.49 0.03
 -------- 23:00 0.00 0.28 0.20 1.48 0.03
 -------- 00:00 0.00 0.29 0.20 1.51 0.03
 -------- 01:00 0.00 0.29 0.21 1.63 0.03
 -------- 02:00 0.00 0.27 0.21 1.71 0.03
 17.02.13 03:00 0.00 0.31 0.17 1.49 0.02
 -------- 04:00 0.00 0.28 0.18 1.58 0.03
 -------- 05:00 0.00 0.24 0.20 2.04 0.03
 -------- 06:00 0.00 0.29 0.20 2.07 0.03
 -------- 07:00 0.00 0.30 0.19 2.01 0.03
 17.02.13 08:00 0.00 0.38 0.19 1.43 0.03
 -------- 09:00 0.00 0.20 0.26 1.54 0.09
 -------- 10:00 0.00 0.25 0.25 1.49 0.08
 -------- 11:00 0.00 0.17 0.30 1.52 0.14
 -------- 12:00 0.00 0.30 0.22 1.46 0.06
 17.02.13 13:00 0.00 0.38 0.18 1.44 0.04
 -------- 14:00 0.00 0.48 0.13 1.39 0.02
 -------- 15:00 0.00 0.44 0.15 1.44 0.03
 -------- 16:00 0.00 0.49 0.14 1.48 0.02
 -------- 17:00 0.00 0.39 0.21 1.60 0.05
 17.02.13 18:00 0.00 0.28 0.25 1.69 0.08
 -------- 19:00 0.00 0.38 0.21 1.52 0.05
 -------- 20:00 0.00 0.18 0.30 1.60 0.15
 -------- 21:00 0.00 0.14 0.32 2.11 0.12
 -------- 22:00 0.00 0.17 0.28 2.24 0.11
 17.02.13 23:00 0.00 0.09 0.30 2.21 0.12
 -------- 00:00 0.00 0.22 0.24 1.51 0.06
 -------- 01:00 0.00 0.35 0.18 1.55 0.03
 -------- 02:00 0.00 0.47 0.12 1.38 0.01
 -------- 03:00 0.00 0.50 0.10 1.36 0.01
 18.02.13 04:00 0.00 0.41 0.14 1.40 0.01
 -------- 05:00 0.00 0.36 0.16 1.43 0.02
 -------- 06:00 0.00 0.26 0.20 1.42 0.04
 -------- 07:00 0.00 0.19 0.24 1.45 0.07
 -------- 08:00 0.00 0.14 0.25 1.65 0.10
 18.02.13 09:00 0.00 0.13 0.25 1.66 0.11
 -------- 10:00 0.00 0.15 0.26 1.55 0.12
 -------- 11:00 0.00 0.18 0.22 1.77 0.09
 -------- 12:00 0.00 0.19 0.23 1.50 0.09
