 Date Time CO NO2 CHX NO PM10
 28.09.12 12:00 0.04 0.09 1.42 0.01 0.09
 -------- 13:00 0.04 0.08 1.41 0.01 0.10
 -------- 14:00 0.05 0.07 1.41 0.01 0.09
 -------- 15:00 0.06 0.07 1.41 0.00 0.09
 -------- 16:00 0.08 0.16 1.46 0.01 0.10
 28.09.12 17:00 0.08 0.13 1.43 0.01 0.10
 -------- 18:00 0.09 0.16 1.45 0.01 0.09
 -------- 19:00 0.13 0.32 1.56 0.01 0.13
 -------- 20:00 0.11 0.31 1.49 0.01 0.11
 -------- 21:00 0.07 0.13 1.49 0.00 0.13
 28.09.12 22:00 0.06 0.06 1.41 0.00 0.07
 -------- 23:00 0.06 0.08 1.40 0.01 0.03
 -------- 00:00 0.05 0.06 1.40 0.00 0.02
 -------- 01:00 0.04 0.04 1.39 0.01 0.02
 -------- 02:00 0.05 0.05 1.38 0.00 0.02
 29.09.12 03:00 0.04 0.04 1.39 0.01 0.02
 -------- 04:00 0.04 0.05 1.39 0.00 0.02
 -------- 05:00 0.04 0.03 1.39 0.00 0.02
 -------- 06:00 0.04 0.05 1.38 0.01 0.02
 -------- 07:00 0.04 0.05 1.38 0.00 0.02
 29.09.12 08:00 0.04 0.07 1.39 0.01 0.03
 -------- 09:00 0.04 0.08 1.39 0.01 0.03
 -------- 10:00 0.05 0.09 1.39 0.02 0.03
 -------- 11:00 0.05 0.07 1.38 0.02 0.03
 -------- 12:00 0.04 0.06 1.38 0.01 0.03
 29.09.12 13:00 0.05 0.09 1.39 0.05 0.04
 -------- 14:00 0.05 0.04 1.36 0.01 0.03
 -------- 15:00 0.05 0.06 1.37 0.02 0.03
 -------- 16:00 0.06 0.05 1.37 0.02 0.03
 -------- 17:00 0.04 0.05 1.36 0.01 0.03
 29.09.12 18:00 0.05 0.08 1.36 0.01 0.03
 -------- 19:00 0.16 0.18 1.46 0.01 0.05
 -------- 20:00 0.09 0.23 1.45 0.02 0.05
 -------- 21:00 0.10 0.23 1.47 0.02 0.06
 -------- 22:00 0.10 0.22 1.47 0.01 0.06
 29.09.12 23:00 0.11 0.24 1.49 0.02 0.05
 -------- 00:00 0.12 0.27 1.51 0.06 0.04
 -------- 01:00 0.10 0.25 1.58 0.02 0.04
 -------- 02:00 0.07 0.17 1.57 0.01 0.04
 -------- 03:00 0.07 0.17 1.58 0.01 0.04
 30.09.12 04:00 0.08 0.19 1.62 0.01 0.04
 -------- 05:00 0.08 0.19 1.64 0.03 0.04
 -------- 06:00 0.12 0.20 1.66 0.07 0.04
 -------- 07:00 0.08 0.18 1.58 0.04 0.05
 -------- 08:00 0.08 0.15 1.54 0.03 0.03
 30.09.12 09:00 0.08 0.14 1.56 0.04 0.05
 -------- 10:00 0.09 0.17 1.55 0.06 0.05
 -------- 11:00 0.07 0.13 1.51 0.03 0.04
