 Date Time CO NO2 CHX NO
 17.09.12 12:00 0.06 0.19 1.40 0.04
 -------- 13:00 0.05 0.18 1.40 0.03
 -------- 14:00 0.04 0.19 1.39 0.03
 -------- 15:00 0.04 0.19 1.41 0.03
 -------- 16:00 0.05 0.18 1.40 0.03
 17.09.12 17:00 0.04 0.18 1.41 0.02
 -------- 18:00 0.06 0.23 1.43 0.03
 -------- 19:00 0.13 0.32 1.51 0.06
 -------- 20:00 0.24 0.34 1.68 0.24
 -------- 21:00 0.64 0.33 2.29 0.87
 17.09.12 22:00 0.87 0.31 3.29 1.23
 -------- 23:00 0.89 0.33 3.02 1.22
 -------- 00:00 1.02 0.34 2.97 1.50
 -------- 01:00 0.95 0.28 3.44 1.44
 -------- 02:00 0.85 0.28 3.71 1.38
 18.09.12 03:00 0.76 0.29 3.11 1.35
 -------- 04:00 0.53 0.30 2.51 0.95
 -------- 05:00 0.37 0.30 2.21 0.71
 -------- 06:00 0.33 0.28 2.11 0.63
 -------- 07:00 0.43 0.28 2.17 0.75
 18.09.12 08:00 0.44 0.28 2.15 0.67
 -------- 09:00 0.41 0.33 2.16 0.59
 -------- 10:00 0.30 0.39 2.00 0.43
 -------- 11:00 0.31 0.45 2.01 0.48
 -------- 12:00 0.22 0.48 1.84 0.30
 18.09.12 13:00 0.11 0.34 1.56 0.13
 -------- 14:00 0.04 0.19 1.42 0.02
 -------- 15:00 0.05 0.21 1.42 0.03
 -------- 16:00 0.08 0.22 1.41 0.02
 -------- 17:00 0.10 0.27 1.47 0.04
 18.09.12 18:00 0.09 0.27 1.44 0.02
 -------- 19:00 0.17 0.36 1.53 0.07
 -------- 20:00 0.25 0.39 1.67 0.19
 -------- 21:00 0.29 0.39 1.76 0.27
 -------- 22:00 0.39 0.39 1.84 0.44
 18.09.12 23:00 0.41 0.39 1.94 0.54
 -------- 00:00 0.31 0.35 1.86 0.38
 -------- 01:00 0.31 0.30 2.00 0.46
 -------- 02:00 0.29 0.27 2.08 0.44
 -------- 03:00 0.23 0.31 2.00 0.39
 19.09.12 04:00 0.20 0.28 2.01 0.35
 -------- 05:00 0.27 0.26 2.37 0.52
 -------- 06:00 0.31 0.29 2.39 0.74
 -------- 07:00 0.30 0.31 2.27 0.63
 -------- 08:00 0.23 0.34 1.94 0.44
 19.09.12 09:00 0.22 0.37 1.99 0.31
 -------- 10:00 0.19 0.40 1.93 0.21
 -------- 11:00 0.13 0.38 1.83 0.11
