 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 19.10.12 12:00 0.01 0.14 1.36 0.22 0.01 0.10 0.00 0.03 0.01
 -------- 13:00 0.01 0.12 1.33 0.24 0.01 0.10 0.00 0.03 0.00
 -------- 14:00 0.00 0.12 1.41 0.24 0.01 0.10 0.00 0.03 0.01
 -------- 15:00 0.00 0.14 1.35 0.21 0.01 0.10 0.00 ---- 0.00
 -------- 16:00 0.00 0.15 1.39 0.24 0.01 0.13 0.00 0.03 0.01
 19.10.12 17:00 0.00 0.13 1.37 0.25 0.01 0.10 0.00 0.03 0.00
 -------- 18:00 0.00 0.13 1.30 0.24 0.01 0.10 0.00 0.03 0.00
 -------- 19:00 0.00 0.16 1.28 0.21 0.02 0.10 0.00 ---- 0.00
 -------- 20:00 0.00 0.20 1.28 0.18 0.01 0.10 0.00 ---- 0.01
 -------- 21:00 0.00 0.16 1.41 0.18 0.01 0.10 0.00 ---- 0.00
 19.10.12 22:00 0.01 0.20 1.54 0.15 0.02 0.13 0.00 ---- 0.01
 -------- 23:00 0.00 0.16 1.32 0.16 0.01 0.10 0.00 ---- 0.00
 -------- 00:00 0.00 0.18 1.33 0.16 0.01 0.13 0.00 ---- 0.01
 -------- 01:00 0.00 0.20 1.40 0.13 0.01 0.13 0.00 ---- 0.01
 -------- 02:00 0.00 0.22 1.47 0.10 0.01 0.10 0.00 ---- 0.00
 20.10.12 03:00 0.00 0.20 1.35 0.13 0.01 0.10 0.00 ---- 0.00
 -------- 04:00 0.00 0.24 1.44 0.11 0.01 0.13 0.00 ---- 0.01
 -------- 05:00 0.00 0.21 1.38 0.14 0.02 0.10 0.00 ---- 0.01
