 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 10.10.12 12:00 0.00 0.14 2.14 0.15 0.00 0.11 0.00 ---- 0.01
 -------- 13:00 0.00 0.19 1.92 0.10 0.02 0.12 0.00 0.01 0.01
 -------- 14:00 0.00 0.19 1.46 0.12 0.01 0.12 0.00 ---- 0.01
 -------- 15:00 0.00 0.19 1.36 0.16 0.01 0.13 0.00 0.02 0.01
 -------- 16:00 0.00 0.22 1.41 0.18 0.01 0.13 0.00 ---- 0.00
 10.10.12 17:00 0.00 0.22 1.45 0.15 0.01 0.13 0.00 0.01 0.00
 -------- 18:00 0.00 0.21 1.54 0.17 0.02 0.12 0.00 0.01 0.00
 -------- 19:00 0.00 0.24 1.61 0.14 0.02 0.11 0.00 ---- 0.01
 -------- 20:00 0.00 0.25 1.78 0.15 0.02 0.10 0.00 0.03 0.01
 -------- 21:00 0.00 0.24 1.70 0.15 0.01 0.13 0.00 0.01 0.00
 10.10.12 22:00 0.00 0.21 1.72 0.20 0.01 0.12 0.00 0.01 0.01
 -------- 23:00 0.00 0.16 1.77 0.20 0.01 0.11 0.00 0.01 0.01
 -------- 00:00 0.00 0.18 1.82 0.14 0.01 0.12 0.00 0.00 0.00
 -------- 01:00 0.00 0.19 1.96 0.11 0.01 0.12 0.00 0.01 0.01
 -------- 02:00 0.00 0.22 1.95 0.07 0.01 0.12 0.00 0.01 0.00
 11.10.12 03:00 0.00 0.25 2.08 0.06 0.02 0.12 0.00 0.00 0.00
 -------- 04:00 0.00 0.23 2.03 0.08 0.01 0.10 0.00 0.01 0.00
 -------- 05:00 0.00 0.24 2.01 0.08 0.02 0.13 0.00 ---- 0.00
 -------- 06:00 0.00 0.22 2.07 0.10 0.02 0.11 0.00 ---- 0.00
 -------- 07:00 0.00 0.18 2.06 0.13 0.00 0.12 0.00 ---- 0.00
 11.10.12 08:00 0.00 0.18 2.09 0.16 0.02 0.13 0.00 ---- 0.00
 -------- 09:00 0.00 0.16 1.36 0.18 0.01 0.12 0.00 ---- 0.00
 -------- 10:00 0.00 0.15 2.07 0.14 0.02 0.12 0.00 ---- 0.01
 -------- 11:00 0.00 0.16 2.02 0.13 0.02 0.11 0.00 ---- 0.00
 -------- 12:00 0.00 0.16 2.11 0.14 0.01 0.10 0.00 ---- ----
 11.10.12 13:00 0.00 0.19 2.03 0.13 0.01 0.10 0.00 ---- 0.01
 -------- 14:00 0.00 0.24 1.95 0.09 0.02 0.10 0.00 0.03 0.01
 -------- 15:00 0.00 0.21 1.93 0.09 0.02 0.10 0.00 0.03 0.00
 -------- 16:00 0.00 0.22 1.82 0.13 0.01 0.10 0.00 ---- 0.00
 -------- 17:00 0.00 0.21 1.89 0.14 0.01 0.10 0.00 ---- 0.00
