 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 21.10.12 00:00 0.00 0.13 1.11 0.16 0.02 0.10 0.00 0.03 0.01
 -------- 01:00 0.00 0.14 1.17 0.14 0.01 0.10 0.00 ---- 0.00
 -------- 02:00 0.00 0.18 1.18 0.11 0.01 0.10 0.00 ---- 0.01
 -------- 03:00 0.00 0.17 1.14 0.12 0.01 0.10 0.00 ---- 0.00
 -------- 04:00 0.00 0.19 1.07 0.10 0.01 0.13 0.00 0.03 0.00
 21.10.12 05:00 0.00 0.20 1.10 0.08 0.01 0.10 0.00 ---- 0.00
 -------- 06:00 0.00 0.20 1.17 0.09 0.01 0.10 0.00 ---- 0.00
 -------- 07:00 0.00 0.25 1.22 0.08 0.00 0.10 0.00 ---- 0.00
 -------- 08:00 0.00 0.23 1.37 0.10 0.02 0.10 0.00 ---- 0.00
 -------- 09:00 0.00 0.21 1.35 0.14 0.01 0.13 0.00 ---- 0.01
 21.10.12 10:00 0.00 0.22 1.41 0.14 0.02 0.10 0.00 0.05 ----
