 Date Time CO OZ NO2 CHX NO
 01.03.13 00:00 ---- 0.22 0.06 1.43 0.05
 -------- 01:00 ---- 0.20 0.07 1.45 0.04
 -------- 02:00 ---- 0.20 0.07 1.45 0.04
 -------- 03:00 ---- 0.23 0.05 1.47 0.04
 -------- 04:00 ---- 0.20 0.08 1.45 0.04
 01.03.13 05:00 ---- 0.27 0.02 1.44 0.04
 -------- 06:00 0.02 0.15 0.12 1.46 0.05
 -------- 07:00 0.02 0.17 0.11 1.46 0.05
 -------- 08:00 0.02 0.15 0.12 1.46 0.06
 -------- 09:00 0.02 0.14 0.13 1.47 0.06
 01.03.13 10:00 0.02 0.11 0.14 1.48 0.06
 -------- 11:00 0.02 0.24 0.04 1.46 0.05
 -------- 12:00 0.02 0.26 0.04 1.46 0.05
 -------- 13:00 0.02 0.25 0.05 1.49 0.06
 -------- 14:00 0.02 0.24 0.05 1.48 0.06
 01.03.13 15:00 0.02 0.29 0.02 1.44 0.05
 -------- 16:00 ---- 0.32 0.02 1.41 0.05
 -------- 17:00 ---- 0.35 0.01 1.40 0.05
 -------- 18:00 ---- 0.34 0.01 1.40 0.04
 -------- 19:00 ---- 0.33 0.02 1.41 0.05
 01.03.13 20:00 ---- 0.29 0.03 1.43 0.05
 -------- 21:00 0.02 0.24 0.06 1.47 0.05
 -------- 22:00 ---- 0.22 0.06 1.47 0.05
 -------- 23:00 0.02 0.17 0.09 1.46 0.05
 -------- 00:00 ---- 0.14 0.06 1.43 0.05
 02.03.13 01:00 ---- 0.18 0.03 1.45 0.05
 -------- 02:00 ---- 0.22 0.03 1.48 0.04
 -------- 03:00 ---- 0.28 0.01 1.43 0.04
 -------- 04:00 ---- 0.28 0.01 1.45 0.04
 -------- 05:00 ---- 0.24 0.03 1.46 0.04
 02.03.13 06:00 ---- 0.27 0.02 1.46 0.04
 -------- 07:00 ---- 0.29 0.01 1.45 0.04
 -------- 08:00 ---- 0.27 0.02 1.48 0.04
 -------- 09:00 ---- 0.24 0.06 1.51 0.05
 -------- 10:00 ---- 0.25 0.06 1.51 0.06
 02.03.13 11:00 ---- 0.30 0.03 1.49 0.07
 -------- 12:00 ---- 0.27 0.05 1.49 0.07
 -------- 13:00 ---- 0.28 0.06 1.49 0.07
 -------- 14:00 ---- 0.30 0.05 1.48 0.07
 -------- 15:00 ---- 0.32 0.04 1.49 0.06
 02.03.13 16:00 ---- 0.32 0.06 1.48 0.06
 -------- 17:00 ---- 0.31 0.06 1.48 0.06
 -------- 18:00 ---- 0.27 0.10 1.50 0.05
 -------- 19:00 ---- 0.24 0.12 1.51 0.05
 -------- 20:00 0.02 0.15 0.18 1.58 0.05
 02.03.13 21:00 0.02 0.08 0.24 1.57 0.06
 -------- 22:00 0.02 0.04 0.27 1.58 0.07
 -------- 23:00 0.03 0.01 0.31 1.75 0.19
