 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 21.10.12 00:00 0.00 0.12 0.61 0.20 0.00 ---- 0.00 1.28 ----
 -------- 01:00 0.00 0.12 0.60 0.20 0.00 ---- 0.00 1.26 ----
 -------- 02:00 0.00 0.14 0.59 0.16 0.01 0.20 0.00 1.04 ----
 -------- 03:00 0.00 0.16 0.61 0.16 0.01 ---- 0.00 1.39 ----
 -------- 04:00 0.00 0.15 0.60 0.15 0.01 ---- 0.00 0.86 0.01
 21.10.12 05:00 0.00 0.19 0.57 0.12 0.02 0.30 0.00 1.22 ----
 -------- 06:00 0.01 0.17 0.56 0.14 0.01 ---- 0.00 1.12 ----
 -------- 07:00 0.00 0.22 0.57 0.11 0.03 0.30 0.00 1.01 0.01
 -------- 08:00 0.00 0.21 0.55 0.13 0.02 0.20 0.00 1.16 0.01
 -------- 09:00 0.00 0.20 0.55 0.14 0.02 0.20 0.00 0.95 0.01
 21.10.12 10:00 0.00 0.21 0.58 0.14 0.02 0.30 0.00 1.20 ----
