 Date Time CO NO2 CHX NO PM10
 30.09.12 12:00 0.09 0.15 1.37 0.03 0.05
 -------- 13:00 0.06 0.11 1.33 0.01 0.04
 -------- 14:00 0.06 0.09 1.31 0.01 0.04
 -------- 15:00 0.05 0.07 1.31 0.00 0.04
 -------- 16:00 0.06 0.08 1.32 0.00 0.06
 30.09.12 17:00 0.05 0.12 1.33 0.01 0.05
 -------- 18:00 0.07 0.18 1.36 0.01 0.05
 -------- 19:00 0.07 0.16 1.36 0.00 0.04
 -------- 20:00 0.06 0.17 1.36 0.01 0.04
 -------- 21:00 0.08 0.20 1.37 0.01 0.03
 30.09.12 22:00 0.07 0.12 1.33 0.01 0.03
 -------- 23:00 0.05 0.07 1.31 0.00 0.02
 -------- 00:00 0.04 0.05 1.29 0.00 0.01
 -------- 01:00 0.04 0.07 1.29 0.01 0.02
 -------- 02:00 0.04 0.04 1.27 0.00 0.01
 01.10.12 03:00 0.04 0.02 1.26 0.00 0.02
 -------- 04:00 0.04 0.02 1.27 0.00 0.02
 -------- 05:00 0.04 0.02 1.27 0.00 0.02
 -------- 06:00 0.04 0.04 1.26 0.01 0.03
 -------- 07:00 0.06 0.08 1.29 0.02 0.03
 01.10.12 08:00 0.07 0.10 1.30 0.03 0.04
 -------- 09:00 0.06 0.10 1.29 0.03 0.05
 -------- 10:00 0.06 0.09 1.29 0.02 0.04
 -------- 11:00 0.06 0.08 1.29 0.03 0.04
 -------- 12:00 0.06 0.08 1.29 0.03 0.04
 01.10.12 13:00 0.05 0.06 1.29 0.03 0.04
 -------- 14:00 0.05 0.07 1.29 0.02 0.04
 -------- 15:00 0.05 0.09 1.29 0.03 0.05
 -------- 16:00 0.06 0.09 1.29 0.02 0.04
 -------- 17:00 0.05 0.10 1.29 0.02 0.04
 01.10.12 18:00 0.09 0.14 1.31 0.03 0.05
 -------- 19:00 0.09 0.16 1.31 0.03 0.04
 -------- 20:00 0.08 0.17 1.31 0.02 0.05
 -------- 21:00 0.09 0.21 1.33 0.01 0.05
 -------- 22:00 0.11 0.25 1.35 0.04 0.06
 01.10.12 23:00 0.11 0.25 1.36 0.05 0.07
 -------- 00:00 0.10 0.24 1.40 0.05 0.06
 -------- 01:00 0.10 0.23 1.43 0.06 0.06
 -------- 02:00 0.10 0.21 1.45 0.07 0.07
 -------- 03:00 0.08 0.20 1.42 0.05 0.06
 02.10.12 04:00 0.08 0.19 1.41 0.04 0.06
 -------- 05:00 0.08 0.18 1.39 0.03 0.05
 -------- 06:00 0.08 0.16 1.37 0.04 0.05
 -------- 07:00 0.12 0.16 1.42 0.10 0.07
 -------- 08:00 0.15 0.18 1.42 0.12 0.08
 02.10.12 09:00 0.19 0.20 1.45 0.17 0.10
 -------- 10:00 0.22 0.23 1.50 0.22 0.15
 -------- 11:00 0.17 0.24 1.44 0.17 0.11
