 Date Time CO NO2 CHX NO PM10
 30.04.13 12:00 0.07 0.22 1.35 0.01 0.10
 -------- 13:00 0.08 0.24 1.33 0.02 0.07
 -------- 14:00 0.08 0.23 1.32 0.02 0.05
 -------- 15:00 0.08 0.23 1.33 0.02 0.06
 -------- 16:00 0.06 0.15 1.30 0.01 0.04
 30.04.13 17:00 0.07 0.15 1.31 0.02 0.04
 -------- 18:00 0.07 0.16 1.30 0.02 0.04
 -------- 19:00 0.06 0.13 1.29 0.01 0.04
 -------- 20:00 0.06 0.13 1.29 0.01 0.04
 -------- 21:00 0.08 0.23 1.32 0.01 0.07
 30.04.13 22:00 0.10 0.38 1.38 0.02 0.07
 -------- 23:00 0.10 0.35 1.37 0.02 0.09
 -------- 00:00 0.06 0.22 1.31 0.01 0.05
 -------- 01:00 0.06 0.24 1.34 0.01 0.05
 -------- 02:00 0.07 0.23 1.32 0.01 0.04
 01.05.13 03:00 0.07 0.22 1.31 0.00 0.05
 -------- 04:00 0.07 0.21 1.31 0.01 0.04
 -------- 05:00 0.06 0.18 1.31 0.01 0.04
 -------- 06:00 0.06 0.18 1.30 0.01 0.05
 -------- 07:00 0.07 0.21 1.30 0.02 0.06
 01.05.13 08:00 0.08 0.16 1.29 0.03 0.07
 -------- 09:00 0.07 0.11 1.27 0.02 0.07
 -------- 10:00 0.06 0.10 1.26 0.02 0.06
 -------- 11:00 0.06 0.07 1.26 0.01 0.05
 -------- 12:00 0.06 0.07 1.24 0.01 0.06
 01.05.13 13:00 0.05 0.05 1.24 0.01 0.06
 -------- 14:00 0.04 0.05 1.24 0.01 0.05
 -------- 15:00 0.04 0.06 1.24 0.01 0.05
 -------- 16:00 0.04 0.05 1.24 0.01 0.05
 -------- 17:00 0.04 0.06 1.24 0.01 0.05
 01.05.13 18:00 0.04 0.07 1.24 0.01 0.04
 -------- 19:00 0.05 0.11 1.26 0.02 0.05
 -------- 20:00 0.05 0.13 1.26 0.02 0.07
 -------- 21:00 0.09 0.29 1.32 0.07 0.11
 -------- 22:00 0.23 0.49 1.51 0.28 0.28
 01.05.13 23:00 0.24 0.50 1.60 0.27 0.27
 -------- 00:00 0.26 0.50 1.61 0.32 0.24
 -------- 01:00 0.23 0.50 1.59 0.34 0.29
 -------- 02:00 0.25 0.46 1.59 0.33 0.23
 -------- 03:00 0.17 0.44 1.56 0.18 0.17
 02.05.13 04:00 0.14 0.46 1.60 0.16 0.15
 -------- 05:00 0.14 0.41 1.61 0.14 0.13
 -------- 06:00 0.13 0.40 1.58 0.19 0.12
 -------- 07:00 0.11 0.35 1.53 0.08 0.10
 -------- 08:00 0.11 0.35 1.50 0.09 0.12
 02.05.13 09:00 0.10 0.33 1.43 0.07 0.11
 -------- 10:00 0.06 0.15 1.28 0.02 0.05
 -------- 11:00 0.06 0.06 1.24 0.01 0.05
