 Date Time CO NO2 CHX NO PM10
 31.03.13 12:00 0.06 0.16 1.33 0.02 0.03
 -------- 13:00 0.06 0.16 1.34 0.02 0.04
 -------- 14:00 0.07 0.15 1.34 0.02 0.04
 -------- 15:00 0.07 0.14 1.33 0.02 0.03
 -------- 16:00 0.06 0.13 1.32 0.01 0.03
 31.03.13 17:00 0.07 0.15 1.33 0.02 0.04
 -------- 18:00 0.07 0.20 1.36 0.03 0.05
 -------- 19:00 0.09 0.29 1.37 0.04 0.06
 -------- 20:00 0.10 0.32 1.39 0.04 0.06
 -------- 21:00 0.17 0.48 1.48 0.16 0.09
 31.03.13 22:00 0.21 0.52 1.53 0.28 0.10
 -------- 23:00 0.19 0.48 1.53 0.19 0.08
 -------- 00:00 0.15 0.47 1.50 0.14 0.06
 -------- 01:00 0.16 0.44 1.49 0.11 0.04
 -------- 02:00 0.14 0.41 1.49 0.15 0.04
 01.04.13 03:00 0.12 0.40 1.53 0.17 0.06
 -------- 04:00 0.11 0.40 1.49 0.06 0.05
 -------- 05:00 0.10 0.36 1.50 0.12 0.04
 -------- 06:00 0.11 0.35 1.50 0.11 0.06
 -------- 07:00 0.14 0.38 1.54 0.17 0.06
 01.04.13 08:00 0.11 0.35 1.59 0.05 0.05
 -------- 09:00 0.10 0.30 1.57 0.03 0.03
 -------- 10:00 0.09 0.26 1.47 0.04 0.03
 -------- 11:00 0.07 0.24 1.40 0.04 0.02
 -------- 12:00 0.06 0.18 1.43 0.02 0.01
 01.04.13 13:00 0.06 0.16 1.40 0.02 0.01
 -------- 14:00 0.07 0.23 1.36 0.03 0.04
 -------- 15:00 0.06 0.23 1.34 0.03 0.04
 -------- 16:00 0.06 0.24 1.35 0.03 0.06
 -------- 17:00 0.09 0.33 1.44 0.08 0.09
 01.04.13 18:00 0.09 0.30 1.51 0.04 0.08
 -------- 19:00 0.11 0.36 1.53 0.09 0.10
 -------- 20:00 0.12 0.39 1.51 0.11 0.09
 -------- 21:00 0.12 0.41 1.58 0.10 0.11
 -------- 22:00 0.10 0.42 1.52 0.05 0.07
 01.04.13 23:00 0.11 0.43 1.63 0.09 0.06
 -------- 00:00 0.11 0.47 1.65 0.09 0.07
 -------- 01:00 0.09 0.43 1.49 0.03 0.08
 -------- 02:00 0.07 0.29 1.40 0.00 0.06
 -------- 03:00 0.06 0.21 1.36 0.01 0.05
 02.04.13 04:00 0.07 0.21 1.37 0.00 0.05
 -------- 05:00 0.06 0.26 1.39 0.00 0.04
 -------- 06:00 0.06 0.30 1.37 0.01 0.03
 -------- 07:00 0.07 0.29 1.36 0.01 0.03
 -------- 08:00 0.08 0.30 1.37 0.03 0.03
 02.04.13 09:00 0.07 0.21 1.35 0.02 0.02
 -------- 10:00 0.06 0.17 1.35 0.02 0.02
 -------- 11:00 0.06 0.12 1.33 0.01 0.01
