 Date Time CO NO2 CHX NO PM10
 14.04.13 00:00 0.08 0.61 1.64 0.03 0.18
 -------- 01:00 0.07 0.41 1.44 0.01 0.13
 -------- 02:00 0.07 0.33 1.54 ---- 0.09
 -------- 03:00 0.07 0.37 1.48 0.00 0.10
 -------- 04:00 0.07 0.36 1.44 0.00 0.11
 14.04.13 05:00 0.06 0.35 1.46 ---- 0.09
 -------- 06:00 0.06 0.39 1.48 0.00 0.10
 -------- 07:00 0.06 0.37 1.47 0.01 0.11
 -------- 08:00 0.06 0.38 1.48 0.02 0.13
 -------- 09:00 0.07 0.42 1.50 0.04 0.15
 14.04.13 10:00 0.08 0.45 1.50 0.09 0.19
 -------- 11:00 0.07 0.43 1.46 0.08 0.19
 -------- 12:00 0.07 0.41 1.43 0.07 0.19
 -------- 13:00 0.06 0.34 1.38 0.05 0.17
 -------- 14:00 0.07 0.27 1.37 0.02 0.16
 14.04.13 15:00 0.08 0.23 1.35 0.02 0.14
 -------- 16:00 0.08 0.21 1.35 0.01 0.13
 -------- 17:00 0.08 0.24 1.36 0.01 0.12
 -------- 18:00 0.09 0.26 1.36 0.01 0.13
 -------- 19:00 0.10 0.25 1.38 0.01 0.14
 14.04.13 20:00 0.11 0.28 1.42 ---- 0.16
 -------- 21:00 0.10 0.31 1.37 ---- 0.16
 -------- 22:00 0.08 0.36 1.39 0.00 0.16
 -------- 23:00 0.10 0.48 1.46 0.01 0.16
 -------- 00:00 0.18 0.63 1.59 0.18 0.28
 15.04.13 01:00 0.11 0.64 1.62 0.03 0.21
 -------- 02:00 0.09 0.56 1.64 0.01 0.15
 -------- 03:00 0.07 0.50 1.55 0.00 0.13
 -------- 04:00 0.06 0.42 1.50 ---- 0.10
 -------- 05:00 0.10 0.51 1.55 0.17 0.25
 15.04.13 06:00 0.15 0.56 1.59 0.37 0.25
 -------- 07:00 0.23 0.59 1.71 0.49 0.37
 -------- 08:00 0.25 0.63 1.79 0.49 0.80
 -------- 09:00 0.14 0.67 1.65 0.23 0.29
 -------- 10:00 0.15 0.58 1.65 0.16 0.30
 15.04.13 11:00 0.16 0.57 1.58 0.12 0.34
 -------- 12:00 0.10 0.40 1.39 0.05 0.24
 -------- 13:00 0.11 0.39 1.39 0.04 0.24
 -------- 14:00 0.12 0.44 1.42 0.05 0.22
 -------- 15:00 0.13 0.43 1.43 0.04 0.21
 15.04.13 16:00 0.08 0.29 1.36 0.01 0.17
 -------- 17:00 0.05 0.21 1.32 0.01 0.13
 -------- 18:00 0.06 0.21 1.31 0.01 0.15
 -------- 19:00 0.08 0.21 1.32 0.00 0.12
 -------- 20:00 0.09 0.27 1.36 0.00 0.16
 15.04.13 21:00 0.15 0.58 1.60 0.02 0.24
 -------- 22:00 0.17 0.75 1.64 0.03 0.29
 -------- 23:00 0.17 0.76 1.65 0.04 0.28
