 Date Time CO NO2 CHX NO PM10
 24.10.12 00:00 0.12 0.25 1.36 0.11 0.12
 -------- 01:00 0.09 0.23 1.41 0.09 0.09
 -------- 02:00 0.08 0.22 1.51 0.08 0.11
 -------- 03:00 0.07 0.21 1.50 0.06 0.10
 -------- 04:00 0.06 0.20 1.50 0.03 0.06
 24.10.12 05:00 0.07 0.19 1.51 0.04 0.08
 -------- 06:00 0.09 0.18 1.47 0.09 0.08
 -------- 07:00 0.13 0.20 1.51 0.15 0.13
 -------- 08:00 0.17 0.21 1.53 0.20 0.21
 -------- 09:00 0.17 0.22 1.49 0.21 0.22
 24.10.12 10:00 0.15 0.21 1.46 0.15 0.16
 -------- 11:00 0.15 0.21 1.43 0.16 0.16
 -------- 12:00 0.15 0.21 1.41 0.14 0.15
 -------- 13:00 0.13 0.21 1.37 0.11 0.13
 -------- 14:00 0.10 0.19 1.36 0.08 0.10
 24.10.12 15:00 0.09 0.18 1.34 0.05 0.09
 -------- 16:00 0.11 0.18 1.34 0.05 0.09
 -------- 17:00 0.08 0.18 1.35 0.05 0.08
 -------- 18:00 0.08 0.16 1.34 0.03 0.07
 -------- 19:00 0.06 0.15 1.33 0.01 0.05
 24.10.12 20:00 0.07 0.17 1.34 0.01 0.05
 -------- 21:00 0.09 0.22 1.37 0.03 0.06
 -------- 22:00 0.11 0.23 1.36 0.03 0.06
 -------- 23:00 0.10 0.22 1.36 0.03 0.05
 -------- 00:00 0.08 0.20 1.36 0.02 0.04
 25.10.12 01:00 0.07 0.18 1.35 0.02 0.05
 -------- 02:00 0.07 0.15 1.34 0.01 0.03
 -------- 03:00 0.06 0.17 1.36 0.01 0.02
 -------- 04:00 0.05 0.14 1.34 0.01 0.03
 -------- 05:00 0.05 0.14 1.34 0.00 0.02
 25.10.12 06:00 0.05 0.16 1.34 0.01 0.03
 -------- 07:00 0.06 0.17 1.34 0.01 0.03
 -------- 08:00 ---- 0.19 1.35 0.02 0.05
 -------- 09:00 ---- 0.18 1.34 0.02 0.05
 -------- 10:00 ---- 0.18 1.35 0.03 0.07
 25.10.12 11:00 ---- 0.17 1.34 0.02 0.07
 -------- 12:00 ---- 0.17 1.35 0.02 0.06
 -------- 13:00 ---- 0.15 1.37 0.02 0.06
 -------- 14:00 ---- 0.15 1.39 0.02 0.06
 -------- 15:00 ---- 0.14 1.36 0.02 0.06
 25.10.12 16:00 ---- 0.15 1.35 0.01 0.07
 -------- 17:00 ---- 0.18 1.36 0.01 0.06
 -------- 18:00 ---- 0.15 1.34 0.00 0.06
 -------- 19:00 ---- 0.13 1.40 0.00 0.05
 -------- 20:00 ---- 0.10 1.33 ---- 0.03
 25.10.12 21:00 ---- 0.10 1.34 ---- 0.03
