 Date Time CO NO2 CHX NO PM10
 19.10.12 00:00 0.10 0.14 1.35 0.07 0.08
 -------- 01:00 0.09 0.12 1.32 0.06 0.06
 -------- 02:00 0.07 0.13 1.33 0.04 0.05
 -------- 03:00 0.07 0.13 1.33 0.05 0.04
 -------- 04:00 0.07 0.12 1.33 0.04 0.04
 19.10.12 05:00 0.09 0.14 1.40 0.06 0.05
 -------- 06:00 0.09 0.14 1.45 0.09 0.05
 -------- 07:00 0.14 0.15 1.52 0.20 0.07
 -------- 08:00 0.21 0.18 1.67 0.27 0.08
 -------- 09:00 0.21 0.19 1.68 0.27 0.08
 19.10.12 10:00 0.20 0.21 1.61 0.26 0.09
 -------- 11:00 0.17 0.21 1.49 0.19 0.09
 -------- 12:00 0.12 0.20 1.43 0.09 0.05
 -------- 13:00 0.15 0.22 1.52 0.14 0.09
 -------- 14:00 0.13 0.22 1.44 0.09 0.07
 19.10.12 15:00 0.11 0.23 1.42 0.07 0.07
 -------- 16:00 0.12 0.23 1.41 0.07 0.08
 -------- 17:00 0.13 0.23 1.43 0.08 0.07
 -------- 18:00 0.12 0.24 1.43 0.05 0.06
 -------- 19:00 0.11 0.26 1.43 0.03 0.06
 19.10.12 20:00 0.11 0.25 1.41 0.02 0.05
 -------- 21:00 0.08 0.18 1.35 0.01 0.04
 -------- 22:00 0.08 0.16 1.35 0.00 0.04
 -------- 23:00 0.08 0.14 1.34 0.00 0.04
 -------- 00:00 0.07 0.13 1.34 0.00 0.04
 20.10.12 01:00 0.06 0.11 1.33 0.00 0.04
 -------- 02:00 0.07 0.12 1.33 0.00 0.04
 -------- 03:00 0.09 0.12 1.33 0.00 0.04
 -------- 04:00 0.07 0.07 1.32 0.00 0.03
 -------- 05:00 0.07 0.08 1.32 0.00 0.03
 20.10.12 06:00 0.07 0.10 1.32 0.00 0.04
