 Date Time CO NO2 CHX NO PM10
 30.03.13 12:00 0.07 0.37 1.37 0.07 0.04
 -------- 13:00 0.06 0.23 1.35 0.03 0.05
 -------- 14:00 0.05 0.19 1.31 0.02 0.04
 -------- 15:00 0.04 0.21 1.34 0.02 0.04
 -------- 16:00 0.04 0.14 1.28 0.01 0.06
 30.03.13 17:00 0.04 0.21 1.30 0.01 0.07
 -------- 18:00 0.04 0.32 1.32 0.02 0.04
 -------- 19:00 0.04 0.45 1.33 0.02 0.05
 -------- 20:00 0.05 0.46 1.34 0.00 0.05
 -------- 21:00 0.06 0.41 1.34 0.00 0.06
 30.03.13 22:00 0.07 0.42 1.35 0.00 0.05
 -------- 23:00 0.07 0.59 1.37 0.01 0.06
 -------- 00:00 0.06 0.49 1.34 0.00 0.05
 -------- 01:00 0.06 0.36 1.31 0.00 0.04
 -------- 02:00 0.06 0.22 1.30 ---- 0.02
 31.03.13 03:00 0.04 0.18 1.30 0.00 0.02
 -------- 04:00 0.05 0.18 1.31 ---- 0.02
 -------- 05:00 0.06 0.24 1.33 0.00 0.02
 -------- 06:00 0.06 0.30 1.36 0.01 0.03
 -------- 07:00 0.06 0.33 1.37 0.01 0.03
 31.03.13 08:00 0.06 0.30 1.40 0.01 0.04
 -------- 09:00 0.07 0.23 1.35 0.01 0.04
 -------- 10:00 0.07 0.22 1.34 0.01 0.05
 -------- 11:00 0.06 0.18 1.32 0.01 0.04
 -------- 12:00 0.06 0.16 1.33 0.02 0.03
 31.03.13 13:00 0.06 0.16 1.34 0.02 0.04
 -------- 14:00 0.07 0.15 1.34 0.02 0.04
 -------- 15:00 0.07 0.14 1.33 0.02 0.03
 -------- 16:00 0.06 0.13 1.32 0.01 0.03
 -------- 17:00 0.07 0.15 1.33 0.02 0.04
 31.03.13 18:00 0.07 0.20 1.36 0.03 0.05
 -------- 19:00 0.09 0.29 1.37 0.04 0.06
 -------- 20:00 0.10 0.32 1.39 0.04 0.06
 -------- 21:00 0.17 0.48 1.48 0.16 0.09
 -------- 22:00 0.21 0.52 1.53 0.28 0.10
 31.03.13 23:00 0.19 0.48 1.53 0.19 0.08
 -------- 00:00 0.15 0.47 1.50 0.14 0.06
 -------- 01:00 0.16 0.44 1.49 0.11 0.04
 -------- 02:00 0.14 0.41 1.49 0.15 0.04
 -------- 03:00 0.12 0.40 1.53 0.17 0.06
 01.04.13 04:00 0.11 0.40 1.49 0.06 0.05
 -------- 05:00 0.10 0.36 1.50 0.12 0.04
 -------- 06:00 0.11 0.35 1.50 0.11 0.06
 -------- 07:00 0.14 0.38 1.54 0.17 0.06
 -------- 08:00 0.11 0.35 1.59 0.05 0.05
 01.04.13 09:00 0.10 0.30 1.57 0.03 0.03
 -------- 10:00 0.09 0.26 1.47 0.04 0.03
 -------- 11:00 0.07 0.24 1.40 0.04 0.02
