 Date Time CO NO2 CHX NO PM10
 31.10.12 12:00 0.16 0.18 1.48 0.19 0.03
 -------- 13:00 0.10 0.17 1.55 0.10 0.03
 -------- 14:00 0.09 0.16 1.50 0.09 0.03
 -------- 15:00 0.09 0.16 1.39 0.07 0.03
 -------- 16:00 0.09 0.14 1.36 0.06 0.03
 31.10.12 17:00 0.07 0.13 1.32 0.03 0.03
 -------- 18:00 0.07 0.13 1.32 0.02 0.03
 -------- 19:00 0.06 0.12 1.31 0.02 0.03
 -------- 20:00 0.06 0.11 1.32 0.02 0.02
 -------- 21:00 0.06 0.11 1.32 0.01 0.03
 31.10.12 22:00 0.04 0.09 1.31 0.01 0.03
 -------- 23:00 0.05 0.09 1.31 0.01 0.02
 -------- 00:00 0.05 0.08 1.29 0.01 0.02
 -------- 01:00 0.05 0.10 1.31 0.01 0.02
 -------- 02:00 0.04 0.07 1.30 0.00 0.02
 01.11.12 03:00 0.04 0.06 1.30 0.00 0.02
 -------- 04:00 0.04 0.06 1.30 0.00 0.02
 -------- 05:00 0.04 0.04 1.29 ---- 0.03
 -------- 06:00 0.04 0.07 1.30 0.00 0.03
 -------- 07:00 0.05 0.10 1.32 0.01 0.04
 01.11.12 08:00 0.06 0.13 1.33 0.02 0.04
 -------- 09:00 0.06 0.15 1.33 0.02 0.04
 -------- 10:00 0.07 0.14 1.33 0.02 0.03
 -------- 11:00 0.08 0.17 1.34 0.04 0.05
 -------- 12:00 0.08 0.18 1.34 0.06 0.05
 01.11.12 13:00 0.08 0.19 1.34 0.06 0.06
 -------- 14:00 0.08 0.21 1.36 0.07 0.06
 -------- 15:00 0.07 0.21 1.35 0.05 0.06
 -------- 16:00 0.06 0.20 1.33 0.03 0.05
 -------- 17:00 0.06 0.18 1.34 0.02 0.04
 01.11.12 18:00 0.06 0.20 1.34 0.02 0.04
 -------- 19:00 0.07 0.20 1.33 0.02 0.04
 -------- 20:00 0.09 0.19 1.34 0.02 0.04
 -------- 21:00 0.09 0.20 1.36 0.03 0.04
 -------- 22:00 0.08 0.20 1.43 0.04 0.04
 01.11.12 23:00 0.07 0.20 1.42 0.03 0.04
 -------- 00:00 0.07 0.19 1.40 0.03 0.03
 -------- 01:00 0.07 0.18 1.40 0.03 0.03
 -------- 02:00 0.06 0.17 1.36 0.01 0.02
 -------- 03:00 0.05 0.12 1.33 0.01 0.02
 02.11.12 04:00 0.05 0.13 1.36 0.00 0.03
 -------- 05:00 0.06 0.17 1.39 0.02 0.05
 -------- 06:00 0.06 0.18 1.38 0.03 0.06
 -------- 07:00 0.08 0.20 1.37 0.05 0.06
 -------- 08:00 0.09 0.21 1.36 0.07 0.05
 02.11.12 09:00 0.10 0.22 1.36 0.08 0.05
 -------- 10:00 0.10 0.21 1.37 0.06 0.06
 -------- 11:00 0.10 0.21 1.38 0.06 0.07
