 Date Time CO NO2 CHX NO PM10
 29.11.12 00:00 0.06 0.13 1.46 0.02 0.03
 -------- 01:00 0.06 0.12 1.46 0.01 0.03
 -------- 02:00 0.06 0.11 1.47 0.02 0.03
 -------- 03:00 0.05 0.10 1.46 0.01 0.03
 -------- 04:00 0.05 0.12 1.43 0.03 0.04
 29.11.12 05:00 0.06 0.13 1.37 0.02 0.03
 -------- 06:00 0.06 0.14 1.36 0.03 0.03
 -------- 07:00 0.07 0.17 1.35 0.05 0.04
 -------- 08:00 0.09 0.18 1.37 0.06 0.05
 -------- 09:00 0.11 0.20 1.39 0.07 0.04
 29.11.12 10:00 0.11 0.21 1.38 0.10 0.06
 -------- 11:00 0.10 0.20 1.38 0.10 0.05
 -------- 12:00 0.09 0.20 1.37 0.09 0.05
 -------- 13:00 0.08 0.18 1.36 0.07 0.04
 -------- 14:00 0.09 0.19 1.37 0.09 0.04
 29.11.12 15:00 0.10 0.20 1.38 0.09 0.04
 -------- 16:00 0.09 0.19 1.37 0.06 0.04
 -------- 17:00 0.08 0.18 1.36 0.04 0.04
 -------- 18:00 0.10 0.20 1.38 0.07 0.03
 -------- 19:00 0.08 0.17 1.36 0.04 0.04
 29.11.12 20:00 0.07 0.15 1.37 0.03 0.03
 -------- 21:00 0.06 0.14 1.37 0.02 0.04
 -------- 22:00 0.06 0.13 1.38 0.02 0.03
 -------- 23:00 0.07 0.15 1.38 0.05 0.03
 -------- 00:00 0.06 0.13 1.37 0.02 0.02
 30.11.12 01:00 0.06 0.14 1.37 0.04 0.03
 -------- 02:00 0.04 0.10 1.39 0.01 0.02
 -------- 03:00 0.04 0.09 1.36 0.01 0.03
 -------- 04:00 0.04 0.08 1.35 0.01 0.02
 -------- 05:00 0.04 0.10 1.36 0.02 0.02
 30.11.12 06:00 0.04 0.11 1.36 0.02 0.02
 -------- 07:00 0.06 0.11 1.39 0.02 0.02
 -------- 08:00 ---- 0.13 1.40 0.03 0.02
 -------- 09:00 ---- 0.12 1.41 0.03 0.02
 -------- 10:00 ---- 0.13 1.41 0.03 0.02
 30.11.12 11:00 ---- 0.13 1.41 0.04 0.02
 -------- 12:00 ---- 0.12 1.44 0.04 0.02
 -------- 13:00 ---- 0.12 1.44 0.05 0.02
 -------- 14:00 ---- 0.13 1.43 0.08 0.02
 -------- 15:00 ---- 0.12 1.41 0.05 0.02
 30.11.12 16:00 ---- 0.13 1.42 0.05 0.02
 -------- 17:00 ---- 0.13 1.42 0.06 0.02
 -------- 18:00 ---- 0.13 1.47 0.08 0.03
 -------- 19:00 ---- 0.13 1.51 0.10 0.04
 -------- 20:00 ---- 0.15 1.73 0.27 0.10
 30.11.12 21:00 ---- 0.16 1.57 0.20 0.08
 -------- 22:00 ---- 0.14 1.41 0.03 0.05
 -------- 23:00 ---- 0.15 1.41 0.05 0.04
