 Date Time CO NO2 CHX NO PM10
 14.12.12 00:00 0.02 0.15 1.29 0.01 0.04
 -------- 01:00 0.02 0.13 1.29 0.00 0.04
 -------- 02:00 0.02 0.13 1.29 0.00 0.04
 -------- 03:00 0.04 0.12 1.29 0.00 0.05
 -------- 04:00 0.04 0.13 1.28 0.00 0.04
 14.12.12 05:00 0.04 0.13 1.29 0.00 0.05
 -------- 06:00 0.04 0.14 1.29 0.00 0.04
 -------- 07:00 0.05 0.19 1.32 0.01 0.05
 -------- 08:00 0.06 0.20 1.35 0.01 0.05
 -------- 09:00 0.06 0.21 1.34 0.01 0.05
 14.12.12 10:00 0.06 0.23 1.32 0.02 0.06
 -------- 11:00 0.06 0.24 1.31 0.03 0.06
 -------- 12:00 0.06 0.22 1.32 0.03 0.06
 -------- 13:00 0.06 0.21 1.33 0.03 0.06
 -------- 14:00 0.06 0.20 1.31 0.03 0.06
 14.12.12 15:00 0.06 0.21 1.31 0.02 0.06
 -------- 16:00 0.06 0.27 1.36 0.02 0.47
 -------- 17:00 0.06 0.28 1.36 0.01 0.16
 -------- 18:00 0.07 0.30 1.37 0.02 0.11
 -------- 19:00 0.06 0.27 1.38 0.01 0.11
 14.12.12 20:00 0.06 0.27 1.35 0.01 0.08
 -------- 21:00 0.06 0.27 1.36 0.02 0.07
 -------- 22:00 0.06 0.27 1.34 0.02 0.07
 -------- 23:00 0.07 0.27 1.35 0.02 0.06
 -------- 00:00 0.06 0.28 1.37 0.02 0.06
 15.12.12 01:00 0.06 0.28 1.36 0.02 0.05
 -------- 02:00 0.06 0.27 1.36 0.02 0.07
 -------- 03:00 0.04 0.25 1.37 0.01 0.06
 -------- 04:00 0.04 0.23 1.38 0.01 0.05
 -------- 05:00 0.04 0.20 1.39 0.00 0.06
 15.12.12 06:00 0.04 0.21 1.39 0.00 0.06
 -------- 07:00 0.06 0.26 1.40 0.01 0.06
 -------- 08:00 0.06 0.31 1.41 0.04 0.06
 -------- 09:00 0.08 0.33 1.43 0.06 0.06
 -------- 10:00 0.08 0.32 1.44 0.06 0.06
 15.12.12 11:00 0.07 0.29 1.45 0.10 0.08
 -------- 12:00 0.08 0.29 1.47 0.12 0.09
 -------- 13:00 0.09 0.28 1.46 0.12 0.09
 -------- 14:00 0.10 0.31 1.46 0.12 0.09
 -------- 15:00 0.10 0.32 1.45 0.10 0.08
 15.12.12 16:00 0.10 0.34 1.47 0.09 0.08
 -------- 17:00 0.10 0.35 1.47 0.07 0.08
 -------- 18:00 0.10 0.36 1.45 0.06 0.08
 -------- 19:00 0.09 0.35 1.44 0.05 0.08
 -------- 20:00 0.09 0.35 1.44 0.07 0.08
 15.12.12 21:00 0.07 0.32 1.39 0.04 0.07
 -------- 22:00 0.07 0.34 1.40 0.06 0.06
 -------- 23:00 0.10 0.37 1.45 0.12 0.06
