 Date Time CO NO2 CHX NO
 30.01.13 12:00 0.14 0.35 1.71 0.18
 -------- 13:00 0.14 0.38 1.71 0.22
 -------- 14:00 0.13 0.38 1.72 0.20
 -------- 15:00 0.13 0.38 1.69 0.20
 -------- 16:00 0.14 0.38 1.70 0.18
 30.01.13 17:00 0.14 0.38 1.72 0.19
 -------- 18:00 0.13 0.38 1.70 0.16
 -------- 19:00 0.14 0.38 1.71 0.17
 -------- 20:00 0.11 0.37 1.61 0.13
 -------- 21:00 0.08 0.37 1.59 0.10
 30.01.13 22:00 0.08 0.39 1.59 0.10
 -------- 23:00 0.07 0.38 1.55 0.07
 -------- 00:00 0.05 0.36 1.54 0.07
 -------- 01:00 0.08 0.34 1.52 0.05
 -------- 02:00 0.07 0.30 1.50 0.04
 31.01.13 03:00 0.06 0.26 1.47 0.04
 -------- 04:00 0.07 0.29 1.47 0.05
 -------- 05:00 0.08 0.29 1.48 0.05
 -------- 06:00 0.08 0.30 1.48 0.06
 -------- 07:00 0.09 0.34 1.53 0.09
 31.01.13 08:00 0.11 0.34 1.57 0.09
 -------- 09:00 0.12 0.35 1.67 0.10
 -------- 10:00 0.11 0.33 1.55 0.11
 -------- 11:00 0.11 0.32 1.55 0.10
 -------- 12:00 0.11 0.30 1.55 0.09
 31.01.13 13:00 0.10 0.31 1.53 0.09
 -------- 14:00 0.09 0.31 1.52 0.10
 -------- 15:00 0.09 0.31 1.49 0.07
 -------- 16:00 0.07 0.30 1.50 0.06
 -------- 17:00 0.07 0.33 1.49 0.06
 31.01.13 18:00 0.07 0.34 1.48 0.06
 -------- 19:00 0.07 0.33 1.49 0.06
 -------- 20:00 0.06 0.34 1.47 0.06
 -------- 21:00 0.06 0.33 1.47 0.06
 -------- 22:00 0.06 0.33 1.47 0.07
 31.01.13 23:00 0.05 0.31 1.47 0.07
 -------- 00:00 0.05 0.29 1.49 0.07
 -------- 01:00 0.09 0.28 1.49 0.06
 -------- 02:00 0.08 0.30 1.51 0.07
 -------- 03:00 0.09 0.28 1.50 0.05
 01.02.13 04:00 0.09 0.28 1.49 0.05
 -------- 05:00 0.09 0.28 1.50 0.07
 -------- 06:00 0.08 0.29 1.51 0.08
 -------- 07:00 0.09 0.30 1.53 0.10
 -------- 08:00 0.09 0.31 1.53 0.10
 01.02.13 09:00 0.10 0.32 1.54 0.10
 -------- 10:00 0.11 0.32 1.54 0.11
 -------- 11:00 0.11 0.33 1.58 0.11
