 Date Time CO NO2 CHX NO
 27.09.12 00:00 0.47 0.18 2.06 0.85
 -------- 01:00 0.52 0.27 1.97 1.48
 -------- 02:00 0.38 0.17 1.99 0.84
 -------- 03:00 0.41 0.15 2.19 1.05
 -------- 04:00 0.46 0.16 2.32 1.36
 27.09.12 05:00 0.49 0.13 2.47 1.18
 -------- 06:00 0.43 0.13 2.38 0.86
 -------- 07:00 0.51 0.15 2.31 0.95
 -------- 08:00 0.40 0.17 2.04 0.70
 -------- 09:00 0.21 0.21 1.86 0.41
 27.09.12 10:00 0.13 0.17 1.72 0.25
 -------- 11:00 0.11 0.15 1.62 0.18
 -------- 12:00 0.03 0.13 1.49 0.10
 -------- 13:00 0.05 0.11 1.45 0.09
 -------- 14:00 0.03 0.13 1.43 0.09
 27.09.12 15:00 0.04 0.17 1.44 0.09
 -------- 16:00 0.06 0.18 1.47 0.10
 -------- 17:00 0.06 0.19 1.47 0.09
 -------- 18:00 0.09 0.20 1.53 0.11
 -------- 19:00 0.11 0.21 1.52 0.09
 27.09.12 20:00 0.11 0.21 1.48 0.12
 -------- 21:00 0.11 0.20 1.46 0.10
 -------- 22:00 0.09 0.17 1.46 0.05
 -------- 23:00 0.08 0.15 1.41 0.06
 -------- 00:00 0.07 0.13 1.39 0.04
 28.09.12 01:00 0.07 0.12 1.39 0.03
 -------- 02:00 0.09 0.17 1.46 0.11
 -------- 03:00 0.09 0.18 1.47 0.09
 -------- 04:00 0.11 0.19 1.50 0.12
 -------- 05:00 0.11 0.19 1.45 0.12
 28.09.12 06:00 0.17 0.19 1.48 0.12
 -------- 07:00 0.21 0.25 1.62 0.25
 -------- 08:00 0.18 0.23 1.58 0.23
 -------- 09:00 0.21 0.24 1.63 0.25
 -------- 10:00 0.17 0.24 1.57 0.24
 28.09.12 11:00 0.14 0.25 1.53 0.25
 -------- 12:00 0.09 0.22 1.49 0.20
 -------- 13:00 0.07 0.21 1.50 0.16
 -------- 14:00 0.05 0.22 1.48 0.16
 -------- 15:00 0.09 0.27 1.50 0.21
 28.09.12 16:00 0.07 0.24 1.49 0.16
 -------- 17:00 0.08 0.27 1.49 0.16
 -------- 18:00 0.11 0.31 1.54 0.14
 -------- 19:00 0.08 0.25 1.44 0.07
 -------- 20:00 0.10 0.23 1.46 0.09
 28.09.12 21:00 0.07 0.18 1.43 0.10
 -------- 22:00 0.07 0.09 1.39 0.08
 -------- 23:00 0.02 0.08 1.37 0.03
