 Date Time CO NO2 CHX NO
 14.04.13 12:00 0.15 0.10 1.46 0.01
 -------- 13:00 0.15 0.10 1.45 0.01
 -------- 14:00 0.14 0.10 1.43 0.01
 -------- 15:00 0.14 0.09 1.41 0.01
 -------- 16:00 0.14 0.09 1.42 0.01
 14.04.13 17:00 0.15 0.11 1.43 0.01
 -------- 18:00 0.20 0.15 1.48 0.01
 -------- 19:00 0.19 0.12 1.46 0.00
 -------- 20:00 0.19 0.19 1.51 0.03
 -------- 21:00 0.19 0.21 1.54 0.00
 14.04.13 22:00 0.20 0.24 1.58 0.00
 -------- 23:00 0.25 0.31 1.54 0.01
 -------- 00:00 0.27 0.30 1.54 0.01
 -------- 01:00 0.16 0.28 1.50 0.01
 -------- 02:00 0.15 0.32 1.47 0.01
 15.04.13 03:00 0.17 0.33 1.51 0.01
 -------- 04:00 0.17 0.31 1.57 0.01
 -------- 05:00 0.17 0.34 1.53 0.03
 -------- 06:00 0.26 0.37 1.57 0.11
 -------- 07:00 0.30 0.38 1.65 0.20
 15.04.13 08:00 0.27 0.34 1.70 0.12
 -------- 09:00 0.27 0.34 1.74 0.14
 -------- 10:00 0.24 0.32 1.63 0.15
 -------- 11:00 0.25 0.33 1.66 0.16
 -------- 12:00 0.21 0.27 1.55 0.07
 15.04.13 13:00 0.23 0.18 1.63 0.02
 -------- 14:00 0.17 0.20 1.54 0.05
 -------- 15:00 0.17 0.19 1.48 0.05
 -------- 16:00 0.18 0.23 1.53 0.07
 -------- 17:00 0.20 0.24 1.56 0.08
 15.04.13 18:00 0.22 0.30 1.58 0.09
 -------- 19:00 0.20 0.27 1.56 0.03
 -------- 20:00 0.23 0.39 1.63 0.02
 -------- 21:00 0.25 0.40 1.63 0.02
 -------- 22:00 0.23 0.41 1.59 0.05
 15.04.13 23:00 0.24 0.51 1.61 0.21
 -------- 00:00 0.37 0.56 1.79 0.75
 -------- 01:00 0.25 0.44 1.62 0.26
 -------- 02:00 0.24 0.49 1.74 0.27
 -------- 03:00 0.24 0.52 1.82 0.46
 16.04.13 04:00 0.21 0.40 1.67 0.22
 -------- 05:00 0.34 0.54 1.89 0.73
 -------- 06:00 0.42 0.53 2.15 0.67
 -------- 07:00 0.67 0.55 2.10 1.09
 -------- 08:00 0.67 0.54 2.40 0.65
 16.04.13 09:00 0.32 0.41 1.72 0.30
 -------- 10:00 0.25 0.38 1.63 0.20
 -------- 11:00 0.27 0.41 1.68 0.20
