 Date Time CO SO2 H2S NO2 CHX NO
 22.10.12 00:00 ---- 0.00 0.25 0.05 1.39 0.00
 -------- 01:00 ---- 0.01 0.21 0.04 1.38 0.01
 -------- 02:00 ---- 0.01 0.25 0.05 1.38 0.00
 -------- 03:00 ---- 0.02 0.75 0.04 1.38 0.00
 -------- 04:00 ---- 0.01 0.46 0.05 1.44 0.01
 22.10.12 05:00 ---- 0.01 0.21 0.07 1.43 0.01
 -------- 06:00 ---- 0.01 0.17 0.07 1.43 0.00
 -------- 07:00 ---- 0.01 0.19 0.10 1.41 0.01
 -------- 08:00 0.04 0.01 0.21 0.13 1.45 0.03
 -------- 09:00 0.06 0.01 0.75 0.13 1.47 0.04
 22.10.12 10:00 0.07 0.02 0.75 0.15 1.52 0.07
 -------- 11:00 0.05 0.00 ---- 0.10 1.50 0.06
 -------- 12:00 0.02 0.00 0.12 0.08 1.42 0.04
 -------- 13:00 ---- 0.01 0.17 0.05 1.38 0.02
 -------- 14:00 0.02 0.01 0.17 0.05 1.43 0.02
 22.10.12 15:00 ---- 0.04 0.46 0.05 1.45 0.01
 -------- 16:00 0.02 0.04 0.25 0.07 1.40 0.01
 -------- 17:00 ---- 0.10 0.33 0.07 1.39 0.00
 -------- 18:00 ---- 0.04 0.25 0.08 1.37 0.00
 -------- 19:00 ---- 0.06 0.38 0.07 1.38 0.00
 22.10.12 20:00 0.02 0.04 0.17 0.07 1.36 0.00
 -------- 21:00 0.02 0.03 0.17 0.06 1.35 0.01
 -------- 22:00 ---- 0.02 0.25 0.04 1.35 0.01
 -------- 23:00 0.03 0.03 0.38 0.09 1.36 0.01
 -------- 00:00 0.02 0.02 0.21 0.10 1.36 0.01
 23.10.12 01:00 0.02 0.02 0.46 0.06 1.38 0.01
 -------- 02:00 0.02 0.01 0.19 0.07 1.39 0.01
 -------- 03:00 ---- 0.02 0.33 0.06 1.40 0.01
 -------- 04:00 ---- 0.02 0.25 0.08 1.39 0.01
 -------- 05:00 0.02 0.02 0.33 0.08 1.36 0.01
 23.10.12 06:00 0.04 0.01 0.25 0.06 1.35 0.02
 -------- 07:00 0.04 0.02 1.00 0.10 1.37 0.02
 -------- 08:00 0.05 0.02 0.58 0.12 1.48 0.03
 -------- 09:00 0.02 0.01 0.38 0.08 1.37 0.02
 -------- 10:00 0.02 0.01 0.25 0.13 1.44 0.04
 23.10.12 11:00 ---- 0.02 0.21 0.13 1.39 0.05
 -------- 12:00 ---- 0.01 0.19 0.12 1.37 0.05
 -------- 13:00 ---- 0.01 0.33 0.13 1.38 0.06
 -------- 14:00 ---- 0.01 0.25 0.13 1.37 0.05
 -------- 15:00 ---- 0.01 0.54 0.12 1.37 0.05
 23.10.12 16:00 ---- 0.01 0.50 0.12 1.36 0.05
