 Date Time CO SO2 NO2 CHX NO
 18.02.13 12:00 0.08 0.01 0.25 1.52 0.05
 -------- 13:00 0.08 0.01 0.24 1.56 0.04
 -------- 14:00 0.08 0.01 0.20 1.73 0.03
 -------- 15:00 0.07 0.01 0.15 1.55 0.02
 -------- 16:00 0.07 0.01 0.18 1.65 0.02
 18.02.13 17:00 0.09 0.01 0.21 1.62 0.02
 -------- 18:00 0.08 0.01 0.26 1.64 0.02
 -------- 19:00 0.10 0.01 0.32 1.56 0.02
 -------- 20:00 0.11 0.01 0.35 1.57 0.03
 -------- 21:00 0.11 0.01 0.36 1.64 0.03
 18.02.13 22:00 0.12 0.00 0.38 1.70 0.04
 -------- 23:00 0.11 0.01 0.37 1.74 0.03
 -------- 00:00 0.09 0.02 0.38 2.29 0.03
 -------- 01:00 0.08 0.01 0.34 2.37 0.02
 -------- 02:00 0.08 0.01 0.32 2.27 0.01
 19.02.13 03:00 0.08 0.01 0.38 2.34 0.04
 -------- 04:00 0.08 0.00 0.39 2.93 0.08
 -------- 05:00 0.08 0.01 0.38 3.61 0.06
 -------- 06:00 0.10 0.01 0.38 1.88 0.07
 -------- 07:00 0.11 0.01 0.44 2.37 0.12
 19.02.13 08:00 0.13 0.01 0.42 2.34 0.16
 -------- 09:00 0.13 0.00 0.41 2.31 0.15
 -------- 10:00 0.13 0.02 0.38 2.21 0.13
 -------- 11:00 0.15 0.01 0.36 2.07 0.13
 -------- 12:00 0.11 0.01 0.35 2.37 0.11
 19.02.13 13:00 0.09 0.01 0.24 2.02 0.04
 -------- 14:00 0.08 0.01 0.23 1.64 0.03
 -------- 15:00 0.07 0.01 0.24 1.59 0.03
 -------- 16:00 0.06 0.01 0.22 1.69 0.03
 -------- 17:00 0.07 0.00 0.24 1.62 0.02
 19.02.13 18:00 0.10 0.00 0.41 1.88 0.06
 -------- 19:00 0.11 0.01 0.43 2.55 0.05
 -------- 20:00 0.11 0.00 0.43 2.25 0.06
 -------- 21:00 0.11 0.00 0.39 2.17 0.05
 -------- 22:00 0.09 0.01 0.32 1.90 0.02
 19.02.13 23:00 0.09 0.00 0.37 2.19 0.03
 -------- 00:00 0.10 0.01 0.43 2.72 0.06
 -------- 01:00 0.11 0.01 0.43 2.46 0.07
 -------- 02:00 0.12 0.01 0.44 3.05 0.11
 -------- 03:00 0.13 0.01 0.47 2.59 0.14
 20.02.13 04:00 0.13 0.00 0.45 4.56 0.20
 -------- 05:00 0.15 0.01 0.48 3.22 0.25
 -------- 06:00 0.15 0.01 0.47 3.65 0.22
 -------- 07:00 0.29 0.01 0.55 3.62 0.50
 -------- 08:00 0.46 0.01 0.66 5.18 0.95
 20.02.13 09:00 0.35 0.01 0.64 5.00 0.65
 -------- 10:00 0.19 0.01 0.47 2.88 0.25
 -------- 11:00 0.18 0.01 0.48 2.42 0.26
