 Date Time CO SO2 NO2 CHX NO
 03.11.12 00:00 0.11 0.00 0.23 1.57 0.02
 -------- 01:00 0.10 0.00 0.25 1.56 0.02
 -------- 02:00 0.09 0.00 0.22 1.57 0.01
 -------- 03:00 0.09 0.01 0.23 1.58 0.01
 -------- 04:00 0.10 0.01 0.25 1.59 0.02
 03.11.12 05:00 0.10 0.01 0.25 1.59 0.03
 -------- 06:00 0.10 0.00 0.25 1.60 0.04
 -------- 07:00 0.13 0.00 0.24 1.60 0.03
 -------- 08:00 0.13 0.00 0.25 1.60 0.05
 -------- 09:00 0.15 0.00 0.27 1.60 0.08
 03.11.12 10:00 0.16 0.00 0.29 1.62 0.10
 -------- 11:00 0.16 0.00 0.29 1.64 0.10
 -------- 12:00 0.16 0.00 0.30 1.65 0.10
 -------- 13:00 0.16 0.00 0.29 1.65 0.10
 -------- 14:00 0.15 0.00 0.28 1.66 0.09
 03.11.12 15:00 0.15 0.00 0.27 1.66 0.07
 -------- 16:00 0.15 0.00 0.26 1.66 0.07
 -------- 17:00 0.14 0.00 0.25 1.65 0.05
 -------- 18:00 0.13 0.00 0.24 1.63 0.05
 -------- 19:00 0.12 0.00 0.21 1.61 0.05
 03.11.12 20:00 0.12 0.01 0.20 1.61 0.04
 -------- 21:00 0.12 0.00 0.19 1.60 0.04
 -------- 22:00 0.12 0.00 0.18 1.62 0.04
 -------- 23:00 0.10 0.00 0.16 1.60 0.02
 -------- 00:00 0.10 0.00 0.16 1.59 0.02
 04.11.12 01:00 0.10 0.00 0.13 1.58 0.01
 -------- 02:00 0.10 0.00 0.12 1.57 0.00
 -------- 03:00 0.08 0.00 0.13 1.57 0.01
 -------- 04:00 0.09 0.00 0.13 1.57 0.01
 -------- 05:00 0.10 0.00 0.13 1.57 0.00
 04.11.12 06:00 0.10 0.00 0.18 1.58 0.02
 -------- 07:00 0.10 0.00 0.14 1.58 0.01
 -------- 08:00 0.11 0.00 0.15 1.58 0.02
 -------- 09:00 0.12 0.00 0.16 1.58 0.03
 -------- 10:00 0.12 0.00 0.17 1.59 0.03
 04.11.12 11:00 0.11 0.00 0.16 1.57 0.02
 -------- 12:00 0.12 0.01 0.17 1.56 0.03
 -------- 13:00 0.12 0.00 0.18 1.56 0.03
 -------- 14:00 0.11 0.00 0.17 1.56 0.03
 -------- 15:00 0.11 0.00 0.15 1.55 0.02
 04.11.12 16:00 0.11 0.00 0.18 1.55 0.03
 -------- 17:00 0.10 0.00 0.16 1.54 0.02
 -------- 18:00 0.11 0.00 0.16 1.54 0.02
 -------- 19:00 0.10 0.00 0.15 1.54 0.01
 -------- 20:00 0.10 0.00 0.15 1.54 0.01
 04.11.12 21:00 0.10 0.00 0.14 1.54 0.01
 -------- 22:00 0.10 0.00 0.13 1.53 0.01
